Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;ssim;psnr;mse;;avg fs;min fs;max fs;median
bridge;73;0,194445475;10,94;4819177;2749x4049;3,4637;0,953563977;36,89264164;13,2989146;;;;;
bridge;74;0,195706538;9,74;4987769;2749x4049;3,5848;0,955204117;37,05806877;12,80187211;;;;;
bridge;75;0,195823959;9,7;5014538;2749x4049;3,6041;0,955770973;37,10731021;12,65754092;;;;;
bridge;76;0,202269335;10,61;5144017;2749x4049;3,6971;0,957085575;37,23468701;12,29169172;;;;;
bridge;77;0,201831134;9,77;5355900;2749x4049;3,8494;0,958804175;37,41924435;11,78028847;;;;;
bridge;78;0,202982627;9,88;5506209;2749x4049;3,9574;0,959796391;37,522188;11,5043361;;;;;
bridge;79;0,214408616;13,01;5625852;2749x4049;4,0434;0,961048412;37,65858423;11,14864119;;;;;
bridge;80;0,208472361;10,16;5782271;2749x4049;4,1559;0,962382756;37,80989861;10,76689554;;;;;
bridge;81;0,212517491;10,64;6007363;2749x4049;4,3176;0,964115716;38,01806882;10,2629799;;;;;
bridge;82;0,214381475;10,8;6179378;2749x4049;4,4413;0,96539413;38,16959538;9,91107637;;;;;
bridge;83;0,218781736;10,6;6433043;2749x4049;4,6236;0,966842048;38,35643686;9,493725597;;;;;
bridge;84;0,226910517;11,97;6653026;2749x4049;4,7817;0,96842112;38,56323433;9,052258104;;;;;
bridge;85;0,22448023;11,49;6850144;2749x4049;4,9234;0,969968191;38,77565697;8,620146835;;;;;
bridge;86;0,231856468;11,84;7210086;2749x4049;5,1821;0,971826587;39,05402115;8,084966886;;;;;
bridge;87;0,230922847;11,66;7438177;2749x4049;5,346;0,973363379;39,2919459;7,653952643;;;;;
bridge;88;0,238540696;11,61;7879421;2749x4049;5,6631;0,975389359;39,62965848;7,081324767;;;;;
bridge;89;0,245178692;12,45;8214054;2749x4049;5,9037;0,97721907;39,95784895;6,565918175;;;;;
bridge;90;0,260418311;14,2;8752112;2749x4049;6,2904;0,979308091;40,37414418;5,965762264;;;;;
bridge;91;0,260874402;13,03;9212550;2749x4049;6,6213;0,981339886;40,82306027;5,379901619;;;;;
bridge;92;0,26817244;12,9;9732575;2749x4049;6,9951;0,983512289;41,35826649;4,756129945;;;;;
bridge;93;0,282149995;13,03;10584980;2749x4049;7,6077;0,985786409;42,02001884;4,083931761;;;;;
bridge;94;0,304833191;16,91;11621156;2749x4049;8,3525;0,98820546;42,86144194;3,36462112;;;;;
bridge;95;0,315427747;15,69;12810211;2749x4049;9,2071;0,990478978;43,85148055;2,678750751;;;;;
bridge;96;0,33639795;14,76;14226493;2749x4049;10,225;0,99295329;45,31849259;1,910869825;;;;;
bridge;97;0,361081861;15,9;15863649;2749x4049;11,4017;0,995068766;47,1643786;1,249230275;;;;;
bridge;98;0,40449652;22,09;17677702;2749x4049;12,7055;0,996997912;50,02402559;0,646662685;;;;;
bridge;99;0,422544525;19,22;20168640;2749x4049;14,4958;0,998659667;54,57150505;0,226949827;;;;;
cathedral;49;0,080909842;4,18;1274500;2000x3008;1,6948;0,950651074;37,20390343;12,37912699;;;;;
cathedral;50;0,080643082;4,25;1276595;2000x3008;1,6975;0,950767647;37,21652391;12,34320578;;;;;
cathedral;51;0,080830272;4,25;1278960;2000x3008;1,7007;0,950893225;37,22936586;12,30676125;;;;;
cathedral;52;0,081902504;4,45;1320583;2000x3008;1,756;0,950744568;37,36049583;11,94072723;;;;;
cathedral;53;0,090286105;4,57;1348908;2000x3008;1,7937;0,951274548;37,41210944;11,79965791;;;;;
cathedral;54;0,080519021;4,07;1361243;2000x3008;1,8101;0,951738616;37,46059531;11,66865581;;;;;
cathedral;55;0,081268143;4,36;1379613;2000x3008;1,8345;0,953826694;37,52898937;11,48633355;;;;;
cathedral;56;0,087081697;4,42;1408261;2000x3008;1,8726;0,954596643;37,60893122;11,27683533;;;;;
cathedral;57;0,083043308;4,29;1437007;2000x3008;1,9109;0,955203433;37,67430214;11,10836514;;;;;
