Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,48984.0137978613
dancers,36,0.033537354,1.51,35510,618x453,1.0147,,,,
dancers,37,0.033108233,1.25,35916,618x453,1.0263,,,,
dancers,38,0.033377164,1.51,36294,618x453,1.0371,,,,
dancers,39,0.033695734,1.27,37028,618x453,1.0581,,,,
dancers,40,0.033500184,1.53,37588,618x453,1.0741,,,,
dancers,41,0.033107513,1.26,37574,618x453,1.0737,,,,
dancers,42,0.033787925,1.55,38510,618x453,1.1004,,,,
dancers,43,0.033110913,1.27,39030,618x453,1.1153,,,,
dancers,44,0.033899155,1.53,39680,618x453,1.1339,,,,
dancers,45,0.033696494,1.25,40468,618x453,1.1564,,,,
dancers,46,0.034460117,1.54,40770,618x453,1.165,,,,
dancers,47,0.034434327,1.32,41314,618x453,1.1805,,,,
dancers,48,0.034582996,1.59,41578,618x453,1.1881,,,,
dancers,49,0.034277796,1.27,42696,618x453,1.22,,,,
dancers,50,0.034783177,1.63,42846,618x453,1.2243,,,,
dancers,51,0.034708438,1.31,43068,618x453,1.2307,,,,
dancers,52,0.035037768,1.63,43670,618x453,1.2479,,,,
dancers,53,0.034379136,1.3,44196,618x453,1.2629,,,,
dancers,54,0.034616357,1.59,44744,618x453,1.2786,,,,
dancers,55,0.034874098,1.3,45528,618x453,1.301,,,,
dancers,56,0.035191909,1.71,45528,618x453,1.301,,,,
dancers,57,0.034732697,1.32,46122,618x453,1.3179,,,,
dancers,58,0.035306298,1.52,46562,618x453,1.3305,,,,
dancers,59,0.034964468,1.46,47190,618x453,1.3485,,,,
dancers,60,0.03587328,1.74,47534,618x453,1.3583,,,,
dancers,61,0.037728135,1.48,48300,618x453,1.3802,,,,
dancers,62,0.035394729,1.71,48454,618x453,1.3846,,,,
dancers,63,0.035618659,1.37,49412,618x453,1.412,,,,
dancers,64,0.035300539,1.65,49946,618x453,1.4272,,,,
dancers,65,0.035350069,1.33,50176,618x453,1.4338,,,,
dancers,66,0.035509659,1.6,50578,618x453,1.4453,,,,
dancers,67,0.035553699,1.37,51414,618x453,1.4692,,,,
dancers,68,0.036459012,1.72,51872,618x453,1.4823,,,,
dancers,69,0.035720479,1.37,52390,618x453,1.4971,,,,
dancers,70,0.0360792,1.68,53376,618x453,1.5252,,,,
dancers,71,0.035575339,1.37,53656,618x453,1.5332,,,,
dancers,72,0.035971601,1.68,54584,618x453,1.5597,,,,
dancers,73,0.03564832,1.37,54584,618x453,1.5597,,,,
dancers,74,0.036619822,1.73,55426,618x453,1.5838,,,,
dancers,75,0.036287591,1.36,56012,618x453,1.6006,,,,
dancers,76,0.036809103,1.72,58008,618x453,1.6576,,,,
dancers,77,0.036561002,1.42,59576,618x453,1.7024,,,,
dancers,78,0.036809992,1.73,61994,618x453,1.7715,,,,
dancers,79,0.037611024,1.45,63474,618x453,1.8138,,,,
dancers,80,0.038276247,1.81,66056,618x453,1.8876,,,,
dancers,81,0.038009385,1.48,67944,618x453,1.9415,,,,
dancers,82,0.039065748,1.81,70736,618x453,2.0213,,,,
dancers,83,0.038211436,1.49,72640,618x453,2.0757,,,,
dancers,84,0.039276929,1.81,76086,618x453,2.1742,,,,
dancers,85,0.039463039,1.51,79266,618x453,2.2651,,,,
dancers,86,0.040127441,1.82,82294,618x453,2.3516,,,,
dancers,87,0.03993605,1.51,86500,618x453,2.4718,,,,
dancers,88,0.041348344,1.9,90298,618x453,2.5803,,,,
dancers,89,0.041398454,1.53,94370,618x453,2.6967,,,,
dancers,90,0.042299566,1.93,99600,618x453,2.8461,,,,
dancers,91,0.042014416,1.62,104334,618x453,2.9814,,,,
dancers,92,0.043088138,2,108282,618x453,3.0942,,,,
dancers,93,0.045170774,1.7,117128,618x453,3.347,,,,
dancers,94,0.045445534,2.11,125548,618x453,3.5876,,,,
dancers,95,0.045637805,1.74,133906,618x453,3.8265,,,,
dancers,96,0.047470259,2.25,140986,618x453,4.0288,,,,
dancers,97,0.047305998,1.82,148780,618x453,4.2515,,,,
dancers,98,0.049085663,2.22,161296,618x453,4.6092,,,,
dancers,99,0.050328826,2.03,170546,618x453,4.8735,,,,
flowersonih35,0,0.029519874,1.34,10954,640x512,0.2674,,,,
flowersonih35,1,0.031268718,1.49,17022,640x512,0.4155,,,,
flowersonih35,2,0.032188121,1.6,18942,640x512,0.4624,,,,
flowersonih35,3,0.032839242,1.52,20962,640x512,0.5117,,,,
flowersonih35,4,0.033386454,1.23,22604,640x512,0.5518,,,,
flowersonih35,5,0.033430394,1.58,24002,640x512,0.5859,,,,
flowersonih35,6,0.033073213,1.26,25054,640x512,0.6116,,,,
flowersonih35,7,0.033848205,1.53,26354,640x512,0.6434,,,,
flowersonih35,8,0.033852645,1.3,27438,640x512,0.6698,,,,
flowersonih35,9,0.033865996,1.59,28816,640x512,0.7035,,,,
flowersonih35,10,0.033908365,1.29,29830,640x512,0.7282,,,,
flowersonih35,11,0.035139569,1.6,30602,640x512,0.7471,,,,
flowersonih35,12,0.034860687,1.32,31882,640x512,0.7783,,,,
flowersonih35,13,0.035042998,1.77,32862,640x512,0.8022,,,,
flowersonih35,14,0.03546122,1.39,34204,640x512,0.835,,,,
flowersonih35,15,0.035719389,1.71,34944,640x512,0.8531,,,,
flowersonih35,16,0.036077141,1.67,35576,640x512,0.8685,,,,
flowersonih35,17,0.03574456,1.34,36632,640x512,0.8943,,,,
flowersonih35,18,0.036191651,1.69,37540,640x512,0.9165,,,,
flowersonih35,19,0.036246011,1.35,38354,640x512,0.9363,,,,
flowersonih35,20,0.036522962,1.67,38972,640x512,0.9514,,,,
flowersonih35,21,0.036268771,1.42,40410,640x512,0.9865,,,,
flowersonih35,22,0.036982473,1.7,41346,640x512,1.0094,,,,
flowersonih35,23,0.036271381,1.36,42080,640x512,1.0273,,,,
flowersonih35,24,0.037156914,1.69,43006,640x512,1.0499,,,,
flowersonih35,25,0.036764943,1.41,43472,640x512,1.0613,,,,
flowersonih35,26,0.037346234,1.75,44344,640x512,1.0826,,,,
flowersonih35,27,0.036900442,1.4,45164,640x512,1.1026,,,,
flowersonih35,28,0.037820905,1.75,46526,640x512,1.1358,,,,
flowersonih35,29,0.038177776,1.42,47130,640x512,1.1506,,,,
flowersonih35,30,0.038403447,1.75,48314,640x512,1.1795,,,,
flowersonih35,31,0.037543314,1.4,49302,640x512,1.2036,,,,
flowersonih35,32,0.038007855,1.75,49528,640x512,1.2091,,,,
flowersonih35,33,0.038313126,1.43,50570,640x512,1.2346,,,,
flowersonih35,34,0.038389037,1.8,51298,640x512,1.2523,,,,
flowersonih35,35,0.037856155,1.44,52014,640x512,1.2698,,,,
flowersonih35,36,0.038467577,1.79,53526,640x512,1.3067,,,,
flowersonih35,37,0.038292356,1.44,54138,640x512,1.3217,,,,
flowersonih35,38,0.038935277,1.8,55176,640x512,1.347,,,,
flowersonih35,39,0.038742647,1.43,55312,640x512,1.3503,,,,
flowersonih35,40,0.039092309,1.81,56252,640x512,1.3733,,,,
flowersonih35,41,0.038576367,1.47,57516,640x512,1.4041,,,,
flowersonih35,42,0.039361809,1.82,58522,640x512,1.4287,,,,
flowersonih35,43,0.0397055,1.5,59866,640x512,1.4615,,,,
flowersonih35,44,0.03984608,1.84,60024,640x512,1.4654,,,,
flowersonih35,45,0.039489289,1.48,60944,640x512,1.4878,,,,
flowersonih35,46,0.03989491,1.81,62094,640x512,1.5159,,,,
flowersonih35,47,0.040191861,1.5,62218,640x512,1.5189,,,,
flowersonih35,48,0.040260891,1.85,62678,640x512,1.5302,,,,
flowersonih35,49,0.039359739,1.52,63652,640x512,1.554,,,,
flowersonih35,50,0.04007434,1.87,64304,640x512,1.5699,,,,
flowersonih35,51,0.040201651,1.53,64446,640x512,1.5733,,,,
flowersonih35,52,0.040800283,1.89,65644,640x512,1.6026,,,,
flowersonih35,53,0.0400533,1.52,65944,640x512,1.6099,,,,
flowersonih35,54,0.040774253,1.9,66626,640x512,1.6266,,,,
flowersonih35,55,0.041040024,1.54,67456,640x512,1.6468,,,,
flowersonih35,56,0.040835733,1.86,68660,640x512,1.6762,,,,
flowersonih35,57,0.041265553,1.55,68974,640x512,1.6839,,,,
flowersonih35,58,0.040742182,1.87,69372,640x512,1.6936,,,,
flowersonih35,59,0.041423314,1.53,70810,640x512,1.7287,,,,
flowersonih35,60,0.041740125,1.9,70874,640x512,1.7303,,,,
flowersonih35,61,0.041428034,1.53,71716,640x512,1.7508,,,,
flowersonih35,62,0.041190933,1.9,72414,640x512,1.7679,,,,
flowersonih35,63,0.041839835,1.62,72944,640x512,1.7808,,,,
flowersonih35,64,0.041387654,1.94,73368,640x512,1.7912,,,,
flowersonih35,65,0.040764292,1.57,73656,640x512,1.7982,,,,
flowersonih35,66,0.041644315,1.93,75366,640x512,1.8399,,,,
flowersonih35,67,0.041968435,1.56,76638,640x512,1.871,,,,
flowersonih35,68,0.042079766,1.98,76848,640x512,1.8761,,,,
flowersonih35,69,0.042182116,1.63,77624,640x512,1.8951,,,,
flowersonih35,70,0.042113945,1.93,77624,640x512,1.8951,,,,
flowersonih35,71,0.042173496,1.57,79290,640x512,1.9357,,,,
flowersonih35,72,0.042527307,1.96,80050,640x512,1.9543,,,,
flowersonih35,73,0.042373757,1.6,80754,640x512,1.9715,,,,
flowersonih35,74,0.042821247,2.05,82052,640x512,2.0032,,,,
flowersonih35,75,0.043043518,1.58,82398,640x512,2.0116,,,,
flowersonih35,76,0.043194109,2.02,84948,640x512,2.0739,,,,
flowersonih35,77,0.043004818,1.62,88358,640x512,2.1571,,,,
flowersonih35,78,0.044208221,2.14,90614,640x512,2.2122,,,,
flowersonih35,79,0.044403331,1.63,93466,640x512,2.2818,,,,
flowersonih35,80,0.044680653,2.04,95890,640x512,2.341,,,,
flowersonih35,81,0.044817672,1.62,100438,640x512,2.452,,,,
flowersonih35,82,0.045451544,2.11,102284,640x512,2.4971,,,,
flowersonih35,83,0.046127026,1.69,106922,640x512,2.6104,,,,
flowersonih35,84,0.046446507,2.13,109676,640x512,2.6776,,,,
flowersonih35,85,0.045928296,1.73,114134,640x512,2.7864,,,,
flowersonih35,86,0.047450129,2.2,118912,640x512,2.9031,,,,
flowersonih35,87,0.048143191,1.77,122324,640x512,2.9864,,,,
flowersonih35,88,0.048332681,2.28,129328,640x512,3.1574,,,,
flowersonih35,89,0.048820313,1.8,133544,640x512,3.2603,,,,
flowersonih35,90,0.049898335,2.19,137624,640x512,3.3599,,,,
flowersonih35,91,0.050422447,1.92,146366,640x512,3.5733,,,,
flowersonih35,92,0.050847278,2.24,151550,640x512,3.6999,,,,
flowersonih35,93,0.05148437,1.94,158554,640x512,3.8709,,,,
flowersonih35,94,0.052988473,2.26,164370,640x512,4.0129,,,,
flowersonih35,95,0.054746658,2.02,177084,640x512,4.3233,,,,
flowersonih35,96,0.055004918,2.17,185270,640x512,4.5231,,,,
flowersonih35,97,0.05556273,2.1,192488,640x512,4.6994,,,,
flowersonih35,98,0.057111523,2.19,203200,640x512,4.9609,,,,
flowersonih35,99,0.058126116,2.22,214574,640x512,5.2386,,,,
house,0,0.03184093,1.19,4282,768x512,0.0871,,,,
house,1,0.033682075,1.53,6524,768x512,0.1327,,,,
house,2,0.033893985,1.57,7448,768x512,0.1515,,,,
house,3,0.034432316,1.56,8218,768x512,0.1671,,,,
house,4,0.034471057,1.63,8930,768x512,0.1816,,,,
house,5,0.034468016,1.57,9556,768x512,0.1944,,,,
house,6,0.035072628,1.61,10118,768x512,0.2058,,,,
house,7,0.035473379,1.61,10854,768x512,0.2208,,,,
house,8,0.035274578,1.67,11306,768x512,0.23,,,,
house,9,0.03574718,1.67,11852,768x512,0.2411,,,,
house,10,0.035442629,1.64,12222,768x512,0.2486,,,,
house,11,0.036197861,1.66,13054,768x512,0.2655,,,,
house,12,0.036628512,1.66,13496,768x512,0.2745,,,,
house,13,0.036428102,1.67,14102,768x512,0.2869,,,,
house,14,0.036668912,1.72,14516,768x512,0.2953,,,,
house,15,0.037327724,1.74,15158,768x512,0.3083,,,,
house,16,0.037119433,1.72,15592,768x512,0.3172,,,,
house,17,0.036968383,1.45,16198,768x512,0.3295,,,,
house,18,0.037351214,1.73,16664,768x512,0.339,,,,
house,19,0.037727575,1.76,17404,768x512,0.354,,,,
house,20,0.037746425,1.8,17830,768x512,0.3627,,,,
house,21,0.037933715,1.76,18512,768x512,0.3766,,,,
house,22,0.037931205,1.76,18770,768x512,0.3818,,,,
house,23,0.037824195,1.71,19108,768x512,0.3887,,,,
house,24,0.037838555,1.42,19698,768x512,0.4007,,,,
house,25,0.038175246,1.77,20372,768x512,0.4144,,,,
house,26,0.038307516,1.5,21000,768x512,0.4272,,,,
house,27,0.038737217,1.82,21440,768x512,0.4361,,,,
house,28,0.038844248,1.46,21980,768x512,0.4471,,,,
house,29,0.038657037,1.82,22436,768x512,0.4564,,,,
house,30,0.038400916,1.43,23230,768x512,0.4726,,,,
house,31,0.039520119,1.79,23674,768x512,0.4816,,,,
house,32,0.039638979,1.61,24250,768x512,0.4933,,,,
house,33,0.03971874,1.8,25018,768x512,0.5089,,,,
house,34,0.039233409,1.5,25260,768x512,0.5139,,,,
house,35,0.040037241,1.85,26104,768x512,0.531,,,,
house,36,0.040155371,1.49,26334,768x512,0.5357,,,,
house,37,0.03982248,1.85,26842,768x512,0.5461,,,,
house,38,0.041285314,1.59,27804,768x512,0.5656,,,,
house,39,0.040256511,1.92,28632,768x512,0.5825,,,,
house,40,0.040311792,1.52,28982,768x512,0.5896,,,,
house,41,0.040808543,1.9,29412,768x512,0.5983,,,,
house,42,0.040978413,1.53,30238,768x512,0.6151,,,,
house,43,0.040650892,1.89,30768,768x512,0.6259,,,,
house,44,0.042112826,1.62,31118,768x512,0.633,,,,
house,45,0.041319573,1.89,31760,768x512,0.6461,,,,
house,46,0.040841842,1.54,32124,768x512,0.6535,,,,
house,47,0.041803085,1.88,32768,768x512,0.6666,,,,
house,48,0.041406044,1.54,33322,768x512,0.6779,,,,
house,49,0.041890225,1.93,33896,768x512,0.6896,,,,
house,50,0.042436197,1.67,34440,768x512,0.7006,,,,
house,51,0.042384226,1.98,35146,768x512,0.715,,,,
house,52,0.041300974,1.55,35462,768x512,0.7214,,,,
house,53,0.042610887,1.92,36488,768x512,0.7423,,,,
house,54,0.041803674,1.6,36568,768x512,0.7439,,,,
house,55,0.042407376,1.98,37278,768x512,0.7584,,,,
house,56,0.041689294,1.59,37750,768x512,0.768,,,,
house,57,0.042594927,1.98,38340,768x512,0.78,,,,
house,58,0.042031955,1.58,38620,768x512,0.7857,,,,
house,59,0.042614897,1.99,38996,768x512,0.7933,,,,
house,60,0.042381016,1.58,39770,768x512,0.8091,,,,
house,61,0.043083128,1.98,40468,768x512,0.8233,,,,
house,62,0.042490217,1.61,40910,768x512,0.8323,,,,
house,63,0.043244328,1.98,42262,768x512,0.8598,,,,
house,64,0.042710798,1.57,42786,768x512,0.8704,,,,
house,65,0.043380409,2.04,43120,768x512,0.8772,,,,
house,66,0.043083708,1.62,43340,768x512,0.8817,,,,
house,67,0.044466022,2.12,44572,768x512,0.9068,,,,
house,68,0.043139148,1.62,45086,768x512,0.9172,,,,
house,69,0.044221891,2.03,45674,768x512,0.9292,,,,
house,70,0.043487699,1.66,45960,768x512,0.935,,,,
house,71,0.04388246,2.02,47478,768x512,0.9659,,,,
house,72,0.044371742,1.67,47602,768x512,0.9684,,,,
house,73,0.044112771,2.07,48350,768x512,0.9836,,,,
house,74,0.043913511,1.62,48600,768x512,0.9887,,,,
house,75,0.044448602,2,49238,768x512,1.0017,,,,
house,76,0.044751002,1.68,52572,768x512,1.0695,,,,
house,77,0.045412704,2.05,55036,768x512,1.1197,,,,
house,78,0.045055863,1.69,57604,768x512,1.1719,,,,
house,79,0.046162896,2.15,59352,768x512,1.2075,,,,
house,80,0.046652267,1.77,63014,768x512,1.282,,,,
house,81,0.046662308,2.17,64438,768x512,1.3109,,,,
house,82,0.047040898,1.75,68652,768x512,1.3967,,,,
house,83,0.047918301,2.17,71156,768x512,1.4476,,,,
house,84,0.048888723,1.88,75568,768x512,1.5374,,,,
house,85,0.048660262,2.26,80968,768x512,1.6472,,,,
house,86,0.048884783,1.83,84748,768x512,1.7242,,,,
house,87,0.049320874,2.25,87058,768x512,1.7711,,,,
house,88,0.050977788,1.88,93600,768x512,1.9042,,,,
house,89,0.05170983,2.38,100912,768x512,2.053,,,,
house,90,0.053330054,1.97,107996,768x512,2.1971,,,,
house,91,0.052725962,2.02,113506,768x512,2.3092,,,,
house,92,0.054300626,2.03,122648,768x512,2.4952,,,,
house,93,0.056740853,2.66,135050,768x512,2.7475,,,,
house,94,0.058165907,2.34,150478,768x512,3.0614,,,,
house,95,0.059294059,2.31,157748,768x512,3.2093,,,,
house,96,0.060511742,2.34,168908,768x512,3.4364,,,,
house,97,0.062277237,2.47,184856,768x512,3.7609,,,,
house,98,0.064074061,2.49,193402,768x512,3.9347,,,,
house,99,0.06360995,2.52,203624,768x512,4.1427,,,,
lighthouse2,0,0.030979538,1.16,5832,768x512,0.1186,,,,
lighthouse2,1,0.032426831,1.48,8334,768x512,0.1695,,,,
lighthouse2,2,0.033355054,1.51,9278,768x512,0.1887,,,,
lighthouse2,3,0.033912065,1.57,10204,768x512,0.2076,,,,
lighthouse2,4,0.034437656,1.58,11004,768x512,0.2238,,,,
lighthouse2,5,0.034748607,1.61,11684,768x512,0.2377,,,,
lighthouse2,6,0.035472269,1.65,12278,768x512,0.2497,,,,
lighthouse2,7,0.034962458,1.62,12868,768x512,0.2618,,,,
lighthouse2,8,0.035395839,1.61,13450,768x512,0.2736,,,,
lighthouse2,9,0.035071398,1.61,13898,768x512,0.2827,,,,
lighthouse2,10,0.03577443,1.67,14544,768x512,0.2958,,,,
lighthouse2,11,0.036183001,1.7,15234,768x512,0.3099,,,,
lighthouse2,12,0.03582807,1.67,15566,768x512,0.3166,,,,
lighthouse2,13,0.03580697,1.67,16296,768x512,0.3315,,,,
lighthouse2,14,0.03589463,1.67,16654,768x512,0.3388,,,,
lighthouse2,15,0.036361992,1.71,17210,768x512,0.3501,,,,
lighthouse2,16,0.036148851,1.66,17848,768x512,0.3631,,,,
lighthouse2,17,0.036645642,1.77,18208,768x512,0.3704,,,,
lighthouse2,18,0.036601032,1.7,18618,768x512,0.3787,,,,
lighthouse2,19,0.036274551,1.4,19230,768x512,0.3912,,,,
lighthouse2,20,0.036982633,1.7,19744,768x512,0.4016,,,,
lighthouse2,21,0.037153633,1.68,20230,768x512,0.4115,,,,
lighthouse2,22,0.036871522,1.38,20680,768x512,0.4207,,,,
lighthouse2,23,0.037363314,1.72,21054,768x512,0.4283,,,,
lighthouse2,24,0.037154933,1.38,21558,768x512,0.4385,,,,
lighthouse2,25,0.037974536,1.81,22074,768x512,0.449,,,,
lighthouse2,26,0.037814225,1.74,22612,768x512,0.46,,,,
lighthouse2,27,0.037059463,1.41,23068,768x512,0.4693,,,,
lighthouse2,28,0.037990275,1.74,23530,768x512,0.4787,,,,
lighthouse2,29,0.037313893,1.44,23980,768x512,0.4878,,,,
lighthouse2,30,0.037711024,1.71,24566,768x512,0.4997,,,,
lighthouse2,31,0.037877765,1.42,25384,768x512,0.5164,,,,
lighthouse2,32,0.038324647,1.77,25782,768x512,0.5245,,,,
lighthouse2,33,0.038104266,1.41,26358,768x512,0.5362,,,,
lighthouse2,34,0.038928038,1.78,27012,768x512,0.5495,,,,
lighthouse2,35,0.038158146,1.47,27062,768x512,0.5505,,,,
lighthouse2,36,0.038925058,1.79,27734,768x512,0.5642,,,,
lighthouse2,37,0.038587017,1.48,28256,768x512,0.5748,,,,
lighthouse2,38,0.039126429,1.84,28932,768x512,0.5886,,,,
lighthouse2,39,0.039353709,1.47,29856,768x512,0.6074,,,,
lighthouse2,40,0.039173518,1.85,30246,768x512,0.6153,,,,
lighthouse2,41,0.039522489,1.5,30596,768x512,0.6224,,,,
lighthouse2,42,0.039609299,1.81,31226,768x512,0.6352,,,,
lighthouse2,43,0.039147109,1.46,32210,768x512,0.6553,,,,
lighthouse2,44,0.039441629,1.81,32630,768x512,0.6638,,,,
lighthouse2,45,0.039509759,1.45,32964,768x512,0.6706,,,,
lighthouse2,46,0.039995671,1.86,33346,768x512,0.6784,,,,
lighthouse2,47,0.039582859,1.49,33872,768x512,0.6891,,,,
lighthouse2,48,0.040204651,1.9,34222,768x512,0.6962,,,,
lighthouse2,49,0.03995526,1.51,34994,768x512,0.7119,,,,
lighthouse2,50,0.040340381,1.85,35274,768x512,0.7176,,,,
lighthouse2,51,0.03975109,1.48,35632,768x512,0.7249,,,,
lighthouse2,52,0.040409972,1.84,36414,768x512,0.7408,,,,
lighthouse2,53,0.040158591,1.5,36818,768x512,0.749,,,,
lighthouse2,54,0.040851992,1.85,36956,768x512,0.7518,,,,
lighthouse2,55,0.040799303,1.47,37740,768x512,0.7678,,,,
lighthouse2,56,0.040619672,1.87,38244,768x512,0.778,,,,
lighthouse2,57,0.041117963,1.53,38480,768x512,0.7828,,,,
lighthouse2,58,0.040911672,1.9,39172,768x512,0.7969,,,,
lighthouse2,59,0.040351141,1.48,39604,768x512,0.8057,,,,
lighthouse2,60,0.040788102,1.89,40084,768x512,0.8155,,,,
lighthouse2,61,0.040599072,1.58,40388,768x512,0.8216,,,,
lighthouse2,62,0.041330723,1.94,40632,768x512,0.8266,,,,
lighthouse2,63,0.040748422,1.54,41436,768x512,0.843,,,,
lighthouse2,64,0.041411114,1.92,42602,768x512,0.8667,,,,
lighthouse2,65,0.041215824,1.55,42602,768x512,0.8667,,,,
lighthouse2,66,0.041584084,1.94,43074,768x512,0.8763,,,,
lighthouse2,67,0.040786163,1.54,43180,768x512,0.8784,,,,
lighthouse2,68,0.042290697,1.96,43968,768x512,0.8945,,,,
lighthouse2,69,0.041967935,1.57,44666,768x512,0.9087,,,,
lighthouse2,70,0.042040555,1.91,44998,768x512,0.9154,,,,
lighthouse2,71,0.041766375,1.64,45840,768x512,0.9326,,,,
lighthouse2,72,0.042419376,1.97,46548,768x512,0.947,,,,
lighthouse2,73,0.041581604,1.59,46730,768x512,0.9507,,,,
lighthouse2,74,0.046567267,2.15,47190,768x512,0.96,,,,
lighthouse2,75,0.041683114,1.54,48064,768x512,0.9778,,,,
lighthouse2,76,0.042506587,2,50414,768x512,1.0256,,,,
lighthouse2,77,0.042950438,1.65,52452,768x512,1.0671,,,,
lighthouse2,78,0.043216569,1.96,55308,768x512,1.1252,,,,
lighthouse2,79,0.043070338,1.66,56180,768x512,1.1429,,,,
lighthouse2,80,0.04351531,2.04,58396,768x512,1.188,,,,
lighthouse2,81,0.04381922,1.66,61006,768x512,1.2411,,,,
lighthouse2,82,0.044695773,2.07,64474,768x512,1.3117,,,,
lighthouse2,83,0.045698295,1.71,68104,768x512,1.3855,,,,
lighthouse2,84,0.046527407,2.19,73048,768x512,1.4861,,,,
lighthouse2,85,0.046187536,1.73,74628,768x512,1.5183,,,,
lighthouse2,86,0.04760086,2.2,78950,768x512,1.6062,,,,
lighthouse2,87,0.04791305,1.81,85468,768x512,1.7388,,,,
lighthouse2,88,0.049428104,2.3,89908,768x512,1.8291,,,,
lighthouse2,89,0.049789165,2.17,93602,768x512,1.9043,,,,
lighthouse2,90,0.052165101,1.94,103732,768x512,2.1104,,,,
lighthouse2,91,0.052732402,2.29,111936,768x512,2.2773,,,,
lighthouse2,92,0.052405891,1.97,115502,768x512,2.3498,,,,
lighthouse2,93,0.056922553,2.5,131798,768x512,2.6814,,,,
lighthouse2,94,0.057581434,2.21,145302,768x512,2.9561,,,,
lighthouse2,95,0.058491797,2.23,152626,768x512,3.1051,,,,
lighthouse2,96,0.058177686,2.22,159934,768x512,3.2538,,,,
lighthouse2,97,0.061410924,2.35,177526,768x512,3.6117,,,,
lighthouse2,98,0.062138546,2.42,184066,768x512,3.7448,,,,
lighthouse2,99,0.062706237,2.44,193448,768x512,3.9357,,,,
lighthouse,0,0.02816918,1.1,4780,480x720,0.1106,,,,
lighthouse,1,0.029634264,1.39,6840,480x720,0.1583,,,,
lighthouse,2,0.029930345,1.32,7526,480x720,0.1742,,,,
lighthouse,3,0.030260186,1.38,8190,480x720,0.1895,,,,
lighthouse,4,0.030990938,1.43,8894,480x720,0.2058,,,,
lighthouse,5,0.032906662,1.56,9306,480x720,0.2154,,,,
lighthouse,6,0.031319238,1.42,9716,480x720,0.2249,,,,
lighthouse,7,0.030966428,1.43,10230,480x720,0.2368,,,,
lighthouse,8,0.031290779,1.42,10776,480x720,0.2494,,,,
lighthouse,9,0.031521409,1.44,11040,480x720,0.2555,,,,
lighthouse,10,0.03170342,1.53,11632,480x720,0.2692,,,,
lighthouse,11,0.03177127,1.59,11930,480x720,0.2761,,,,
lighthouse,12,0.03197172,1.48,12482,480x720,0.2889,,,,
lighthouse,13,0.032254141,1.49,12998,480x720,0.3008,,,,
lighthouse,14,0.032260961,1.5,13316,480x720,0.3082,,,,
lighthouse,15,0.032171311,1.47,13692,480x720,0.3169,,,,
lighthouse,16,0.040113421,1.73,14072,480x720,0.3257,,,,
lighthouse,17,0.032633712,1.47,14436,480x720,0.3341,,,,
lighthouse,18,0.032913912,1.49,14756,480x720,0.3415,,,,
lighthouse,19,0.032743812,1.24,15312,480x720,0.3544,,,,
lighthouse,20,0.032634332,1.56,15834,480x720,0.3665,,,,
lighthouse,21,0.033247343,1.52,16210,480x720,0.3752,,,,
lighthouse,22,0.033316754,1.56,16686,480x720,0.3862,,,,
lighthouse,23,0.034767687,1.47,17172,480x720,0.3975,,,,
lighthouse,24,0.033663134,1.57,17490,480x720,0.4048,,,,
lighthouse,25,0.033725284,1.57,17856,480x720,0.4133,,,,
lighthouse,26,0.033892765,1.56,18490,480x720,0.428,,,,
lighthouse,27,0.034104946,1.55,19066,480x720,0.4413,,,,
lighthouse,28,0.034172966,1.34,19542,480x720,0.4523,,,,
lighthouse,29,0.034188466,1.56,19858,480x720,0.4596,,,,
lighthouse,30,0.034287016,1.55,20462,480x720,0.4736,,,,
lighthouse,31,0.034111046,1.57,20960,480x720,0.4851,,,,
lighthouse,32,0.034415336,1.29,21686,480x720,0.5019,,,,
lighthouse,33,0.034449007,1.52,21806,480x720,0.5047,,,,
lighthouse,34,0.034310266,1.32,22312,480x720,0.5164,,,,
lighthouse,35,0.034211506,1.51,22828,480x720,0.5284,,,,
lighthouse,36,0.034959447,1.38,23164,480x720,0.5362,,,,
lighthouse,37,0.035045368,1.61,23908,480x720,0.5534,,,,
lighthouse,38,0.034980708,1.63,24448,480x720,0.5659,,,,
lighthouse,39,0.034671977,1.28,24600,480x720,0.5694,,,,
lighthouse,40,0.035096019,1.64,25374,480x720,0.5873,,,,
lighthouse,41,0.035296728,1.35,25888,480x720,0.5992,,,,
lighthouse,42,0.035502869,1.66,26346,480x720,0.6098,,,,
lighthouse,43,0.034915198,1.32,26578,480x720,0.6152,,,,
lighthouse,44,0.036289651,1.73,27578,480x720,0.6383,,,,
lighthouse,45,0.03562931,1.35,27808,480x720,0.6437,,,,
lighthouse,46,0.036405022,1.7,28246,480x720,0.6538,,,,
lighthouse,47,0.03554556,1.36,28416,480x720,0.6577,,,,
lighthouse,48,0.036882273,1.66,28932,480x720,0.6697,,,,
lighthouse,49,0.03584335,1.44,29552,480x720,0.684,,,,
lighthouse,50,0.036511362,1.64,29730,480x720,0.6881,,,,
lighthouse,51,0.036259101,1.38,30136,480x720,0.6975,,,,
lighthouse,52,0.036887873,1.69,31388,480x720,0.7265,,,,
lighthouse,53,0.037067142,1.38,31388,480x720,0.7265,,,,
lighthouse,54,0.036859952,1.7,31820,480x720,0.7365,,,,
lighthouse,55,0.036926573,1.44,32086,480x720,0.7427,,,,
lighthouse,56,0.037068433,1.68,32478,480x720,0.7518,,,,
