Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,,
lighthouse,41,0.046059521,2.44,12547,480x720,0.2904,,,,,
lighthouse,42,0.047120903,2.45,11550,480x720,0.2673,,,,,
lighthouse,43,0.043402145,2.27,10549,480x720,0.2441,,,,,
lighthouse,44,0.042951354,2.3,9654,480x720,0.2234,,,,,
lighthouse,45,0.042081012,2.2,8779,480x720,0.2032,,,,,
lighthouse,46,0.041625871,2.25,8052,480x720,0.1863,,,,,
lighthouse,47,0.04109557,2.1,7412,480x720,0.1715,,,,,
lighthouse,48,0.040550708,2.07,6811,480x720,0.1576,,,,,
lighthouse,49,0.039826856,2.09,6256,480x720,0.1448,,,,,
lighthouse,50,0.040409559,1.93,5769,480x720,0.1335,,,,,
lighthouse,51,0.039952997,2.12,5397,480x720,0.1249,,,,,
lighthouse,52,0.038660344,1.95,4998,480x720,0.1156,,,,,
lighthouse,53,0.038319983,1.97,4645,480x720,0.1075,,,,,
lighthouse,54,0.037907303,1.98,4330,480x720,0.1002,,,,,
lighthouse,55,0.037242662,1.9,3988,480x720,0.0923,,,,,
lighthouse,56,0.037137701,1.95,3682,480x720,0.0852,,,,,
lighthouse,57,0.03668217,1.95,3368,480x720,0.0779,,,,,
lighthouse,58,0.037667232,1.9,3085,480x720,0.0714,,,,,
lighthouse,59,0.035372397,1.86,2814,480x720,0.0651,,,,,
lighthouse,60,0.035508108,1.83,2501,480x720,0.0578,,,,,
lighthouse,61,0.034841436,1.8,2260,480x720,0.0523,,,,,
lighthouse,62,0.034150995,1.73,1934,480x720,0.0447,,,,,
lighthouse,63,0.033611444,1.68,1605,480x720,0.0371,,,,,
manfishing,0,0.117321506,6.43,310803,634x438,8.9538,,,,,
manfishing,1,0.097652443,4.81,231184,634x438,6.6601,,,,,
manfishing,2,0.091950931,4.63,193777,634x438,5.5825,,,,,
manfishing,3,0.087631412,4.36,166908,634x438,4.8084,,,,,
manfishing,4,0.087893791,4.42,149050,634x438,4.2939,,,,,
manfishing,5,0.084824085,4.38,133354,634x438,3.8417,,,,,
manfishing,6,0.083294612,4.23,122072,634x438,3.5167,,,,,
manfishing,7,0.081022997,4.39,111223,634x438,3.2042,,,,,
manfishing,8,0.0823595,4.19,102898,634x438,2.9643,,,,,
manfishing,9,0.079908065,4.07,94700,634x438,2.7282,,,,,
manfishing,10,0.07775449,3.96,88233,634x438,2.5418,,,,,
manfishing,11,0.06858727,3.65,82878,634x438,2.3876,,,,,
manfishing,12,0.071629386,3.71,77363,634x438,2.2287,,,,,
manfishing,13,0.06876772,3.6,72922,634x438,2.1008,,,,,
manfishing,14,0.072164278,3.66,69170,634x438,1.9927,,,,,
manfishing,15,0.067611687,3.52,65497,634x438,1.8868,,,,,
manfishing,16,0.067043946,3.51,61747,634x438,1.7788,,,,,
manfishing,17,0.066639375,3.45,58926,634x438,1.6975,,,,,
manfishing,18,0.066237594,3.43,56238,634x438,1.6201,,,,,
manfishing,19,0.064836312,3.42,53808,634x438,1.5501,,,,,
manfishing,20,0.064585171,3.4,51217,634x438,1.4755,,,,,
manfishing,21,0.062560326,3.25,49255,634x438,1.4189,,,,,
manfishing,22,0.062241716,3.32,47363,634x438,1.3644,,,,,
manfishing,23,0.061575144,3.24,45570,634x438,1.3128,,,,,
manfishing,24,0.059949421,3.17,43422,634x438,1.2509,,,,,
manfishing,25,0.060494212,3.15,40513,634x438,1.1671,,,,,
manfishing,26,0.05960931,3.1,37892,634x438,1.0916,,,,,
manfishing,27,0.058290698,3.21,35699,634x438,1.0284,,,,,
manfishing,28,0.058419888,3.13,33595,634x438,0.9678,,,,,
manfishing,29,0.056835164,3.11,31824,634x438,0.9168,,,,,
manfishing,30,0.056171313,2.94,30376,634x438,0.875,,,,,
manfishing,31,0.054575649,2.93,28029,634x438,0.8074,,,,,
manfishing,32,0.054327628,2.89,26203,634x438,0.7548,,,,,
manfishing,33,0.05515776,2.9,24646,634x438,0.71,,,,,
manfishing,34,0.054488349,2.85,23212,634x438,0.6687,,,,,
manfishing,35,0.053461367,2.83,21723,634x438,0.6258,,,,,
manfishing,36,0.05029757,2.71,20190,634x438,0.5816,,,,,
manfishing,37,0.049948369,2.69,18886,634x438,0.544,,,,,
manfishing,38,0.051638983,2.82,17536,634x438,0.5051,,,,,
manfishing,39,0.048018715,2.57,16363,634x438,0.4713,,,,,
manfishing,40,0.048675876,2.62,15249,634x438,0.4393,,,,,
manfishing,41,0.048224466,2.55,14078,634x438,0.4055,,,,,
manfishing,42,0.047512444,2.55,13185,634x438,0.3798,,,,,
manfishing,43,0.045236529,2.51,12275,634x438,0.3536,,,,,
manfishing,44,0.046220221,2.48,11347,634x438,0.3268,,,,,
manfishing,45,0.04583896,2.44,10590,634x438,0.305,,,,,
manfishing,46,0.043543695,2.35,9770,634x438,0.2814,,,,,
manfishing,47,0.042564862,2.21,9034,634x438,0.2602,,,,,
manfishing,48,0.042832453,2.32,8353,634x438,0.2406,,,,,
manfishing,49,0.04143219,2.16,7708,634x438,0.222,,,,,
manfishing,50,0.042477073,2.24,7139,634x438,0.2056,,,,,
manfishing,51,0.039751766,2.09,6592,634x438,0.1899,,,,,
manfishing,52,0.040167147,2.09,6040,634x438,0.174,,,,,
manfishing,53,0.038927305,2.04,5560,634x438,0.1601,,,,,
manfishing,54,0.038565885,1.98,5095,634x438,0.1467,,,,,
manfishing,55,0.039368856,1.99,4604,634x438,0.1326,,,,,
manfishing,56,0.038084444,1.97,4222,634x438,0.1216,,,,,
manfishing,57,0.03669135,1.89,3881,634x438,0.1118,,,,,
manfishing,58,0.036538809,1.83,3490,634x438,0.1005,,,,,
manfishing,59,0.035676078,1.85,3125,634x438,0.09,,,,,
manfishing,60,0.035903108,1.84,2750,634x438,0.0792,,,,,
manfishing,61,0.035071906,1.77,2441,634x438,0.0703,,,,,
manfishing,62,0.035470437,1.81,2042,634x438,0.0588,,,,,
manfishing,63,0.033456253,1.71,1665,634x438,0.0479,,,,,
monarch,0,0.156222821,7.08,419699,768x512,8.5387,,,,,
monarch,1,0.137114109,6.13,283214,768x512,5.762,,,,,
monarch,2,0.125137813,5.57,224476,768x512,4.5669,,,,,
monarch,3,0.119433471,5.26,183451,768x512,3.7323,,,,,
monarch,4,0.114143639,5.08,156378,768x512,3.1815,,,,,
monarch,5,0.110367631,5.04,133721,768x512,2.7205,,,,,
monarch,6,0.107124994,4.88,117812,768x512,2.3968,,,,,
monarch,7,0.106117491,4.47,103266,768x512,2.1009,,,,,
monarch,8,0.102361263,4.79,92395,768x512,1.8797,,,,,
monarch,9,0.100390599,4.56,82753,768x512,1.6836,,,,,
monarch,10,0.097765224,4.42,75931,768x512,1.5448,,,,,
monarch,11,0.096461451,4.44,70582,768x512,1.4359,,,,,
monarch,12,0.094111535,4.31,65049,768x512,1.3234,,,,,
monarch,13,0.092486852,4.3,61260,768x512,1.2463,,,,,
monarch,14,0.091053559,4.24,58278,768x512,1.1856,,,,,
monarch,15,0.089969746,4.12,55515,768x512,1.1294,,,,,
monarch,16,0.088961684,4.09,52493,768x512,1.0679,,,,,
monarch,17,0.087696201,4.05,50431,768x512,1.026,,,,,
monarch,18,0.08686849,4,48437,768x512,0.9854,,,,,
monarch,19,0.086145808,3.99,46705,768x512,0.9502,,,,,
monarch,20,0.085149136,3.9,44785,768x512,0.9111,,,,,
monarch,21,0.084285184,3.98,43362,768x512,0.8822,,,,,
monarch,22,0.083635903,3.98,41960,768x512,0.8536,,,,,
monarch,23,0.083043431,3.8,40514,768x512,0.8242,,,,,
monarch,24,0.08236708,3.8,39107,768x512,0.7956,,,,,
monarch,25,0.080758116,3.8,36924,768x512,0.7512,,,,,
monarch,26,0.079925634,3.72,35134,768x512,0.7148,,,,,
monarch,27,0.079217793,3.93,33406,768x512,0.6796,,,,,
monarch,28,0.07794004,3.69,31840,768x512,0.6477,,,,,
monarch,29,0.077182359,3.68,30303,768x512,0.6165,,,,,
monarch,30,0.075978616,3.61,29098,768x512,0.592,,,,,
monarch,31,0.075877606,3.52,27220,768x512,0.5537,,,,,
monarch,32,0.074845334,3.61,25509,768x512,0.5189,,,,,
monarch,33,0.074605093,3.52,24302,768x512,0.4944,,,,,
monarch,34,0.07348639,3.5,23053,768x512,0.469,,,,,
monarch,35,0.072204437,3.41,21824,768x512,0.444,,,,,
monarch,36,0.071798096,3.36,20629,768x512,0.4196,,,,,
monarch,37,0.070191793,3.28,19444,768x512,0.3955,,,,,
monarch,38,0.069552082,3.29,18236,768x512,0.371,,,,,
monarch,39,0.069428212,3.26,17118,768x512,0.3482,,,,,
monarch,40,0.068052688,3.19,16125,768x512,0.328,,,,,
monarch,41,0.066287834,3.19,15113,768x512,0.3074,,,,,
monarch,42,0.065616773,3.2,14346,768x512,0.2918,,,,,
monarch,43,0.0642789,3.13,13514,768x512,0.2749,,,,,
monarch,44,0.06413749,3.13,12817,768x512,0.2607,,,,,
monarch,45,0.062572347,2.97,12072,768x512,0.2456,,,,,
monarch,46,0.062251895,2.99,11323,768x512,0.2303,,,,,
monarch,47,0.061752934,2.91,10725,768x512,0.2182,,,,,
monarch,48,0.060673412,2.89,10123,768x512,0.2059,,,,,
monarch,49,0.059391639,2.86,9532,768x512,0.1939,,,,,
monarch,50,0.058543687,2.91,8999,768x512,0.183,,,,,
monarch,51,0.058070426,2.77,8525,768x512,0.1734,,,,,
monarch,52,0.057239435,2.8,7974,768x512,0.1622,,,,,
monarch,53,0.056508654,2.76,7494,768x512,0.1524,,,,,
monarch,54,0.05521024,2.66,7050,768x512,0.1434,,,,,
monarch,55,0.054392009,2.59,6594,768x512,0.1341,,,,,
monarch,56,0.053108516,2.57,6123,768x512,0.1245,,,,,
monarch,57,0.052716375,2.52,5686,768x512,0.1156,,,,,
monarch,58,0.051564692,2.47,5238,768x512,0.1065,,,,,
monarch,59,0.051354742,2.55,4800,768x512,0.0976,,,,,
monarch,60,0.049751829,2.38,4322,768x512,0.0879,,,,,
monarch,61,0.049217488,2.36,3837,768x512,0.078,,,,,
monarch,62,0.047989004,2.29,3256,768x512,0.0662,,,,,
monarch,63,0.045846,2.19,2531,768x512,0.0514,,,,,
ocean,0,0.16069355,7.03,391694,768x512,7.969,,,,,
ocean,1,0.136828139,6.06,262867,768x512,5.348,,,,,
ocean,2,0.127486238,5.69,209471,768x512,4.2616,,,,,
ocean,3,0.121715546,5.48,174795,768x512,3.5562,,,,,
ocean,4,0.117330936,5.21,151998,768x512,3.0924,,,,,
ocean,5,0.113398357,4.96,132875,768x512,2.7033,,,,,
ocean,6,0.109390199,4.96,119127,768x512,2.4236,,,,,
ocean,7,0.104582328,4.69,107343,768x512,2.1838,,,,,
ocean,8,0.100164218,4.61,98711,768x512,2.0082,,,,,
ocean,9,0.095705669,4.37,90936,768x512,1.85,,,,,
ocean,10,0.09177642,4.11,85001,768x512,1.7293,,,,,
ocean,11,0.088503533,3.99,79896,768x512,1.6254,,,,,
ocean,12,0.085264316,3.88,74691,768x512,1.5195,,,,,
ocean,13,0.08257544,3.73,70657,768x512,1.4375,,,,,
ocean,14,0.081669009,3.82,67197,768x512,1.3671,,,,,
ocean,15,0.080411936,3.65,63972,768x512,1.3015,,,,,
ocean,16,0.079793074,3.67,60388,768x512,1.2285,,,,,
ocean,17,0.078536221,3.54,57675,768x512,1.1734,,,,,
ocean,18,0.076801277,3.6,55173,768x512,1.1224,,,,,
ocean,19,0.076079156,3.54,52929,768x512,1.0768,,,,,
ocean,20,0.075609535,3.48,50476,768x512,1.0269,,,,,
ocean,21,0.074815913,3.51,48536,768x512,0.9874,,,,,
ocean,22,0.074931374,3.32,46721,768x512,0.9505,,,,,
ocean,23,0.07342566,3.68,44883,768x512,0.9131,,,,,
ocean,24,0.071437276,3.35,42726,768x512,0.8692,,,,,
ocean,25,0.069860853,3.34,39917,768x512,0.8121,,,,,
ocean,26,0.068422429,3.21,37473,768x512,0.7623,,,,,
ocean,27,0.067060086,3.26,35129,768x512,0.7147,,,,,
ocean,28,0.065500283,3.08,32989,768x512,0.6711,,,,,
ocean,29,0.064404121,3.06,31062,768x512,0.6319,,,,,
ocean,30,0.063393019,3.02,29247,768x512,0.595,,,,,
ocean,31,0.063171458,3.03,27186,768x512,0.5531,,,,,
ocean,32,0.062018045,2.91,25040,768x512,0.5094,,,,,
ocean,33,0.060755023,2.83,23373,768x512,0.4755,,,,,
ocean,34,0.059272739,2.78,21819,768x512,0.4439,,,,,
ocean,35,0.058421858,2.79,19980,768x512,0.4064,,,,,
ocean,36,0.056580743,2.72,18268,768x512,0.3716,,,,,
ocean,37,0.05500838,2.72,16982,768x512,0.3454,,,,,
ocean,38,0.054346528,2.74,15476,768x512,0.3148,,,,,
ocean,39,0.053138766,2.58,14059,768x512,0.286,,,,,
ocean,40,0.051315192,2.6,12901,768x512,0.2624,,,,,
ocean,41,0.050883111,2.47,11786,768x512,0.2397,,,,,
ocean,42,0.049667828,2.44,10699,768x512,0.2176,,,,,
ocean,43,0.047974585,2.33,9750,768x512,0.1983,,,,,
ocean,44,0.046856172,2.27,8894,768x512,0.1809,,,,,
ocean,45,0.045334479,2.25,8033,768x512,0.1634,,,,,
ocean,46,0.044140476,2.13,7308,768x512,0.1486,,,,,
ocean,47,0.043353984,2.1,6624,768x512,0.1347,,,,,
ocean,48,0.041814712,2.01,5974,768x512,0.1215,,,,,
ocean,49,0.04107534,1.97,5423,768x512,0.1103,,,,,
ocean,50,0.040488429,1.99,4891,768x512,0.0995,,,,,
ocean,51,0.039288816,1.91,4425,768x512,0.09,,,,,
ocean,52,0.039180845,1.86,3900,768x512,0.0793,,,,,
ocean,53,0.037904833,1.84,3523,768x512,0.0716,,,,,
ocean,54,0.037357522,1.76,3131,768x512,0.0637,,,,,
ocean,55,0.038731394,1.86,2818,768x512,0.0573,,,,,
ocean,56,0.036296129,1.67,2518,768x512,0.0512,,,,,
ocean,57,0.035461247,1.69,2252,768x512,0.0458,,,,,
ocean,58,0.034929427,1.6,2022,768x512,0.0411,,,,,
ocean,59,0.034696416,1.55,1802,768x512,0.0366,,,,,
ocean,60,0.034381195,1.65,1621,768x512,0.0329,,,,,
ocean,61,0.033825404,1.62,1447,768x512,0.0294,,,,,
ocean,62,0.033281683,1.59,1229,768x512,0.025,,,,,
ocean,63,0.033176273,1.52,1049,768x512,0.0213,,,,,
paintedhouse,0,0.158237825,7.28,474541,768x512,9.6545,,,,,
paintedhouse,1,0.147561261,6.53,346948,768x512,7.0586,,,,,
paintedhouse,2,0.13785133,6.07,285620,768x512,5.8109,,,,,
paintedhouse,3,0.132047008,5.96,245128,768x512,4.9871,,,,,
paintedhouse,4,0.127456598,5.74,218720,768x512,4.4498,,,,,
paintedhouse,5,0.125512454,5.67,197133,768x512,4.0106,,,,,
paintedhouse,6,0.122726027,5.56,180745,768x512,3.6772,,,,,
paintedhouse,7,0.119419781,5.38,166377,768x512,3.3849,,,,,
paintedhouse,8,0.116872835,5.34,155279,768x512,3.1591,,,,,
paintedhouse,9,0.111155743,5.11,144949,768x512,2.9489,,,,,
paintedhouse,10,0.108901847,5,136721,768x512,2.7815,,,,,
paintedhouse,11,0.105852061,4.89,129421,768x512,2.633,,,,,
paintedhouse,12,0.102548973,5.1,122515,768x512,2.4925,,,,,
paintedhouse,13,0.100000248,4.76,116926,768x512,2.3788,,,,,
paintedhouse,14,0.099136906,4.57,111693,768x512,2.2723,,,,,
paintedhouse,15,0.10110283,4.89,106971,768x512,2.1763,,,,,
paintedhouse,16,0.095616628,4.4,101983,768x512,2.0748,,,,,
paintedhouse,17,0.094327216,4.39,97986,768x512,1.9935,,,,,
paintedhouse,18,0.093526524,4.28,94416,768x512,1.9208,,,,,
paintedhouse,19,0.093113863,4.35,91018,768x512,1.8517,,,,,
paintedhouse,20,0.093394884,4.39,87396,768x512,1.778,,,,,
paintedhouse,21,0.09154675,4.31,84591,768x512,1.721,,,,,
paintedhouse,22,0.090579587,4.15,81774,768x512,1.6636,,,,,
paintedhouse,23,0.089985006,4.19,78964,768x512,1.6065,,,,,
paintedhouse,24,0.089040634,4.11,75991,768x512,1.546,,,,,
paintedhouse,25,0.087524901,4.1,71640,768x512,1.4575,,,,,
paintedhouse,26,0.086424109,4.07,67531,768x512,1.3739,,,,,
paintedhouse,27,0.085253866,4.02,63872,768x512,1.2994,,,,,
paintedhouse,28,0.083883433,3.92,60478,768x512,1.2304,,,,,
paintedhouse,29,0.08248566,3.82,57451,768x512,1.1688,,,,,
paintedhouse,30,0.082116459,3.86,54631,768x512,1.1114,,,,,
paintedhouse,31,0.080271465,3.75,50977,768x512,1.0371,,,,,
paintedhouse,32,0.080551546,3.88,47705,768x512,0.9705,,,,,
paintedhouse,33,0.078614922,3.88,44860,768x512,0.9126,,,,,
paintedhouse,34,0.076792877,3.71,42349,768x512,0.8615,,,,,
paintedhouse,35,0.075160454,3.61,39329,768x512,0.8001,,,,,
paintedhouse,36,0.074731293,3.48,36543,768x512,0.7434,,,,,
paintedhouse,37,0.07335188,3.48,34234,768x512,0.6964,,,,,
paintedhouse,38,0.072257297,3.47,31806,768x512,0.647,,,,,
paintedhouse,39,0.070772094,3.34,29678,768x512,0.6038,,,,,
paintedhouse,40,0.070584783,3.51,27651,768x512,0.5625,,,,,
paintedhouse,41,0.067812368,3.27,25436,768x512,0.5174,,,,,
paintedhouse,42,0.066577895,3.17,23644,768x512,0.481,,,,,
paintedhouse,43,0.06442719,3.08,21792,768x512,0.4433,,,,,
paintedhouse,44,0.06416502,3,20281,768x512,0.4126,,,,,
paintedhouse,45,0.062002896,2.97,18652,768x512,0.3794,,,,,
paintedhouse,46,0.061070983,2.91,17100,768x512,0.3479,,,,,
paintedhouse,47,0.060269191,2.86,15832,768x512,0.3221,,,,,
paintedhouse,48,0.058163487,2.86,14466,768x512,0.2943,,,,,
paintedhouse,49,0.057635946,2.73,13278,768x512,0.2701,,,,,
paintedhouse,50,0.055974592,2.7,12089,768x512,0.2459,,,,,
paintedhouse,51,0.054694409,2.66,11040,768x512,0.2246,,,,,
paintedhouse,52,0.053260976,2.55,9992,768x512,0.2032,,,,,
paintedhouse,53,0.051840473,2.54,9105,768x512,0.1852,,,,,
paintedhouse,54,0.050772241,2.42,8236,768x512,0.1675,,,,,
paintedhouse,55,0.049523368,2.46,7455,768x512,0.1516,,,,,
paintedhouse,56,0.047915145,2.33,6556,768x512,0.1333,,,,,
paintedhouse,57,0.046727372,2.26,5847,768x512,0.1189,,,,,
paintedhouse,58,0.04565998,2.19,5077,768x512,0.1032,,,,,
paintedhouse,59,0.044092066,2.17,4407,768x512,0.0896,,,,,
paintedhouse,60,0.043457505,2.12,3797,768x512,0.0772,,,,,
paintedhouse,61,0.042059301,2.09,3203,768x512,0.0651,,,,,
paintedhouse,62,0.040563839,1.97,2604,768x512,0.0529,,,,,
paintedhouse,63,0.039018765,1.91,1988,768x512,0.0404,,,,,
parrots,0,0.145129507,6.83,382183,768x512,7.7755,,,,,
parrots,1,0.117822177,5.29,250216,768x512,5.0906,,,,,
parrots,2,0.105835891,4.78,190305,768x512,3.8717,,,,,
parrots,3,0.100893,4.48,152041,768x512,3.0932,,,,,
parrots,4,0.095433158,4.34,127954,768x512,2.6032,,,,,
parrots,5,0.09142963,4.17,107562,768x512,2.1883,,,,,
parrots,6,0.088218793,4.04,92902,768x512,1.89,,,,,
parrots,7,0.085605927,4.02,79778,768x512,1.623,,,,,
parrots,8,0.083306011,3.88,70710,768x512,1.4385,,,,,
parrots,9,0.083160321,3.85,62398,768x512,1.2694,,,,,
parrots,10,0.07797886,3.65,56466,768x512,1.1488,,,,,
parrots,11,0.076182326,3.54,51787,768x512,1.0536,,,,,
parrots,12,0.074516183,3.48,47275,768x512,0.9618,,,,,
parrots,13,0.072944399,3.43,44043,768x512,0.896,,,,,
parrots,14,0.071098935,3.39,41377,768x512,0.8418,,,,,
parrots,15,0.070375344,3.37,38942,768x512,0.7922,,,,,
parrots,16,0.069230061,3.24,36629,768x512,0.7452,,,,,
parrots,17,0.0686785,3.26,34756,768x512,0.7071,,,,,
parrots,18,0.067383637,3.2,33066,768x512,0.6727,,,,,
parrots,19,0.066581105,3.12,31473,768x512,0.6403,,,,,
parrots,20,0.065932904,3.17,30018,768x512,0.6107,,,,,
parrots,21,0.065149682,3.1,28926,768x512,0.5885,,,,,
parrots,22,0.064835491,3.21,27720,768x512,0.5639,,,,,
parrots,23,0.064376761,3.1,26673,768x512,0.5426,,,,,
parrots,24,0.063539428,3.07,25406,768x512,0.5168,,,,,
parrots,25,0.062417456,3,23729,768x512,0.4827,,,,,
parrots,26,0.061671465,2.99,22213,768x512,0.4519,,,,,
parrots,27,0.060566772,2.92,20878,768x512,0.4247,,,,,
parrots,28,0.05927542,2.82,19890,768x512,0.4046,,,,,
parrots,29,0.058545708,2.83,18720,768x512,0.3808,,,,,
parrots,30,0.057942297,2.79,17864,768x512,0.3634,,,,,
parrots,31,0.059161339,2.83,16600,768x512,0.3377,,,,,
parrots,32,0.057087775,2.7,15529,768x512,0.3159,,,,,
parrots,33,0.055563341,2.64,14580,768x512,0.2966,,,,,
parrots,34,0.05481834,2.63,13785,768x512,0.2804,,,,,
parrots,35,0.053635097,2.56,12750,768x512,0.2593,,,,,
parrots,36,0.052832875,2.55,12037,768x512,0.2448,,,,,
parrots,37,0.052442995,2.58,11333,768x512,0.2305,,,,,
parrots,38,0.051435242,2.52,10565,768x512,0.2149,,,,,
parrots,39,0.05048076,2.43,9933,768x512,0.202,,,,,
parrots,40,0.049865958,2.42,9315,768x512,0.1895,,,,,
parrots,41,0.048940947,2.38,8723,768x512,0.1774,,,,,
parrots,42,0.048434556,2.39,8226,768x512,0.1673,,,,,
parrots,43,0.047576753,2.3,7772,768x512,0.1581,,,,,
parrots,44,0.047084863,2.27,7311,768x512,0.1487,,,,,
parrots,45,0.046303391,2.28,6835,768x512,0.139,,,,,
parrots,46,0.045996901,2.23,6433,768x512,0.1308,,,,,
parrots,47,0.045362259,2.2,6035,768x512,0.1227,,,,,
parrots,48,0.044405457,2.14,5685,768x512,0.1156,,,,,
parrots,49,0.043858536,2.08,5344,768x512,0.1087,,,,,
parrots,50,0.043667555,1.99,5065,768x512,0.103,,,,,
parrots,51,0.043674076,2.15,4723,768x512,0.096,,,,,
parrots,52,0.042356013,2.01,4491,768x512,0.0913,,,,,
parrots,53,0.042195262,2.03,4209,768x512,0.0856,,,,,
parrots,54,0.04128982,2.02,3922,768x512,0.0797,,,,,
parrots,55,0.040721389,1.9,3707,768x512,0.0754,,,,,
parrots,56,0.039789196,1.89,3455,768x512,0.0702,,,,,
parrots,57,0.039553716,1.94,3208,768x512,0.0652,,,,,
parrots,58,0.039259576,1.87,3011,768x512,0.0612,,,,,
parrots,59,0.038670584,1.84,2728,768x512,0.0555,,,,,
parrots,60,0.037866493,1.86,2465,768x512,0.0501,,,,,
parrots,61,0.037089431,1.77,2273,768x512,0.0462,,,,,
parrots,62,0.036230399,1.71,1958,768x512,0.0398,,,,,
parrots,63,0.038299193,1.85,1617,768x512,0.0328,,,,,
plane,0,0.241256466,10.8,386290,768x512,7.859,,,,,
plane,1,0.198114293,8.34,278403,768x512,5.6641,,,,,
plane,2,0.177192097,7.21,220175,768x512,4.4794,,,,,
plane,3,0.156514571,6.55,182161,768x512,3.706,,,,,
plane,4,0.141353199,5.97,158481,768x512,3.2243,,,,,
plane,5,0.131560857,5.97,138934,768x512,2.8266,,,,,
plane,6,0.125959475,5.43,124548,768x512,2.5339,,,,,
plane,7,0.120206172,5.16,111393,768x512,2.2662,,,,,
plane,8,0.118399659,5.12,101585,768x512,2.0667,,,,,
plane,9,0.110925122,4.79,91807,768x512,1.8678,,,,,
plane,10,0.107326404,4.63,85799,768x512,1.7455,,,,,
plane,11,0.104729338,4.61,80608,768x512,1.6399,,,,,
plane,12,0.099652648,4.44,75843,768x512,1.543,,,,,
plane,13,0.098048274,4.27,72332,768x512,1.4715,,,,,
plane,14,0.09647422,4.25,69720,768x512,1.4184,,,,,
plane,15,0.094373056,4.14,67683,768x512,1.377,,,,,
plane,16,0.091922171,4.03,65489,768x512,1.3323,,,,,
plane,17,0.091162549,4.03,63794,768x512,1.2978,,,,,
plane,18,0.089899186,3.94,62682,768x512,1.2752,,,,,
plane,19,0.088935244,3.9,61387,768x512,1.2489,,,,,
plane,20,0.08686885,3.83,59960,768x512,1.2198,,,,,
plane,21,0.085882317,3.89,58612,768x512,1.1924,,,,,
plane,22,0.085795997,3.89,57775,768x512,1.1754,,,,,
plane,23,0.084559075,3.77,56592,768x512,1.1513,,,,,
plane,24,0.083863573,3.75,55162,768x512,1.1222,,,,,
plane,25,0.081927798,3.67,53580,768x512,1.09,,,,,
plane,26,0.081014247,3.61,51546,768x512,1.0487,,,,,
plane,27,0.079753844,3.58,49650,768x512,1.0101,,,,,
plane,28,0.078883632,3.5,48514,768x512,0.987,,,,,
plane,29,0.078464221,3.48,46797,768x512,0.952,,,,,
plane,30,0.076705968,3.44,45187,768x512,0.9193,,,,,
plane,31,0.075000634,3.42,42490,768x512,0.8644,,,,,
plane,32,0.074446443,3.42,40463,768x512,0.8232,,,,,
plane,33,0.073012509,3.31,38328,768x512,0.7797,,,,,
plane,34,0.072401868,3.29,36545,768x512,0.7435,,,,,
plane,35,0.069821772,3.13,33972,768x512,0.6911,,,,,
plane,36,0.068924601,3.13,31942,768x512,0.6498,,,,,
plane,37,0.067384377,3.04,30027,768x512,0.6109,,,,,
plane,38,0.066467185,3.02,27224,768x512,0.5538,,,,,
plane,39,0.063792139,2.95,24903,768x512,0.5066,,,,,
plane,40,0.062401036,2.86,22517,768x512,0.4581,,,,,
plane,41,0.061017803,2.81,20222,768x512,0.4114,,,,,
plane,42,0.0595588,2.89,17874,768x512,0.3636,,,,,
plane,43,0.058459708,2.79,15874,768x512,0.3229,,,,,
plane,44,0.057123815,2.65,13860,768x512,0.2819,,,,,
plane,45,0.056120552,2.62,12283,768x512,0.2498,,,,,
plane,46,0.054698649,2.56,11135,768x512,0.2265,,,,,
plane,47,0.055486261,2.61,10202,768x512,0.2075,,,,,
plane,48,0.052812806,2.48,9349,768x512,0.1902,,,,,
plane,49,0.052076363,2.51,8499,768x512,0.1729,,,,,
plane,50,0.05045679,2.43,7629,768x512,0.1552,,,,,
plane,51,0.05033104,2.37,7178,768x512,0.146,,,,,
plane,52,0.05051581,2.41,6595,768x512,0.1341,,,,,
plane,53,0.048559836,2.32,5837,768x512,0.1187,,,,,
plane,54,0.047439744,2.32,5343,768x512,0.1087,,,,,
plane,55,0.046925103,2.22,4846,768x512,0.0985,,,,,
plane,56,0.046526992,2.16,4374,768x512,0.0889,,,,,
plane,57,0.045442109,2.2,4059,768x512,0.0825,,,,,
plane,58,0.044936468,2.14,3625,768x512,0.0737,,,,,
plane,59,0.045048778,1.79,3182,768x512,0.0647,,,,,
plane,60,0.044042516,2.04,2794,768x512,0.0568,,,,,
plane,61,0.042872884,2.02,2355,768x512,0.0479,,,,,
plane,62,0.042587973,2.01,1976,768x512,0.0402,,,,,
plane,63,0.040679809,1.93,1388,768x512,0.0282,,,,,
rapids,0,0.161937323,7.4,489731,768x512,9.9636,,,,,
rapids,1,0.16058987,7.12,356074,768x512,7.2443,,,,,
rapids,2,0.149698966,6.74,293595,768x512,5.9732,,,,,
rapids,3,0.144587506,6.52,253206,768x512,5.1514,,,,,
rapids,4,0.141298419,6.39,227718,768x512,4.6329,,,,,
rapids,5,0.139062914,6.19,205741,768x512,4.1858,,,,,
rapids,6,0.135479096,6.07,189652,768x512,3.8584,,,,,
rapids,7,0.133184581,5.97,174953,768x512,3.5594,,,,,
rapids,8,0.12848772,5.86,163541,768x512,3.3272,,,,,
rapids,9,0.124923883,5.65,152566,768x512,3.1039,,,,,
