Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,avg time,avg energy,,,
lighthouse,16,0.039507996,1.95,67610,480x720,1.565,,,,,,
lighthouse,17,0.038119973,1.81,64631,480x720,1.496,,,,,,
lighthouse,18,0.037739082,1.83,61942,480x720,1.4338,,,,,,
lighthouse,19,0.037466832,1.76,59374,480x720,1.3743,,,,,,
lighthouse,20,0.03690334,1.79,56896,480x720,1.317,,,,,,
lighthouse,21,0.036802461,1.78,54707,480x720,1.2663,,,,,,
lighthouse,22,0.03645854,1.76,52713,480x720,1.2202,,,,,,
lighthouse,23,0.036277609,1.76,50821,480x720,1.1764,,,,,,
lighthouse,24,0.035751568,1.7,48634,480x720,1.1257,,,,,,
lighthouse,25,0.035645618,1.79,45529,480x720,1.0539,,,,,,
lighthouse,26,0.035058716,1.72,42603,480x720,0.9861,,,,,,
lighthouse,27,0.035100446,1.66,39961,480x720,0.925,,,,,,
lighthouse,28,0.034454915,1.69,37640,480x720,0.8712,,,,,,
lighthouse,29,0.034606785,1.66,35528,480x720,0.8224,,,,,,
lighthouse,30,0.034232715,1.62,33531,480x720,0.7761,,,,,,
lighthouse,31,0.033765684,1.62,30798,480x720,0.7129,,,,,,
lighthouse,32,0.034090714,1.68,28428,480x720,0.658,,,,,,
lighthouse,33,0.033952184,1.62,26486,480x720,0.6131,,,,,,
lighthouse,34,0.033450423,1.61,24780,480x720,0.5736,,,,,,
lighthouse,35,0.032815662,1.56,22769,480x720,0.527,,,,,,
lighthouse,36,0.033954025,1.65,20887,480x720,0.4834,,,,,,
lighthouse,37,0.03213864,1.52,19282,480x720,0.4463,,,,,,
lighthouse,38,0.031957389,1.51,17655,480x720,0.4086,,,,,,
lighthouse,39,0.031648829,1.48,16200,480x720,0.375,,,,,,
lighthouse,40,0.031522979,1.49,14902,480x720,0.3449,,,,,,
lighthouse,41,0.031416959,1.51,13551,480x720,0.3136,,,,,,
lighthouse,42,0.030974928,1.49,12502,480x720,0.2893,,,,,,
lighthouse,43,0.031074988,1.49,11403,480x720,0.2639,,,,,,
lighthouse,44,0.030507436,1.49,10480,480x720,0.2425,,,,,,
lighthouse,45,0.030431557,1.47,9601,480x720,0.2222,,,,,,
lighthouse,46,0.034282245,1.63,8776,480x720,0.2031,,,,,,
lighthouse,47,0.030667767,1.3,8116,480x720,0.1878,,,,,,
lighthouse,48,0.029966865,1.46,7425,480x720,0.1718,,,,,,
lighthouse,49,0.030473257,1.44,6830,480x720,0.1581,,,,,,
lighthouse,50,0.029699285,1.44,6324,480x720,0.1463,,,,,,
lighthouse,51,0.029607565,1.4,5859,480x720,0.1356,,,,,,
lighthouse,52,0.029269643,1.36,5394,480x720,0.1248,,,,,,
lighthouse,53,0.030444587,1.44,4985,480x720,0.1153,,,,,,
lighthouse,54,0.030153516,1.41,4597,480x720,0.1064,,,,,,
lighthouse,55,0.029596274,1.55,4232,480x720,0.0979,,,,,,
lighthouse,56,0.028907594,1.37,3884,480x720,0.0899,,,,,,
lighthouse,57,0.028738432,1.36,3535,480x720,0.0818,,,,,,
lighthouse,58,0.028798132,1.35,3202,480x720,0.0741,,,,,,
lighthouse,59,0.029282755,1.37,2925,480x720,0.0677,,,,,,
lighthouse,60,0.028619622,1.28,2600,480x720,0.0601,,,,,,
lighthouse,61,0.028987983,1.35,2322,480x720,0.0537,,,,,,
lighthouse,62,0.028451892,1.36,1987,480x720,0.0459,,,,,,
lighthouse,63,0.028118552,1.29,1599,480x720,0.037,,,,,,
manfishing,0,0.061340654,2.97,326982,634x438,9.4199,,,,,,
manfishing,1,0.051696993,2.49,239966,634x438,6.9131,,,,,,
manfishing,2,0.048329056,2.35,201480,634x438,5.8044,,,,,,
manfishing,3,0.04615628,2.18,174439,634x438,5.0253,,,,,,
manfishing,4,0.044895448,2.15,155877,634x438,4.4906,,,,,,
manfishing,5,0.042434932,2.11,140594,634x438,4.0503,,,,,,
manfishing,6,0.041707421,2.06,128431,634x438,3.6999,,,,,,
manfishing,7,0.040671879,1.93,117876,634x438,3.3958,,,,,,
manfishing,8,0.040591988,1.92,109456,634x438,3.1533,,,,,,
manfishing,9,0.039637247,1.95,101208,634x438,2.9156,,,,,,
manfishing,10,0.039558776,1.96,94718,634x438,2.7287,,,,,,
manfishing,11,0.038698645,1.82,89087,634x438,2.5664,,,,,,
manfishing,12,0.037806742,1.85,83633,634x438,2.4093,,,,,,
manfishing,13,0.037088561,1.77,79191,634x438,2.2814,,,,,,
manfishing,14,0.037687112,1.87,75131,634x438,2.1644,,,,,,
manfishing,15,0.03671071,1.73,71460,634x438,2.0586,,,,,,
manfishing,16,0.036385179,1.73,67059,634x438,1.9318,,,,,,
manfishing,17,0.035521278,1.71,63994,634x438,1.8435,,,,,,
manfishing,18,0.035562647,1.78,61273,634x438,1.7652,,,,,,
manfishing,19,0.035728458,1.73,58703,634x438,1.6911,,,,,,
manfishing,20,0.035041766,1.68,56000,634x438,1.6132,,,,,,
manfishing,21,0.034879496,1.66,53694,634x438,1.5468,,,,,,
manfishing,22,0.034028995,1.71,51604,634x438,1.4866,,,,,,
manfishing,23,0.034101295,1.63,49693,634x438,1.4316,,,,,,
manfishing,24,0.033777844,1.61,47452,634x438,1.367,,,,,,
manfishing,25,0.033351242,1.62,44302,634x438,1.2762,,,,,,
manfishing,26,0.032817302,1.64,41496,634x438,1.1954,,,,,,
manfishing,27,0.033368283,1.58,38907,634x438,1.1208,,,,,,
manfishing,28,0.037784592,1.69,36764,634x438,1.0591,,,,,,
manfishing,29,0.03661684,1.76,34832,634x438,1.0034,,,,,,
manfishing,30,0.031806469,1.54,33019,634x438,0.9512,,,,,,
manfishing,31,0.03203736,1.51,30417,634x438,0.8762,,,,,,
manfishing,32,0.031320538,1.48,28373,634x438,0.8173,,,,,,
manfishing,33,0.031200878,1.55,26641,634x438,0.7674,,,,,,
manfishing,34,0.030421727,1.48,25123,634x438,0.7237,,,,,,
manfishing,35,0.031398029,1.53,23401,634x438,0.6741,,,,,,
manfishing,36,0.030324766,1.44,21769,634x438,0.6271,,,,,,
manfishing,37,0.029968186,1.43,20278,634x438,0.5841,,,,,,
manfishing,38,0.029654345,1.38,18833,634x438,0.5425,,,,,,
manfishing,39,0.029689634,1.4,17584,634x438,0.5065,,,,,,
manfishing,40,0.029188064,1.39,16353,634x438,0.4711,,,,,,
manfishing,41,0.029105014,1.36,15122,634x438,0.4356,,,,,,
manfishing,42,0.028726923,1.41,14136,634x438,0.4072,,,,,,
manfishing,43,0.028808433,1.37,13057,634x438,0.3761,,,,,,
manfishing,44,0.029226674,1.37,12157,634x438,0.3502,,,,,,
manfishing,45,0.028517192,1.37,11185,634x438,0.3222,,,,,,
manfishing,46,0.028568482,1.32,10334,634x438,0.2977,,,,,,
manfishing,47,0.027900321,1.36,9549,634x438,0.275,,,,,,
manfishing,48,0.028124812,1.32,8817,634x438,0.254,,,,,,
manfishing,49,0.028033761,1.33,8058,634x438,0.2321,,,,,,
manfishing,50,0.02729972,1.29,7426,634x438,0.2139,,,,,,
manfishing,51,0.02748381,1.28,6778,634x438,0.1952,,,,,,
manfishing,52,0.027771871,1.32,6328,634x438,0.1823,,,,,,
manfishing,53,0.02748285,1.33,5780,634x438,0.1665,,,,,,
manfishing,54,0.02719075,1.33,5242,634x438,0.151,,,,,,
manfishing,55,0.027065139,1.35,4813,634x438,0.1386,,,,,,
manfishing,56,0.026649368,1.28,4360,634x438,0.1256,,,,,,
manfishing,57,0.030986738,1.56,3963,634x438,0.1141,,,,,,
manfishing,58,0.026189838,1.27,3595,634x438,0.1035,,,,,,
manfishing,59,0.026093837,1.25,3191,634x438,0.0919,,,,,,
manfishing,60,0.026093087,1.22,2878,634x438,0.0829,,,,,,
manfishing,61,0.025766576,1.25,2545,634x438,0.0733,,,,,,
manfishing,62,0.025632346,1.2,2117,634x438,0.0609,,,,,,
manfishing,63,0.025488176,1.22,1713,634x438,0.0493,,,,,,
monarch,0,0.079456773,3.85,448229,768x512,9.1192,,,,,,
monarch,1,0.065630773,3.18,292810,768x512,5.9572,,,,,,
monarch,2,0.060255861,2.97,234814,768x512,4.7773,,,,,,
monarch,3,0.056759563,2.75,193864,768x512,3.9441,,,,,,
monarch,4,0.053272226,2.5,166640,768x512,3.3902,,,,,,
monarch,5,0.051397032,2.44,144734,768x512,2.9446,,,,,,
monarch,6,0.05027747,2.36,127617,768x512,2.5963,,,,,,
monarch,7,0.048518346,2.27,113991,768x512,2.3191,,,,,,
monarch,8,0.047430884,2.27,103487,768x512,2.1054,,,,,,
monarch,9,0.04585132,2.18,93457,768x512,1.9013,,,,,,
monarch,10,0.047232043,2.3,86396,768x512,1.7577,,,,,,
monarch,11,0.044360757,2.15,80589,768x512,1.6395,,,,,,
monarch,12,0.043481075,2.1,75083,768x512,1.5275,,,,,,
monarch,13,0.043648455,2.24,71127,768x512,1.447,,,,,,
monarch,14,0.04585724,2.01,67745,768x512,1.3782,,,,,,
monarch,15,0.042130882,2.05,64769,768x512,1.3177,,,,,,
monarch,16,0.041942221,2,61259,768x512,1.2463,,,,,,
monarch,17,0.04128602,1.97,58938,768x512,1.199,,,,,,
monarch,18,0.04107978,2.01,56723,768x512,1.154,,,,,,
monarch,19,0.04095754,1.96,54696,768x512,1.1127,,,,,,
monarch,20,0.040722149,1.96,52593,768x512,1.07,,,,,,
monarch,21,0.040057887,1.93,50886,768x512,1.0352,,,,,,
monarch,22,0.040024637,1.92,49337,768x512,1.0037,,,,,,
monarch,23,0.040211008,1.89,47922,768x512,0.9749,,,,,,
monarch,24,0.040311348,1.94,46184,768x512,0.9396,,,,,,
monarch,25,0.0413385,2.02,43613,768x512,0.8873,,,,,,
monarch,26,0.039681047,1.91,41348,768x512,0.8412,,,,,,
monarch,27,0.039026005,1.89,39290,768x512,0.7993,,,,,,
monarch,28,0.039014595,1.86,37379,768x512,0.7604,,,,,,
monarch,29,0.038284353,1.91,35699,768x512,0.7262,,,,,,
monarch,30,0.038373494,1.9,34140,768x512,0.6945,,,,,,
monarch,31,0.038727684,1.84,31792,768x512,0.6468,,,,,,
monarch,32,0.038318633,1.81,29968,768x512,0.6097,,,,,,
monarch,33,0.038161043,1.84,28382,768x512,0.5774,,,,,,
monarch,34,0.037807312,1.85,26911,768x512,0.5475,,,,,,
monarch,35,0.03690379,1.74,25269,768x512,0.514,,,,,,
monarch,36,0.036585439,1.74,23740,768x512,0.4829,,,,,,
monarch,37,0.036774881,1.8,22420,768x512,0.4561,,,,,,
monarch,38,0.03662145,1.8,21046,768x512,0.4281,,,,,,
monarch,39,0.036238269,1.72,19774,768x512,0.4023,,,,,,
monarch,40,0.03659182,1.83,18627,768x512,0.3789,,,,,,
monarch,41,0.038235053,1.88,17424,768x512,0.3544,,,,,,
monarch,42,0.035923298,1.76,16428,768x512,0.3342,,,,,,
monarch,43,0.035181887,1.68,15380,768x512,0.3129,,,,,,
monarch,44,0.036168129,1.71,14450,768x512,0.2939,,,,,,
monarch,45,0.034731906,1.64,13548,768x512,0.2756,,,,,,
monarch,46,0.036136158,1.99,12673,768x512,0.2578,,,,,,
monarch,47,0.035374837,1.67,11911,768x512,0.2423,,,,,,
monarch,48,0.034775596,1.69,11128,768x512,0.2263,,,,,,
monarch,49,0.034792456,1.6,10357,768x512,0.2107,,,,,,
monarch,50,0.034437776,1.62,9706,768x512,0.1974,,,,,,
monarch,51,0.034387095,1.63,9034,768x512,0.1837,,,,,,
monarch,52,0.034119615,1.64,8396,768x512,0.1708,,,,,,
monarch,53,0.034476186,1.69,7903,768x512,0.1607,,,,,,
monarch,54,0.033446093,1.58,7345,768x512,0.1494,,,,,,
monarch,55,0.033806544,1.62,6792,768x512,0.1381,,,,,,
monarch,56,0.033841434,1.61,6297,768x512,0.1281,,,,,,
monarch,57,0.033559024,1.59,5751,768x512,0.117,,,,,,
monarch,58,0.033062013,1.59,5275,768x512,0.1073,,,,,,
monarch,59,0.033040162,1.56,4804,768x512,0.0977,,,,,,
monarch,60,0.033068443,1.55,4348,768x512,0.0884,,,,,,
monarch,61,0.033037392,1.57,3897,768x512,0.0792,,,,,,
monarch,62,0.032815831,1.56,3331,768x512,0.0677,,,,,,
monarch,63,0.032395181,1.56,2640,768x512,0.0537,,,,,,
ocean,0,0.076458807,3.56,402980,768x512,8.1986,,,,,,
ocean,1,0.061999865,2.83,267439,768x512,5.441,,,,,,
ocean,2,0.055581551,2.53,213162,768x512,4.3367,,,,,,
ocean,3,0.051632393,2.34,177912,768x512,3.6196,,,,,,
ocean,4,0.050085639,2.32,155129,768x512,3.1561,,,,,,
ocean,5,0.047464133,2.2,136045,768x512,2.7678,,,,,,
ocean,6,0.046597482,2.21,122083,768x512,2.4837,,,,,,
ocean,7,0.044778758,2.14,110235,768x512,2.2427,,,,,,
ocean,8,0.044267236,2.16,101396,768x512,2.0629,,,,,,
ocean,9,0.043212044,2.05,93456,768x512,1.9013,,,,,,
ocean,10,0.042933804,2.08,87388,768x512,1.7779,,,,,,
ocean,11,0.042476233,2.01,82125,768x512,1.6708,,,,,,
ocean,12,0.042548102,2.19,76972,768x512,1.5659,,,,,,
ocean,13,0.04139649,2.04,72756,768x512,1.4802,,,,,,
ocean,14,0.040334118,1.98,69052,768x512,1.4048,,,,,,
ocean,15,0.040173538,1.92,65752,768x512,1.3377,,,,,,
ocean,16,0.039829147,1.93,61727,768x512,1.2558,,,,,,
ocean,17,0.042266752,2.03,58831,768x512,1.1969,,,,,,
ocean,18,0.040129877,2.03,56266,768x512,1.1447,,,,,,
ocean,19,0.038907734,1.89,53900,768x512,1.0965,,,,,,
ocean,20,0.038958495,1.88,51358,768x512,1.0448,,,,,,
ocean,21,0.040936899,2.08,49310,768x512,1.0032,,,,,,
ocean,22,0.038059244,1.86,47406,768x512,0.9644,,,,,,
ocean,23,0.038923005,1.92,45553,768x512,0.9267,,,,,,
ocean,24,0.037881683,1.88,43430,768x512,0.8835,,,,,,
ocean,25,0.037307922,1.84,40513,768x512,0.8242,,,,,,
ocean,26,0.036888901,1.77,37806,768x512,0.7691,,,,,,
ocean,27,0.03699455,1.81,35383,768x512,0.7198,,,,,,
ocean,28,0.03656281,1.77,33235,768x512,0.6761,,,,,,
ocean,29,0.036126319,1.76,31205,768x512,0.6348,,,,,,
ocean,30,0.036412409,1.76,29455,768x512,0.5992,,,,,,
ocean,31,0.035645247,1.66,26927,768x512,0.5478,,,,,,
ocean,32,0.034621966,1.68,24831,768x512,0.5051,,,,,,
ocean,33,0.034798856,1.67,23147,768x512,0.4709,,,,,,
ocean,34,0.034273705,1.68,21592,768x512,0.4392,,,,,,
ocean,35,0.033981814,1.65,19704,768x512,0.4008,,,,,,
ocean,36,0.033890294,1.63,18037,768x512,0.3669,,,,,,
ocean,37,0.033525183,1.55,16633,768x512,0.3383,,,,,,
ocean,38,0.041736001,1.91,15243,768x512,0.3101,,,,,,
ocean,39,0.033273112,1.59,13918,768x512,0.2831,,,,,,
ocean,40,0.033111432,1.6,12739,768x512,0.2591,,,,,,
ocean,41,0.032241901,1.52,11599,768x512,0.2359,,,,,,
ocean,42,0.032586331,1.52,10564,768x512,0.2149,,,,,,
ocean,43,0.03227358,1.62,9622,768x512,0.1957,,,,,,
ocean,44,0.0318971,1.53,8793,768x512,0.1788,,,,,,
ocean,45,0.031772289,1.54,7945,768x512,0.1616,,,,,,
ocean,46,0.031453258,1.47,7193,768x512,0.1463,,,,,,
ocean,47,0.035517858,1.64,6518,768x512,0.1326,,,,,,
ocean,48,0.031269658,1.54,5892,768x512,0.1198,,,,,,
ocean,49,0.031048968,1.53,5292,768x512,0.1076,,,,,,
ocean,50,0.031280908,1.55,4763,768x512,0.0969,,,,,,
ocean,51,0.030890998,1.5,4287,768x512,0.0872,,,,,,
ocean,52,0.030808157,1.5,3837,768x512,0.078,,,,,,
ocean,53,0.030613477,1.52,3431,768x512,0.0698,,,,,,
ocean,54,0.031678239,1.52,3123,768x512,0.0635,,,,,,
ocean,55,0.030193656,1.43,2761,768x512,0.0561,,,,,,
ocean,56,0.030260316,1.45,2447,768x512,0.0497,,,,,,
ocean,57,0.030466427,1.55,2205,768x512,0.0448,,,,,,
ocean,58,0.030117276,1.45,1944,768x512,0.0395,,,,,,
ocean,59,0.029839335,1.39,1747,768x512,0.0355,,,,,,
ocean,60,0.030555997,1.49,1562,768x512,0.0317,,,,,,
ocean,61,0.029557424,1.37,1399,768x512,0.0284,,,,,,
ocean,62,0.029560474,1.41,1211,768x512,0.0246,,,,,,
ocean,63,0.029412295,1.4,1018,768x512,0.0207,,,,,,
paintedhouse,0,0.089233185,4.52,492459,768x512,10.0191,,,,,,
paintedhouse,1,0.070797994,3.46,358684,768x512,7.2974,,,,,,
paintedhouse,2,0.064608551,3.28,295971,768x512,6.0215,,,,,,
paintedhouse,3,0.060557433,2.9,255471,768x512,5.1975,,,,,,
paintedhouse,4,0.058756438,2.76,228455,768x512,4.6479,,,,,,
paintedhouse,5,0.056674294,2.7,206674,768x512,4.2047,,,,,,
paintedhouse,6,0.054268468,2.57,189843,768x512,3.8623,,,,,,
paintedhouse,7,0.052879035,2.51,175376,768x512,3.568,,,,,,
paintedhouse,8,0.052235414,2.55,164202,768x512,3.3406,,,,,,
paintedhouse,9,0.051851273,2.58,153666,768x512,3.1263,,,,,,
paintedhouse,10,0.051322412,2.5,145379,768x512,2.9577,,,,,,
paintedhouse,11,0.05021754,2.52,138001,768x512,2.8076,,,,,,
paintedhouse,12,0.049564388,2.42,130713,768x512,2.6593,,,,,,
paintedhouse,13,0.048753057,2.36,124761,768x512,2.5382,,,,,,
paintedhouse,14,0.049539919,2.51,119250,768x512,2.4261,,,,,,
paintedhouse,15,0.047012003,2.33,114311,768x512,2.3256,,,,,,
paintedhouse,16,0.046836492,2.31,108466,768x512,2.2067,,,,,,
paintedhouse,17,0.046891802,2.37,104288,768x512,2.1217,,,,,,
paintedhouse,18,0.046423681,2.39,100433,768x512,2.0433,,,,,,
paintedhouse,19,0.04618081,2.28,96906,768x512,1.9715,,,,,,
paintedhouse,20,0.045293429,2.35,93097,768x512,1.894,,,,,,
paintedhouse,21,0.04557182,2.38,89954,768x512,1.8301,,,,,,
paintedhouse,22,0.044444447,2.24,86933,768x512,1.7686,,,,,,
paintedhouse,23,0.044776298,2.3,84154,768x512,1.7121,,,,,,
paintedhouse,24,0.044640987,2.27,80747,768x512,1.6428,,,,,,
paintedhouse,25,0.044506697,2.27,76017,768x512,1.5465,,,,,,
paintedhouse,26,0.042773663,2.16,71746,768x512,1.4596,,,,,,
paintedhouse,27,0.043203774,2.2,67777,768x512,1.3789,,,,,,
paintedhouse,28,0.042639883,2.24,64142,768x512,1.3049,,,,,,
paintedhouse,29,0.042653953,2.17,60890,768x512,1.2388,,,,,,
paintedhouse,30,0.041500891,2.15,57859,768x512,1.1771,,,,,,
paintedhouse,31,0.041660201,2.16,53563,768x512,1.0897,,,,,,
paintedhouse,32,0.041100039,2.09,49970,768x512,1.0166,,,,,,
paintedhouse,33,0.041109399,2.13,46881,768x512,0.9537,,,,,,
paintedhouse,34,0.039904657,2.01,44083,768x512,0.8968,,,,,,
paintedhouse,35,0.039614786,1.98,40914,768x512,0.8323,,,,,,
paintedhouse,36,0.039050875,1.93,37894,768x512,0.7709,,,,,,
paintedhouse,37,0.038688994,2.02,35408,768x512,0.7203,,,,,,
paintedhouse,38,0.039098946,2,32727,768x512,0.6658,,,,,,
paintedhouse,39,0.037806933,1.9,30254,768x512,0.6155,,,,,,
paintedhouse,40,0.037498702,1.89,28027,768x512,0.5702,,,,,,
paintedhouse,41,0.03664166,1.81,25684,768x512,0.5225,,,,,,
paintedhouse,42,0.037145271,1.92,23744,768x512,0.483,,,,,,
paintedhouse,43,0.036044719,1.86,21739,768x512,0.4422,,,,,,
paintedhouse,44,0.035944829,1.8,19936,768x512,0.4055,,,,,,
paintedhouse,45,0.035767958,1.75,18249,768x512,0.3712,,,,,,
paintedhouse,46,0.035488878,1.86,16682,768x512,0.3393,,,,,,
paintedhouse,47,0.034797096,1.69,15260,768x512,0.3104,,,,,,
paintedhouse,48,0.034681305,1.77,13861,768x512,0.282,,,,,,
paintedhouse,49,0.034763196,1.76,12616,768x512,0.2566,,,,,,
paintedhouse,50,0.034344435,1.7,11449,768x512,0.2329,,,,,,
paintedhouse,51,0.034333124,1.73,10320,768x512,0.2099,,,,,,
paintedhouse,52,0.033995344,1.66,9338,768x512,0.1899,,,,,,
paintedhouse,53,0.033810284,1.69,8474,768x512,0.1724,,,,,,
paintedhouse,54,0.033400743,1.69,7625,768x512,0.1551,,,,,,
paintedhouse,55,0.033278903,1.64,6890,768x512,0.1401,,,,,,
paintedhouse,56,0.033245183,1.63,6138,768x512,0.1248,,,,,,
paintedhouse,57,0.032807992,1.68,5400,768x512,0.1098,,,,,,
paintedhouse,58,0.032731262,1.64,4757,768x512,0.0967,,,,,,
paintedhouse,59,0.032367441,1.68,4165,768x512,0.0847,,,,,,
paintedhouse,60,0.032428211,1.63,3608,768x512,0.0734,,,,,,
paintedhouse,61,0.031770799,1.58,3089,768x512,0.0628,,,,,,
paintedhouse,62,0.03208521,1.61,2467,768x512,0.0501,,,,,,
paintedhouse,63,0.031621929,1.61,1923,768x512,0.0391,,,,,,
parrots,0,0.075272844,3.78,400419,768x512,8.1465,,,,,,
parrots,1,0.062115796,3.09,255141,768x512,5.1908,,,,,,
parrots,2,0.055687651,2.79,194124,768x512,3.9494,,,,,,
parrots,3,0.053341536,2.66,156006,768x512,3.1739,,,,,,
parrots,4,0.048504086,2.57,131042,768x512,2.666,,,,,,
parrots,5,0.046788052,2.36,110956,768x512,2.2574,,,,,,
parrots,6,0.044777808,2.27,95923,768x512,1.9515,,,,,,
parrots,7,0.043842016,2.19,83293,768x512,1.6946,,,,,,
parrots,8,0.042529163,2.08,74125,768x512,1.508,,,,,,
parrots,9,0.040895839,2.07,66022,768x512,1.3432,,,,,,
parrots,10,0.041985352,2.09,60029,768x512,1.2212,,,,,,
parrots,11,0.039761217,1.99,55309,768x512,1.1252,,,,,,
parrots,12,0.039120455,2,50803,768x512,1.0335,,,,,,
parrots,13,0.048690926,2.26,47428,768x512,0.9649,,,,,,
parrots,14,0.037809432,1.89,44571,768x512,0.9067,,,,,,
parrots,15,0.038111433,1.91,42163,768x512,0.8578,,,,,,
parrots,16,0.037488362,1.86,39301,768x512,0.7995,,,,,,
parrots,17,0.037072971,1.8,37369,768x512,0.7602,,,,,,
parrots,18,0.037231551,1.85,35694,768x512,0.7261,,,,,,
parrots,19,0.03631328,1.87,34090,768x512,0.6935,,,,,,
parrots,20,0.036012389,1.75,32535,768x512,0.6619,,,,,,
parrots,21,0.03640912,1.78,31235,768x512,0.6354,,,,,,
parrots,22,0.036987821,1.82,29996,768x512,0.6102,,,,,,
parrots,23,0.036105998,1.78,28952,768x512,0.589,,,,,,
parrots,24,0.036137139,1.8,27671,768x512,0.5629,,,,,,
parrots,25,0.035532488,1.79,25834,768x512,0.5255,,,,,,
parrots,26,0.035315527,1.76,24274,768x512,0.4938,,,,,,
parrots,27,0.035125626,1.73,22911,768x512,0.4661,,,,,,
parrots,28,0.035521747,1.8,21720,768x512,0.4418,,,,,,
parrots,29,0.034748026,1.66,20608,768x512,0.4192,,,,,,
parrots,30,0.034298395,1.72,19603,768x512,0.3988,,,,,,
parrots,31,0.034138895,1.67,18080,768x512,0.3678,,,,,,
parrots,32,0.033535863,1.68,16916,768x512,0.3441,,,,,,
parrots,33,0.034067114,1.69,15889,768x512,0.3232,,,,,,
parrots,34,0.034635316,1.72,14976,768x512,0.3046,,,,,,
parrots,35,0.035899018,1.74,13939,768x512,0.2835,,,,,,
parrots,36,0.033383433,1.62,13076,768x512,0.266,,,,,,
parrots,37,0.033064112,1.6,12312,768x512,0.2504,,,,,,
parrots,38,0.032937262,1.62,11468,768x512,0.2333,,,,,,
parrots,39,0.033022752,1.65,10714,768x512,0.2179,,,,,,
parrots,40,0.032375311,1.6,10066,768x512,0.2047,,,,,,
parrots,41,0.032624231,1.6,9367,768x512,0.1905,,,,,,
parrots,42,0.032548451,1.59,8780,768x512,0.1786,,,,,,
parrots,43,0.0322339,1.58,8196,768x512,0.1667,,,,,,
parrots,44,0.0321231,1.61,7689,768x512,0.1564,,,,,,
parrots,45,0.03178269,1.55,7207,768x512,0.1466,,,,,,
parrots,46,0.031548008,1.57,6750,768x512,0.1373,,,,,,
parrots,47,0.032794781,1.68,6326,768x512,0.1287,,,,,,
parrots,48,0.0320802,1.64,5859,768x512,0.1192,,,,,,
parrots,49,0.031449949,1.54,5447,768x512,0.1108,,,,,,
parrots,50,0.031348059,1.57,5125,768x512,0.1042,,,,,,
parrots,51,0.031562418,1.57,4817,768x512,0.098,,,,,,
parrots,52,0.031211158,1.54,4504,768x512,0.0916,,,,,,
parrots,53,0.031428418,1.49,4212,768x512,0.0856,,,,,,
parrots,54,0.031014718,1.5,3927,768x512,0.0798,,,,,,
parrots,55,0.030943448,1.55,3663,768x512,0.0745,,,,,,
parrots,56,0.03644199,1.67,3407,768x512,0.0693,,,,,,
parrots,57,0.031107968,1.5,3149,768x512,0.064,,,,,,
parrots,58,0.030797387,1.5,2903,768x512,0.059,,,,,,
parrots,59,0.030558517,1.5,2675,768x512,0.0544,,,,,,
parrots,60,0.030861827,1.49,2448,768x512,0.0498,,,,,,
parrots,61,0.030302936,1.45,2227,768x512,0.0453,,,,,,
parrots,62,0.030447287,1.48,1951,768x512,0.0396,,,,,,
parrots,63,0.031463028,1.54,1597,768x512,0.0324,,,,,,
plane,0,0.075695685,3.74,376773,768x512,7.6654,,,,,,
plane,1,0.060817693,2.97,265683,768x512,5.4053,,,,,,
plane,2,0.055960112,2.71,206866,768x512,4.2086,,,,,,
plane,3,0.052181904,2.59,168081,768x512,3.4196,,,,,,
plane,4,0.049345687,2.36,144423,768x512,2.9382,,,,,,
plane,5,0.046340101,2.21,125188,768x512,2.5469,,,,,,
plane,6,0.044844258,2.17,111161,768x512,2.2615,,,,,,
plane,7,0.045027398,2.18,99253,768x512,2.0193,,,,,,
plane,8,0.043580235,2.21,88783,768x512,1.8062,,,,,,
plane,9,0.041948862,2.04,80625,768x512,1.6403,,,,,,
plane,10,0.041648071,2.01,74383,768x512,1.5133,,,,,,
plane,11,0.04091123,1.99,69169,768x512,1.4072,,,,,,
plane,12,0.039673517,1.96,63678,768x512,1.2955,,,,,,
plane,13,0.039084465,1.98,59856,768x512,1.2177,,,,,,
plane,14,0.039063985,1.94,56560,768x512,1.1507,,,,,,
plane,15,0.039463136,1.99,53712,768x512,1.0927,,,,,,
plane,16,0.037822753,1.84,50299,768x512,1.0233,,,,,,
plane,17,0.038098163,1.86,48031,768x512,0.9771,,,,,,
plane,18,0.037998743,1.88,45957,768x512,0.9349,,,,,,
plane,19,0.037535492,1.81,44096,768x512,0.8971,,,,,,
plane,20,0.037238881,1.86,42168,768x512,0.8579,,,,,,
plane,21,0.03684251,1.8,40661,768x512,0.8272,,,,,,
plane,22,0.03684245,1.76,39208,768x512,0.7976,,,,,,
plane,23,0.03650684,1.73,37851,768x512,0.77,,,,,,
plane,24,0.03659759,1.75,36179,768x512,0.736,,,,,,
plane,25,0.03625395,1.75,33870,768x512,0.689,,,,,,
plane,26,0.036264079,1.74,31780,768x512,0.6465,,,,,,
plane,27,0.034873826,1.7,29842,768x512,0.6071,,,,,,
plane,28,0.035411847,1.72,28046,768x512,0.5705,,,,,,
plane,29,0.043959286,2,26449,768x512,0.5381,,,,,,
plane,30,0.034497955,1.64,25062,768x512,0.5098,,,,,,
plane,31,0.034133095,1.71,22944,768x512,0.4667,,,,,,
plane,32,0.034549225,1.66,21236,768x512,0.432,,,,,,
plane,33,0.034582305,1.64,19644,768x512,0.3996,,,,,,
