Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,avg time,,,,
lighthouse,19,0.037430162,1.81,59374,480x720,1.3743,,,,,,
lighthouse,20,0.03690179,1.76,56896,480x720,1.317,,,,,,
lighthouse,21,0.038269744,1.84,54707,480x720,1.2663,,,,,,
lighthouse,22,0.03660159,1.79,52713,480x720,1.2202,,,,,,
lighthouse,23,0.03659341,1.75,50821,480x720,1.1764,,,,,,
lighthouse,24,0.035942899,1.74,48634,480x720,1.1257,,,,,,
lighthouse,25,0.036046309,1.72,45529,480x720,1.0539,,,,,,
lighthouse,26,0.035198666,1.71,42603,480x720,0.9861,,,,,,
lighthouse,27,0.035762148,1.88,39961,480x720,0.925,,,,,,
lighthouse,28,0.035441467,1.5,37640,480x720,0.8712,,,,,,
lighthouse,29,0.035182087,1.49,35528,480x720,0.8224,,,,,,
lighthouse,30,0.034115404,1.62,33531,480x720,0.7761,,,,,,
lighthouse,31,0.033832674,1.6,30798,480x720,0.7129,,,,,,
lighthouse,32,0.033905504,1.63,28428,480x720,0.658,,,,,,
lighthouse,33,0.033248972,1.64,26486,480x720,0.6131,,,,,,
lighthouse,34,0.032940822,1.62,24780,480x720,0.5736,,,,,,
lighthouse,35,0.033283493,1.52,22769,480x720,0.527,,,,,,
lighthouse,36,0.032687331,1.63,20887,480x720,0.4834,,,,,,
lighthouse,37,0.032423071,1.53,19282,480x720,0.4463,,,,,,
lighthouse,38,0.03209686,1.5,17655,480x720,0.4086,,,,,,
lighthouse,39,0.031752969,1.55,16200,480x720,0.375,,,,,,
lighthouse,40,0.031283228,1.49,14902,480x720,0.3449,,,,,,
lighthouse,41,0.031381579,1.52,13551,480x720,0.3136,,,,,,
lighthouse,42,0.03219374,1.59,12502,480x720,0.2893,,,,,,
lighthouse,43,0.031297439,1.55,11403,480x720,0.2639,,,,,,
lighthouse,44,0.031088468,1.52,10480,480x720,0.2425,,,,,,
lighthouse,45,0.031010297,1.48,9601,480x720,0.2222,,,,,,
lighthouse,46,0.030693727,1.47,8776,480x720,0.2031,,,,,,
lighthouse,47,0.030505986,1.43,8116,480x720,0.1878,,,,,,
lighthouse,48,0.030279686,1.49,7425,480x720,0.1718,,,,,,
lighthouse,49,0.032903811,1.51,6830,480x720,0.1581,,,,,,
lighthouse,50,0.029911195,1.4,6324,480x720,0.1463,,,,,,
lighthouse,51,0.030498666,1.43,5859,480x720,0.1356,,,,,,
lighthouse,52,0.030018996,1.42,5394,480x720,0.1248,,,,,,
lighthouse,53,0.029835435,1.42,4985,480x720,0.1153,,,,,,
lighthouse,54,0.029596685,1.42,4597,480x720,0.1064,,,,,,
lighthouse,55,0.029123694,1.39,4232,480x720,0.0979,,,,,,
lighthouse,56,0.029367014,1.38,3884,480x720,0.0899,,,,,,
lighthouse,57,0.029600805,1.46,3535,480x720,0.0818,,,,,,
lighthouse,58,0.029109074,1.43,3202,480x720,0.0741,,,,,,
lighthouse,59,0.028995333,1.39,2925,480x720,0.0677,,,,,,
lighthouse,60,0.029048423,1.41,2600,480x720,0.0601,,,,,,
lighthouse,61,0.028650133,1.38,2322,480x720,0.0537,,,,,,
lighthouse,62,0.028753983,1.4,1987,480x720,0.0459,,,,,,
lighthouse,63,0.028652643,1.38,1599,480x720,0.037,,,,,,
manfishing,0,0.062319996,3.11,326982,634x438,9.4199,,,,,,
manfishing,1,0.052564745,2.66,239966,634x438,6.9131,,,,,,
manfishing,2,0.048648646,2.39,201480,634x438,5.8044,,,,,,
manfishing,3,0.046701462,2.28,174439,634x438,5.0253,,,,,,
manfishing,4,0.044025146,2.26,155877,634x438,4.4906,,,,,,
manfishing,5,0.043768696,2.14,140594,634x438,4.0503,,,,,,
manfishing,6,0.042180022,2.08,128431,634x438,3.6999,,,,,,
manfishing,7,0.041583141,2.09,117876,634x438,3.3958,,,,,,
manfishing,8,0.040760999,2.05,109456,634x438,3.1533,,,,,,
manfishing,9,0.040331458,2.02,101208,634x438,2.9156,,,,,,
manfishing,10,0.039071196,1.94,94718,634x438,2.7287,,,,,,
manfishing,11,0.039403816,1.99,89087,634x438,2.5664,,,,,,
manfishing,12,0.038661624,1.98,83633,634x438,2.4093,,,,,,
manfishing,13,0.037434312,1.93,79191,634x438,2.2814,,,,,,
manfishing,14,0.037979513,1.92,75131,634x438,2.1644,,,,,,
manfishing,15,0.0368162,1.88,71460,634x438,2.0586,,,,,,
manfishing,16,0.036445559,1.87,67059,634x438,1.9318,,,,,,
manfishing,17,0.036244459,1.88,63994,634x438,1.8435,,,,,,
manfishing,18,0.035382778,1.84,61273,634x438,1.7652,,,,,,
manfishing,19,0.035407297,1.8,58703,634x438,1.6911,,,,,,
manfishing,20,0.034843936,1.78,56000,634x438,1.6132,,,,,,
manfishing,21,0.034312345,1.81,53694,634x438,1.5468,,,,,,
manfishing,22,0.033926754,1.76,51604,634x438,1.4866,,,,,,
manfishing,23,0.034555645,1.8,49693,634x438,1.4316,,,,,,
manfishing,24,0.033986354,1.73,47452,634x438,1.367,,,,,,
manfishing,25,0.033834614,1.69,44302,634x438,1.2762,,,,,,
manfishing,26,0.033507773,1.7,41496,634x438,1.1954,,,,,,
manfishing,27,0.032783671,1.7,38907,634x438,1.1208,,,,,,
manfishing,28,0.032573911,1.67,36764,634x438,1.0591,,,,,,
manfishing,29,0.032822492,1.67,34832,634x438,1.0034,,,,,,
manfishing,30,0.03212328,1.65,33019,634x438,0.9512,,,,,,
manfishing,31,0.031609049,1.59,30417,634x438,0.8762,,,,,,
manfishing,32,0.030917088,1.62,28373,634x438,0.8173,,,,,,
manfishing,33,0.031362029,1.58,26641,634x438,0.7674,,,,,,
manfishing,34,0.030591447,1.6,25123,634x438,0.7237,,,,,,
manfishing,35,0.030631027,1.57,23401,634x438,0.6741,,,,,,
manfishing,36,0.030102196,1.54,21769,634x438,0.6271,,,,,,
manfishing,37,0.030085905,1.59,20278,634x438,0.5841,,,,,,
manfishing,38,0.030251466,1.53,18833,634x438,0.5425,,,,,,
manfishing,39,0.029652114,1.52,17584,634x438,0.5065,,,,,,
manfishing,40,0.029341584,1.46,16353,634x438,0.4711,,,,,,
manfishing,41,0.029354614,1.55,15122,634x438,0.4356,,,,,,
manfishing,42,0.028793143,1.44,14136,634x438,0.4072,,,,,,
manfishing,43,0.028674843,1.49,13057,634x438,0.3761,,,,,,
manfishing,44,0.029057974,1.47,12157,634x438,0.3502,,,,,,
manfishing,45,0.029876655,1.5,11185,634x438,0.3222,,,,,,
manfishing,46,0.028347072,1.41,10334,634x438,0.2977,,,,,,
manfishing,47,0.028080241,1.41,9549,634x438,0.275,,,,,,
manfishing,48,0.02776071,1.42,8817,634x438,0.254,,,,,,
manfishing,49,0.0279448,1.43,8058,634x438,0.2321,,,,,,
manfishing,50,0.02747172,1.35,7426,634x438,0.2139,,,,,,
manfishing,51,0.02753808,1.44,6778,634x438,0.1952,,,,,,
manfishing,52,0.028489522,1.4,6328,634x438,0.1823,,,,,,
manfishing,53,0.027765931,1.43,5780,634x438,0.1665,,,,,,
manfishing,54,0.027402349,1.41,5242,634x438,0.151,,,,,,
manfishing,55,0.026977939,1.36,4813,634x438,0.1386,,,,,,
manfishing,56,0.026912048,1.38,4360,634x438,0.1256,,,,,,
manfishing,57,0.026838048,1.35,3963,634x438,0.1141,,,,,,
manfishing,58,0.026308588,1.35,3595,634x438,0.1035,,,,,,
manfishing,59,0.026524468,1.36,3191,634x438,0.0919,,,,,,
manfishing,60,0.026385867,1.35,2878,634x438,0.0829,,,,,,
manfishing,61,0.026086037,1.3,2545,634x438,0.0733,,,,,,
manfishing,62,0.026184587,1.33,2117,634x438,0.0609,,,,,,
manfishing,63,0.025871936,1.29,1713,634x438,0.0493,,,,,,
monarch,0,0.079756264,4.02,448229,768x512,9.1192,,,,,,
monarch,1,0.065757613,3.32,292810,768x512,5.9572,,,,,,
monarch,2,0.060776963,3.1,234814,768x512,4.7773,,,,,,
monarch,3,0.065929364,3.19,193864,768x512,3.9441,,,,,,
monarch,4,0.054067468,2.7,166640,768x512,3.3902,,,,,,
monarch,5,0.052065244,2.61,144734,768x512,2.9446,,,,,,
monarch,6,0.05067799,2.65,127617,768x512,2.5963,,,,,,
monarch,7,0.048109254,2.44,113991,768x512,2.3191,,,,,,
monarch,8,0.047527403,2.41,103487,768x512,2.1054,,,,,,
monarch,9,0.046394381,2.36,93457,768x512,1.9013,,,,,,
monarch,10,0.044402457,2.31,86396,768x512,1.7577,,,,,,
monarch,11,0.044404377,2.26,80589,768x512,1.6395,,,,,,
monarch,12,0.043919606,2.25,75083,768x512,1.5275,,,,,,
monarch,13,0.052894526,2.51,71127,768x512,1.447,,,,,,
monarch,14,0.042703913,1.82,67745,768x512,1.3782,,,,,,
monarch,15,0.042600783,2.15,64769,768x512,1.3177,,,,,,
monarch,16,0.041876941,2.12,61259,768x512,1.2463,,,,,,
monarch,17,0.041627941,2.12,58938,768x512,1.199,,,,,,
monarch,18,0.04105035,2.05,56723,768x512,1.154,,,,,,
monarch,19,0.04113312,2.06,54696,768x512,1.1127,,,,,,
monarch,20,0.040738689,2.06,52593,768x512,1.07,,,,,,
monarch,21,0.040793009,2.02,50886,768x512,1.0352,,,,,,
monarch,22,0.040716319,2.02,49337,768x512,1.0037,,,,,,
monarch,23,0.040563198,1.99,47922,768x512,0.9749,,,,,,
monarch,24,0.040302518,2.07,46184,768x512,0.9396,,,,,,
monarch,25,0.040204388,1.98,43613,768x512,0.8873,,,,,,
monarch,26,0.039588136,2,41348,768x512,0.8412,,,,,,
monarch,27,0.038675604,1.97,39290,768x512,0.7993,,,,,,
monarch,28,0.038777175,1.95,37379,768x512,0.7604,,,,,,
monarch,29,0.038874705,1.97,35699,768x512,0.7262,,,,,,
monarch,30,0.038526794,1.89,34140,768x512,0.6945,,,,,,
monarch,31,0.037751753,1.83,31792,768x512,0.6468,,,,,,
monarch,32,0.037404862,1.84,29968,768x512,0.6097,,,,,,
monarch,33,0.037303211,1.84,28382,768x512,0.5774,,,,,,
monarch,34,0.037215511,1.84,26911,768x512,0.5475,,,,,,
monarch,35,0.037304201,1.86,25269,768x512,0.514,,,,,,
monarch,36,0.037326381,1.84,23740,768x512,0.4829,,,,,,
monarch,37,0.03678104,1.76,22420,768x512,0.4561,,,,,,
monarch,38,0.03664571,1.82,21046,768x512,0.4281,,,,,,
monarch,39,0.036153279,1.75,19774,768x512,0.4023,,,,,,
monarch,40,0.036137048,2,18627,768x512,0.3789,,,,,,
monarch,41,0.035772638,1.82,17424,768x512,0.3544,,,,,,
monarch,42,0.035629358,1.71,16428,768x512,0.3342,,,,,,
monarch,43,0.036200908,1.76,15380,768x512,0.3129,,,,,,
monarch,44,0.035648148,1.71,14450,768x512,0.2939,,,,,,
monarch,45,0.034796936,1.64,13548,768x512,0.2756,,,,,,
monarch,46,0.035021426,1.72,12673,768x512,0.2578,,,,,,
monarch,47,0.034473206,1.74,11911,768x512,0.2423,,,,,,
monarch,48,0.034348035,1.73,11128,768x512,0.2263,,,,,,
monarch,49,0.034967806,1.71,10357,768x512,0.2107,,,,,,
monarch,50,0.034590845,1.7,9706,768x512,0.1974,,,,,,
monarch,51,0.034817836,1.66,9034,768x512,0.1837,,,,,,
monarch,52,0.034473265,1.77,8396,768x512,0.1708,,,,,,
monarch,53,0.034000914,1.65,7903,768x512,0.1607,,,,,,
monarch,54,0.033832234,1.66,7345,768x512,0.1494,,,,,,
monarch,55,0.033945454,1.64,6792,768x512,0.1381,,,,,,
monarch,56,0.033287413,1.63,6297,768x512,0.1281,,,,,,
monarch,57,0.033264173,1.65,5751,768x512,0.117,,,,,,
monarch,58,0.032997902,1.6,5275,768x512,0.1073,,,,,,
monarch,59,0.033261562,1.65,4804,768x512,0.0977,,,,,,
monarch,60,0.032813611,1.6,4348,768x512,0.0884,,,,,,
monarch,61,0.032893932,1.57,3897,768x512,0.0792,,,,,,
monarch,62,0.032918992,1.58,3331,768x512,0.0677,,,,,,
monarch,63,0.032428571,1.58,2640,768x512,0.0537,,,,,,
ocean,0,0.075789796,3.71,402980,768x512,8.1986,,,,,,
ocean,1,0.061533374,2.8,267439,768x512,5.441,,,,,,
ocean,2,0.055971222,2.59,213162,768x512,4.3367,,,,,,
ocean,3,0.051832963,2.45,177912,768x512,3.6196,,,,,,
ocean,4,0.049829668,2.35,155129,768x512,3.1561,,,,,,
ocean,5,0.047688445,2.2,136045,768x512,2.7678,,,,,,
ocean,6,0.045927961,2.19,122083,768x512,2.4837,,,,,,
ocean,7,0.045237019,2.23,110235,768x512,2.2427,,,,,,
ocean,8,0.043767956,2.12,101396,768x512,2.0629,,,,,,
ocean,9,0.043206644,2.1,93456,768x512,1.9013,,,,,,
ocean,10,0.042852743,2.13,87388,768x512,1.7779,,,,,,
ocean,11,0.041931751,2.02,82125,768x512,1.6708,,,,,,
ocean,12,0.041471901,2.05,76972,768x512,1.5659,,,,,,
ocean,13,0.04094159,1.93,72756,768x512,1.4802,,,,,,
ocean,14,0.040652779,2.02,69052,768x512,1.4048,,,,,,
ocean,15,0.039962917,1.95,65752,768x512,1.3377,,,,,,
ocean,16,0.039773767,1.96,61727,768x512,1.2558,,,,,,
ocean,17,0.039448926,1.93,58831,768x512,1.1969,,,,,,
ocean,18,0.039344396,1.93,56266,768x512,1.1447,,,,,,
ocean,19,0.039105075,1.91,53900,768x512,1.0965,,,,,,
ocean,20,0.038839035,1.84,51358,768x512,1.0448,,,,,,
ocean,21,0.038245684,1.87,49310,768x512,1.0032,,,,,,
ocean,22,0.038100363,1.84,47406,768x512,0.9644,,,,,,
ocean,23,0.038021583,1.85,45553,768x512,0.9267,,,,,,
ocean,24,0.037270111,1.86,43430,768x512,0.8835,,,,,,
ocean,25,0.03704274,1.82,40513,768x512,0.8242,,,,,,
ocean,26,0.036931081,1.8,37806,768x512,0.7691,,,,,,
ocean,27,0.03666196,1.8,35383,768x512,0.7198,,,,,,
ocean,28,0.03633682,1.71,33235,768x512,0.6761,,,,,,
ocean,29,0.035829608,1.78,31205,768x512,0.6348,,,,,,
ocean,30,0.035441187,1.74,29455,768x512,0.5992,,,,,,
ocean,31,0.035200286,1.69,26927,768x512,0.5478,,,,,,
ocean,32,0.035357177,1.68,24831,768x512,0.5051,,,,,,
ocean,33,0.034792296,1.74,23147,768x512,0.4709,,,,,,
ocean,34,0.034145165,1.7,21592,768x512,0.4392,,,,,,
ocean,35,0.033849604,1.65,19704,768x512,0.4008,,,,,,
ocean,36,0.033675344,1.66,18037,768x512,0.3669,,,,,,
ocean,37,0.033156342,1.61,16633,768x512,0.3383,,,,,,
ocean,38,0.033463943,1.59,15243,768x512,0.3101,,,,,,
ocean,39,0.033058782,1.62,13918,768x512,0.2831,,,,,,
ocean,40,0.032843251,1.6,12739,768x512,0.2591,,,,,,
ocean,41,0.032433731,1.61,11599,768x512,0.2359,,,,,,
ocean,42,0.032560831,1.55,10564,768x512,0.2149,,,,,,
ocean,43,0.03220299,1.54,9622,768x512,0.1957,,,,,,
ocean,44,0.03224853,1.66,8793,768x512,0.1788,,,,,,
ocean,45,0.03167125,1.57,7945,768x512,0.1616,,,,,,
ocean,46,0.031832819,1.52,7193,768x512,0.1463,,,,,,
ocean,47,0.031276879,1.53,6518,768x512,0.1326,,,,,,
ocean,48,0.030774147,1.52,5892,768x512,0.1198,,,,,,
ocean,49,0.030703407,1.49,5292,768x512,0.1076,,,,,,
ocean,50,0.031022668,1.53,4763,768x512,0.0969,,,,,,
ocean,51,0.030961337,1.49,4287,768x512,0.0872,,,,,,
ocean,52,0.030693027,1.5,3837,768x512,0.078,,,,,,
ocean,53,0.030975407,1.46,3431,768x512,0.0698,,,,,,
ocean,54,0.030360686,1.16,3123,768x512,0.0635,,,,,,
ocean,55,0.030378756,1.44,2761,768x512,0.0561,,,,,,
ocean,56,0.030336146,1.44,2447,768x512,0.0497,,,,,,
ocean,57,0.030336557,1.47,2205,768x512,0.0448,,,,,,
ocean,58,0.029913955,1.41,1944,768x512,0.0395,,,,,,
ocean,59,0.029983905,1.42,1747,768x512,0.0355,,,,,,
ocean,60,0.029476295,1.42,1562,768x512,0.0317,,,,,,
ocean,61,0.029493684,1.34,1399,768x512,0.0284,,,,,,
ocean,62,0.029394654,1.38,1211,768x512,0.0246,,,,,,
ocean,63,0.029596215,1.43,1018,768x512,0.0207,,,,,,
paintedhouse,0,0.084001013,4.07,492459,768x512,10.0191,,,,,,
paintedhouse,1,0.070183843,3.42,358684,768x512,7.2974,,,,,,
paintedhouse,2,0.06414169,2.89,295971,768x512,6.0215,,,,,,
paintedhouse,3,0.060416552,2.75,255471,768x512,5.1975,,,,,,
paintedhouse,4,0.058106947,2.65,228455,768x512,4.6479,,,,,,
paintedhouse,5,0.0549376,2.53,206674,768x512,4.2047,,,,,,
paintedhouse,6,0.054690249,2.52,189843,768x512,3.8623,,,,,,
paintedhouse,7,0.053727757,2.41,175376,768x512,3.568,,,,,,
paintedhouse,8,0.052260284,2.46,164202,768x512,3.3406,,,,,,
paintedhouse,9,0.051651813,2.44,153666,768x512,3.1263,,,,,,
paintedhouse,10,0.052600485,2.57,145379,768x512,2.9577,,,,,,
paintedhouse,11,0.05009298,2.41,138001,768x512,2.8076,,,,,,
paintedhouse,12,0.049525038,2.31,130713,768x512,2.6593,,,,,,
paintedhouse,13,0.048422116,2.35,124761,768x512,2.5382,,,,,,
paintedhouse,14,0.048193075,2.35,119250,768x512,2.4261,,,,,,
paintedhouse,15,0.047811894,2.35,114311,768x512,2.3256,,,,,,
paintedhouse,16,0.046992123,2.25,108466,768x512,2.2067,,,,,,
paintedhouse,17,0.046185751,2.26,104288,768x512,2.1217,,,,,,
paintedhouse,18,0.04606554,2.24,100433,768x512,2.0433,,,,,,
paintedhouse,19,0.04566539,2.26,96906,768x512,1.9715,,,,,,
paintedhouse,20,0.045301689,2.16,93097,768x512,1.894,,,,,,
paintedhouse,21,0.04547766,2.21,89954,768x512,1.8301,,,,,,
paintedhouse,22,0.044474587,2.17,86933,768x512,1.7686,,,,,,
paintedhouse,23,0.044885928,2.21,84154,768x512,1.7121,,,,,,
paintedhouse,24,0.044165006,2.12,80747,768x512,1.6428,,,,,,
paintedhouse,25,0.043318085,2.11,76017,768x512,1.5465,,,,,,
paintedhouse,26,0.043190044,2.14,71746,768x512,1.4596,,,,,,
paintedhouse,27,0.042573533,2.12,67777,768x512,1.3789,,,,,,
paintedhouse,28,0.042000291,2.09,64142,768x512,1.3049,,,,,,
paintedhouse,29,0.042340182,2.09,60890,768x512,1.2388,,,,,,
paintedhouse,30,0.04129852,2.06,57859,768x512,1.1771,,,,,,
paintedhouse,31,0.041109159,2.06,53563,768x512,1.0897,,,,,,
paintedhouse,32,0.040598059,1.94,49970,768x512,1.0166,,,,,,
paintedhouse,33,0.040736969,2.03,46881,768x512,0.9537,,,,,,
paintedhouse,34,0.039355885,1.9,44083,768x512,0.8968,,,,,,
paintedhouse,35,0.040121168,1.93,40914,768x512,0.8323,,,,,,
paintedhouse,36,0.039076565,2.02,37894,768x512,0.7709,,,,,,
paintedhouse,37,0.037868193,1.84,35408,768x512,0.7203,,,,,,
paintedhouse,38,0.037804883,1.83,32727,768x512,0.6658,,,,,,
paintedhouse,39,0.038046283,1.85,30254,768x512,0.6155,,,,,,
paintedhouse,40,0.037310432,1.85,28027,768x512,0.5702,,,,,,
paintedhouse,41,0.036385579,1.8,25684,768x512,0.5225,,,,,,
paintedhouse,42,0.036938161,1.77,23744,768x512,0.483,,,,,,
paintedhouse,43,0.036074088,1.79,21739,768x512,0.4422,,,,,,
paintedhouse,44,0.035364047,1.73,19936,768x512,0.4055,,,,,,
paintedhouse,45,0.036018139,1.73,18249,768x512,0.3712,,,,,,
paintedhouse,46,0.035578697,1.77,16682,768x512,0.3393,,,,,,
paintedhouse,47,0.034909126,1.68,15260,768x512,0.3104,,,,,,
paintedhouse,48,0.034950666,1.65,13861,768x512,0.282,,,,,,
paintedhouse,49,0.034649825,1.78,12616,768x512,0.2566,,,,,,
paintedhouse,50,0.034002814,1.66,11449,768x512,0.2329,,,,,,
paintedhouse,51,0.034016744,1.64,10320,768x512,0.2099,,,,,,
paintedhouse,52,0.033790514,1.64,9338,768x512,0.1899,,,,,,
paintedhouse,53,0.033553213,1.62,8474,768x512,0.1724,,,,,,
paintedhouse,54,0.033339303,1.57,7625,768x512,0.1551,,,,,,
paintedhouse,55,0.033257473,1.57,6890,768x512,0.1401,,,,,,
paintedhouse,56,0.033227562,1.61,6138,768x512,0.1248,,,,,,
paintedhouse,57,0.032850281,1.6,5400,768x512,0.1098,,,,,,
paintedhouse,58,0.032158151,1.58,4757,768x512,0.0967,,,,,,
paintedhouse,59,0.03204918,1.54,4165,768x512,0.0847,,,,,,
paintedhouse,60,0.032471181,1.57,3608,768x512,0.0734,,,,,,
paintedhouse,61,0.03217243,1.53,3089,768x512,0.0628,,,,,,
paintedhouse,62,0.031553108,1.48,2467,768x512,0.0501,,,,,,
paintedhouse,63,0.031599339,1.52,1923,768x512,0.0391,,,,,,
parrots,0,0.075231254,3.63,400419,768x512,8.1465,,,,,,
parrots,1,0.061759895,2.98,255141,768x512,5.1908,,,,,,
parrots,2,0.055204611,2.54,194124,768x512,3.9494,,,,,,
parrots,3,0.051106552,2.38,156006,768x512,3.1739,,,,,,
parrots,4,0.048768237,2.34,131042,768x512,2.666,,,,,,
parrots,5,0.046476312,2.26,110956,768x512,2.2574,,,,,,
parrots,6,0.044424357,2.14,95923,768x512,1.9515,,,,,,
parrots,7,0.043325655,2.09,83293,768x512,1.6946,,,,,,
parrots,8,0.041912272,1.99,74125,768x512,1.508,,,,,,
parrots,9,0.040798669,2.02,66022,768x512,1.3432,,,,,,
parrots,10,0.039905167,1.97,60029,768x512,1.2212,,,,,,
parrots,11,0.038986465,1.86,55309,768x512,1.1252,,,,,,
parrots,12,0.039467016,1.9,50803,768x512,1.0335,,,,,,
parrots,13,0.038597744,1.85,47428,768x512,0.9649,,,,,,
parrots,14,0.038157523,1.84,44571,768x512,0.9067,,,,,,
parrots,15,0.037966002,1.89,42163,768x512,0.8578,,,,,,
parrots,16,0.036999651,1.79,39301,768x512,0.7995,,,,,,
parrots,17,0.03681162,1.76,37369,768x512,0.7602,,,,,,
parrots,18,0.03662042,1.78,35694,768x512,0.7261,,,,,,
parrots,19,0.036340869,1.82,34090,768x512,0.6935,,,,,,
parrots,20,0.03657208,1.81,32535,768x512,0.6619,,,,,,
parrots,21,0.035969709,1.76,31235,768x512,0.6354,,,,,,
parrots,22,0.036008209,1.71,29996,768x512,0.6102,,,,,,
parrots,23,0.035677228,1.75,28952,768x512,0.589,,,,,,
parrots,24,0.035912898,1.61,27671,768x512,0.5629,,,,,,
parrots,25,0.035778608,1.62,25834,768x512,0.5255,,,,,,
parrots,26,0.034864937,1.72,24274,768x512,0.4938,,,,,,
parrots,27,0.034683656,1.71,22911,768x512,0.4661,,,,,,
parrots,28,0.034600276,1.65,21720,768x512,0.4418,,,,,,
parrots,29,0.034201295,1.65,20608,768x512,0.4192,,,,,,
parrots,30,0.034233004,1.7,19603,768x512,0.3988,,,,,,
parrots,31,0.034262855,1.72,18080,768x512,0.3678,,,,,,
parrots,32,0.033876284,1.63,16916,768x512,0.3441,,,,,,
parrots,33,0.033462253,1.63,15889,768x512,0.3232,,,,,,
parrots,34,0.033185353,1.59,14976,768x512,0.3046,,,,,,
parrots,35,0.033262883,1.58,13939,768x512,0.2835,,,,,,
parrots,36,0.032992132,1.59,13076,768x512,0.266,,,,,,
parrots,37,0.033053952,1.56,12312,768x512,0.2504,,,,,,
parrots,38,0.032872542,1.59,11468,768x512,0.2333,,,,,,
parrots,39,0.032655191,1.51,10714,768x512,0.2179,,,,,,
parrots,40,0.032712742,1.59,10066,768x512,0.2047,,,,,,
parrots,41,0.032681941,1.58,9367,768x512,0.1905,,,,,,
parrots,42,0.032576451,1.52,8780,768x512,0.1786,,,,,,
parrots,43,0.03234367,1.56,8196,768x512,0.1667,,,,,,
parrots,44,0.032275941,1.52,7689,768x512,0.1564,,,,,,
parrots,45,0.03196919,1.52,7207,768x512,0.1466,,,,,,
parrots,46,0.03182197,1.53,6750,768x512,0.1373,,,,,,
parrots,47,0.031766989,1.51,6326,768x512,0.1287,,,,,,
parrots,48,0.031562089,1.51,5859,768x512,0.1192,,,,,,
parrots,49,0.031830939,1.51,5447,768x512,0.1108,,,,,,
parrots,50,0.031422749,1.53,5125,768x512,0.1042,,,,,,
parrots,51,0.031242508,1.45,4817,768x512,0.098,,,,,,
parrots,52,0.031006878,1.47,4504,768x512,0.0916,,,,,,
parrots,53,0.031232278,1.54,4212,768x512,0.0856,,,,,,
parrots,54,0.031193698,1.46,3927,768x512,0.0798,,,,,,
parrots,55,0.030591267,1.49,3663,768x512,0.0745,,,,,,
parrots,56,0.030878257,1.46,3407,768x512,0.0693,,,,,,
parrots,57,0.030660967,1.45,3149,768x512,0.064,,,,,,
parrots,58,0.030864348,1.45,2903,768x512,0.059,,,,,,
parrots,59,0.030307556,1.42,2675,768x512,0.0544,,,,,,
parrots,60,0.030289936,1.41,2448,768x512,0.0498,,,,,,
parrots,61,0.030261556,1.41,2227,768x512,0.0453,,,,,,
parrots,62,0.030286426,1.4,1951,768x512,0.0396,,,,,,
parrots,63,0.030235336,1.4,1597,768x512,0.0324,,,,,,
plane,0,0.071686076,3.5,376773,768x512,7.6654,,,,,,
plane,1,0.060949183,2.95,265683,768x512,5.4053,,,,,,
plane,2,0.056062482,2.68,206866,768x512,4.2086,,,,,,
plane,3,0.051316173,2.47,168081,768x512,3.4196,,,,,,
plane,4,0.048542805,2.32,144423,768x512,2.9382,,,,,,
plane,5,0.047708134,2.31,125188,768x512,2.5469,,,,,,
plane,6,0.045284629,2.23,111161,768x512,2.2615,,,,,,
plane,7,0.044457057,2.16,99253,768x512,2.0193,,,,,,
plane,8,0.042906174,2.09,88783,768x512,1.8062,,,,,,
plane,9,0.042267753,2.06,80625,768x512,1.6403,,,,,,
plane,10,0.040772859,1.98,74383,768x512,1.5133,,,,,,
plane,11,0.040626458,1.99,69169,768x512,1.4072,,,,,,
plane,12,0.04096328,2.01,63678,768x512,1.2955,,,,,,
plane,13,0.039412896,1.96,59856,768x512,1.2177,,,,,,
plane,14,0.038537114,1.85,56560,768x512,1.1507,,,,,,
plane,15,0.038528024,1.82,53712,768x512,1.0927,,,,,,
plane,16,0.037910873,1.85,50299,768x512,1.0233,,,,,,
plane,17,0.037143152,1.78,48031,768x512,0.9771,,,,,,
plane,18,0.037775433,1.81,45957,768x512,0.9349,,,,,,
plane,19,0.037098211,1.79,44096,768x512,0.8971,,,,,,
plane,20,0.037604632,1.85,42168,768x512,0.8579,,,,,,
plane,21,0.037268991,1.78,40661,768x512,0.8272,,,,,,
plane,22,0.037203551,1.77,39208,768x512,0.7976,,,,,,
plane,23,0.0366303,1.79,37851,768x512,0.77,,,,,,
plane,24,0.036950101,1.74,36179,768x512,0.736,,,,,,
plane,25,0.03669002,1.83,33870,768x512,0.689,,,,,,
plane,26,0.035461227,1.74,31780,768x512,0.6465,,,,,,
plane,27,0.035211226,1.68,29842,768x512,0.6071,,,,,,
plane,28,0.035885849,1.73,28046,768x512,0.5705,,,,,,
plane,29,0.035351437,1.69,26449,768x512,0.5381,,,,,,
plane,30,0.034634256,1.69,25062,768x512,0.5098,,,,,,
plane,31,0.033970324,1.62,22944,768x512,0.4667,,,,,,
plane,32,0.034036614,1.62,21236,768x512,0.432,,,,,,
plane,33,0.033573133,1.66,19644,768x512,0.3996,,,,,,
plane,34,0.033774424,1.63,18381,768x512,0.3739,,,,,,
plane,35,0.033689814,1.6,16976,768x512,0.3453,,,,,,
plane,36,0.033103503,1.59,15595,768x512,0.3172,,,,,,
