Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,,
rapids,9,0.053848527,2.69,1182126,768x512,24.0504,,,,,
rapids,10,0.053077775,2.55,1182126,768x512,24.0504,,,,,
rapids,11,0.052928475,2.62,1182126,768x512,24.0504,,,,,
rapids,12,0.051596692,2.5,1182126,768x512,24.0504,,,,,
rapids,13,0.051801303,2.56,1182126,768x512,24.0504,,,,,
rapids,14,0.051017031,2.5,1182126,768x512,24.0504,,,,,
rapids,15,0.05047963,2.41,1182126,768x512,24.0504,,,,,
rapids,16,0.049455898,2.44,1182126,768x512,24.0504,,,,,
rapids,17,0.049076617,2.37,1182126,768x512,24.0504,,,,,
rapids,18,0.049236267,2.4,1182126,768x512,24.0504,,,,,
rapids,19,0.048202645,2.32,1182126,768x512,24.0504,,,,,
rapids,20,0.049387368,2.38,1182126,768x512,24.0504,,,,,
rapids,21,0.048602976,2.46,1182126,768x512,24.0504,,,,,
rapids,22,0.047372433,2.31,1182126,768x512,24.0504,,,,,
rapids,23,0.046895112,2.28,1182126,768x512,24.0504,,,,,
rapids,24,0.046590861,2.28,1182126,768x512,24.0504,,,,,
rapids,25,0.04574109,2.26,1182126,768x512,24.0504,,,,,
rapids,26,0.045258248,2.11,1182126,768x512,24.0504,,,,,
rapids,27,0.044191976,2.12,1182126,768x512,24.0504,,,,,
rapids,28,0.043904416,2.13,1182126,768x512,24.0504,,,,,
rapids,29,0.043657325,2.13,1182126,768x512,24.0504,,,,,
rapids,30,0.043154764,2.03,1182126,768x512,24.0504,,,,,
rapids,31,0.042526292,1.99,1182126,768x512,24.0504,,,,,
rapids,32,0.042349213,2.01,1182126,768x512,24.0504,,,,,
rapids,33,0.041086739,2.01,1182126,768x512,24.0504,,,,,
rapids,34,0.040016487,1.87,1182126,768x512,24.0504,,,,,
rapids,35,0.040395008,1.96,1182126,768x512,24.0504,,,,,
rapids,36,0.040400888,1.91,1182126,768x512,24.0504,,,,,
rapids,37,0.039204535,1.89,1182126,768x512,24.0504,,,,,
rapids,38,0.038257153,1.83,1182126,768x512,24.0504,,,,,
rapids,39,0.037569052,1.86,1182126,768x512,24.0504,,,,,
rapids,40,0.037869373,1.81,1182126,768x512,24.0504,,,,,
rapids,41,0.037908942,1.87,1182126,768x512,24.0504,,,,,
rapids,42,0.036123149,1.76,1182126,768x512,24.0504,,,,,
rapids,43,0.03654321,1.8,1182126,768x512,24.0504,,,,,
rapids,44,0.035725908,1.72,1182126,768x512,24.0504,,,,,
rapids,45,0.035971718,1.68,1182126,768x512,24.0504,,,,,
rapids,46,0.035812898,1.75,1182126,768x512,24.0504,,,,,
rapids,47,0.035336947,1.76,1182126,768x512,24.0504,,,,,
rapids,48,0.035276927,1.69,1182126,768x512,24.0504,,,,,
rapids,49,0.033959254,1.59,1182126,768x512,24.0504,,,,,
rapids,50,0.033598803,1.57,1182126,768x512,24.0504,,,,,
rapids,51,0.033055102,1.58,1182126,768x512,24.0504,,,,,
rapids,52,0.033343473,1.6,1182126,768x512,24.0504,,,,,
rapids,53,0.035330207,1.74,1182126,768x512,24.0504,,,,,
rapids,54,0.032784362,1.53,1182126,768x512,24.0504,,,,,
rapids,55,0.033069722,1.4,1182126,768x512,24.0504,,,,,
rapids,56,0.03223887,1.53,1182126,768x512,24.0504,,,,,
rapids,57,0.034664206,1.6,1182126,768x512,24.0504,,,,,
rapids,58,0.031310539,1.54,1182126,768x512,24.0504,,,,,
rapids,59,0.03205644,1.52,1182126,768x512,24.0504,,,,,
rapids,60,0.030703917,1.4,1182126,768x512,24.0504,,,,,
rapids,61,0.03174622,1.55,1182126,768x512,24.0504,,,,,
rapids,62,0.030957808,1.44,1182126,768x512,24.0504,,,,,
rapids,63,0.029193704,1.35,1182126,768x512,24.0504,,,,,
sailing1,0,0.089154635,4.14,1182126,768x512,24.0504,,,,,
sailing1,1,0.080236044,3.84,1182126,768x512,24.0504,,,,,
sailing1,2,0.070388554,3.41,1182126,768x512,24.0504,,,,,
sailing1,3,0.064335021,3.1,1182126,768x512,24.0504,,,,,
sailing1,4,0.05977587,2.96,1182126,768x512,24.0504,,,,,
sailing1,5,0.063265398,2.92,1182126,768x512,24.0504,,,,,
sailing1,6,0.053983577,2.65,1182126,768x512,24.0504,,,,,
sailing1,7,0.052674835,2.49,1182126,768x512,24.0504,,,,,
sailing1,8,0.050775411,2.49,1182126,768x512,24.0504,,,,,
sailing1,9,0.049330727,2.42,1182126,768x512,24.0504,,,,,
sailing1,10,0.048217065,2.27,1182126,768x512,24.0504,,,,,
sailing1,11,0.047150213,2.41,1182126,768x512,24.0504,,,,,
sailing1,12,0.046021901,2.13,1182126,768x512,24.0504,,,,,
sailing1,13,0.04578827,2.17,1182126,768x512,24.0504,,,,,
sailing1,14,0.044590217,2.02,1182126,768x512,24.0504,,,,,
sailing1,15,0.045983,2.17,1182126,768x512,24.0504,,,,,
sailing1,16,0.04594085,2.22,1182126,768x512,24.0504,,,,,
sailing1,17,0.043721815,2.12,1182126,768x512,24.0504,,,,,
sailing1,18,0.043322815,2.05,1182126,768x512,24.0504,,,,,
sailing1,19,0.042751833,2.01,1182126,768x512,24.0504,,,,,
sailing1,20,0.042536283,2.01,1182126,768x512,24.0504,,,,,
sailing1,21,0.043134995,2.01,1182126,768x512,24.0504,,,,,
sailing1,22,0.044315517,2.16,1182126,768x512,24.0504,,,,,
sailing1,23,0.040852779,1.93,1182126,768x512,24.0504,,,,,
sailing1,24,0.040698999,1.97,1182126,768x512,24.0504,,,,,
sailing1,25,0.040001497,1.9,1182126,768x512,24.0504,,,,,
sailing1,26,0.039967597,1.87,1182126,768x512,24.0504,,,,,
sailing1,27,0.040362168,2.04,1182126,768x512,24.0504,,,,,
sailing1,28,0.038941285,1.92,1182126,768x512,24.0504,,,,,
sailing1,29,0.039136415,1.87,1182126,768x512,24.0504,,,,,
sailing1,30,0.038190893,1.88,1182126,768x512,24.0504,,,,,
sailing1,31,0.037753153,1.77,1182126,768x512,24.0504,,,,,
sailing1,32,0.03681482,1.72,1182126,768x512,24.0504,,,,,
sailing1,33,0.044243716,1.98,1182126,768x512,24.0504,,,,,
sailing1,34,0.03665621,1.73,1182126,768x512,24.0504,,,,,
sailing1,35,0.041396661,1.92,1182126,768x512,24.0504,,,,,
sailing1,36,0.036612349,1.77,1182126,768x512,24.0504,,,,,
sailing1,37,0.034904456,1.68,1182126,768x512,24.0504,,,,,
sailing1,38,0.035802348,1.78,1182126,768x512,24.0504,,,,,
sailing1,39,0.03639883,1.67,1182126,768x512,24.0504,,,,,
sailing1,40,0.034109014,1.49,1182126,768x512,24.0504,,,,,
sailing1,41,0.033461173,1.6,1182126,768x512,24.0504,,,,,
sailing1,42,0.033185043,1.58,1182126,768x512,24.0504,,,,,
sailing1,43,0.032922331,1.53,1182126,768x512,24.0504,,,,,
sailing1,44,0.032548911,1.48,1182126,768x512,24.0504,,,,,
sailing1,45,0.034423895,1.62,1182126,768x512,24.0504,,,,,
sailing1,46,0.03236493,1.57,1182126,768x512,24.0504,,,,,
sailing1,47,0.032449571,1.56,1182126,768x512,24.0504,,,,,
sailing1,48,0.033634723,1.56,1182126,768x512,24.0504,,,,,
sailing1,49,0.03200675,1.49,1182126,768x512,24.0504,,,,,
sailing1,50,0.03222332,1.51,1182126,768x512,24.0504,,,,,
sailing1,51,0.033479133,1.54,1182126,768x512,24.0504,,,,,
sailing1,52,0.031523169,1.54,1182126,768x512,24.0504,,,,,
sailing1,53,0.032306841,1.51,1182126,768x512,24.0504,,,,,
sailing1,54,0.030085496,1.49,1182126,768x512,24.0504,,,,,
sailing1,55,0.029728784,1.39,1182126,768x512,24.0504,,,,,
sailing1,56,0.029416864,1.45,1182126,768x512,24.0504,,,,,
sailing1,57,0.029492455,1.4,1182126,768x512,24.0504,,,,,
sailing1,58,0.028856453,1.39,1182126,768x512,24.0504,,,,,
sailing1,59,0.028904943,1.35,1182126,768x512,24.0504,,,,,
sailing1,60,0.028543162,1.36,1182126,768x512,24.0504,,,,,
sailing1,61,0.02767452,1.3,1182126,768x512,24.0504,,,,,
sailing1,62,0.028511433,1.35,1182126,768x512,24.0504,,,,,
sailing1,63,0.02737944,1.31,1182126,768x512,24.0504,,,,,
sailing2,0,0.076583597,3.74,1039255,480x720,24.0568,,,,,
sailing2,1,0.072414768,3.54,1039255,480x720,24.0568,,,,,
sailing2,2,0.065514833,3.14,1039255,480x720,24.0568,,,,,
sailing2,3,0.05955521,2.88,1039255,480x720,24.0568,,,,,
sailing2,4,0.057359745,2.68,1039255,480x720,24.0568,,,,,
sailing2,5,0.054066048,2.6,1039255,480x720,24.0568,,,,,
sailing2,6,0.052150044,2.59,1039255,480x720,24.0568,,,,,
sailing2,7,0.051116152,2.48,1039255,480x720,24.0568,,,,,
sailing2,8,0.052495294,2.48,1039255,480x720,24.0568,,,,,
sailing2,9,0.048001945,2.26,1039255,480x720,24.0568,,,,,
sailing2,10,0.046539191,2.15,1039255,480x720,24.0568,,,,,
sailing2,11,0.04589895,2.16,1039255,480x720,24.0568,,,,,
sailing2,12,0.044566468,2.19,1039255,480x720,24.0568,,,,,
sailing2,13,0.043410795,2.05,1039255,480x720,24.0568,,,,,
sailing2,14,0.042685313,2.02,1039255,480x720,24.0568,,,,,
sailing2,15,0.042165862,2.04,1039255,480x720,24.0568,,,,,
sailing2,16,0.041232249,1.92,1039255,480x720,24.0568,,,,,
sailing2,17,0.040611008,1.94,1039255,480x720,24.0568,,,,,
sailing2,18,0.040468588,1.85,1039255,480x720,24.0568,,,,,
sailing2,19,0.040298868,1.93,1039255,480x720,24.0568,,,,,
sailing2,20,0.040690269,1.94,1039255,480x720,24.0568,,,,,
sailing2,21,0.040066077,1.9,1039255,480x720,24.0568,,,,,
sailing2,22,0.039664077,1.85,1039255,480x720,24.0568,,,,,
sailing2,23,0.040185998,1.92,1039255,480x720,24.0568,,,,,
sailing2,24,0.038996025,1.84,1039255,480x720,24.0568,,,,,
sailing2,25,0.038833605,1.78,1039255,480x720,24.0568,,,,,
sailing2,26,0.039010395,1.82,1039255,480x720,24.0568,,,,,
sailing2,27,0.038193814,1.79,1039255,480x720,24.0568,,,,,
sailing2,28,0.038084233,1.72,1039255,480x720,24.0568,,,,,
sailing2,29,0.038146743,1.81,1039255,480x720,24.0568,,,,,
sailing2,30,0.037657292,1.72,1039255,480x720,24.0568,,,,,
sailing2,31,0.041578561,2.1,1039255,480x720,24.0568,,,,,
sailing2,32,0.038142953,1.79,1039255,480x720,24.0568,,,,,
sailing2,33,0.037677872,1.71,1039255,480x720,24.0568,,,,,
sailing2,34,0.039200336,1.87,1039255,480x720,24.0568,,,,,
sailing2,35,0.037545852,1.77,1039255,480x720,24.0568,,,,,
sailing2,36,0.037549781,1.72,1039255,480x720,24.0568,,,,,
sailing2,37,0.037223012,1.76,1039255,480x720,24.0568,,,,,
sailing2,38,0.039336156,1.87,1039255,480x720,24.0568,,,,,
sailing2,39,0.0366958,1.67,1039255,480x720,24.0568,,,,,
sailing2,40,0.039172155,1.77,1039255,480x720,24.0568,,,,,
sailing2,41,0.037016511,1.95,1039255,480x720,24.0568,,,,,
sailing2,42,0.03678082,1.75,1039255,480x720,24.0568,,,,,
sailing2,43,0.036282269,1.69,1039255,480x720,24.0568,,,,,
sailing2,44,0.03631954,1.71,1039255,480x720,24.0568,,,,,
sailing2,45,0.036104099,1.69,1039255,480x720,24.0568,,,,,
sailing2,46,0.03636668,1.69,1039255,480x720,24.0568,,,,,
sailing2,47,0.035661237,1.65,1039255,480x720,24.0568,,,,,
sailing2,48,0.036179409,1.77,1039255,480x720,24.0568,,,,,
sailing2,49,0.035371127,1.64,1039255,480x720,24.0568,,,,,
sailing2,50,0.041761381,1.92,1039255,480x720,24.0568,,,,,
sailing2,51,0.034797976,1.63,1039255,480x720,24.0568,,,,,
sailing2,52,0.035134307,1.61,1039255,480x720,24.0568,,,,,
sailing2,53,0.035268507,1.62,1039255,480x720,24.0568,,,,,
sailing2,54,0.035053636,1.62,1039255,480x720,24.0568,,,,,
sailing2,55,0.036008529,1.68,1039255,480x720,24.0568,,,,,
sailing2,56,0.041748321,1.91,1039255,480x720,24.0568,,,,,
sailing2,57,0.034365245,1.66,1039255,480x720,24.0568,,,,,
sailing2,58,0.036011099,1.72,1039255,480x720,24.0568,,,,,
sailing2,59,0.034243525,1.58,1039255,480x720,24.0568,,,,,
sailing2,60,0.034667356,1.58,1039255,480x720,24.0568,,,,,
sailing2,61,0.034263895,1.59,1039255,480x720,24.0568,,,,,
sailing2,62,0.033676743,1.57,1039255,480x720,24.0568,,,,,
sailing2,63,0.032998993,1.56,1039255,480x720,24.0568,,,,,
sailing3,0,0.07773229,3.72,1039255,480x720,24.0568,,,,,
sailing3,1,0.072842229,3.56,1039255,480x720,24.0568,,,,,
sailing3,2,0.069349281,3.49,1039255,480x720,24.0568,,,,,
sailing3,3,0.060159491,2.97,1039255,480x720,24.0568,,,,,
sailing3,4,0.057668746,2.86,1039255,480x720,24.0568,,,,,
sailing3,5,0.055385931,2.72,1039255,480x720,24.0568,,,,,
sailing3,6,0.054028958,2.67,1039255,480x720,24.0568,,,,,
sailing3,7,0.053573297,2.69,1039255,480x720,24.0568,,,,,
sailing3,8,0.050887261,2.45,1039255,480x720,24.0568,,,,,
sailing3,9,0.048915927,2.28,1039255,480x720,24.0568,,,,,
sailing3,10,0.047704654,2.23,1039255,480x720,24.0568,,,,,
sailing3,11,0.047700354,2.27,1039255,480x720,24.0568,,,,,
sailing3,12,0.046421672,2.33,1039255,480x720,24.0568,,,,,
sailing3,13,0.049117217,2.32,1039255,480x720,24.0568,,,,,
sailing3,14,0.044177976,2.05,1039255,480x720,24.0568,,,,,
sailing3,15,0.043663676,2.06,1039255,480x720,24.0568,,,,,
sailing3,16,0.043487975,2.02,1039255,480x720,24.0568,,,,,
sailing3,17,0.043272024,2.01,1039255,480x720,24.0568,,,,,
sailing3,18,0.042650333,2.07,1039255,480x720,24.0568,,,,,
sailing3,19,0.042286733,2,1039255,480x720,24.0568,,,,,
sailing3,20,0.041768501,1.96,1039255,480x720,24.0568,,,,,
sailing3,21,0.04127366,1.96,1039255,480x720,24.0568,,,,,
sailing3,22,0.041994812,2,1039255,480x720,24.0568,,,,,
sailing3,23,0.041727941,1.92,1039255,480x720,24.0568,,,,,
sailing3,24,0.04149683,2,1039255,480x720,24.0568,,,,,
sailing3,25,0.040963469,1.94,1039255,480x720,24.0568,,,,,
sailing3,26,0.04114304,1.99,1039255,480x720,24.0568,,,,,
sailing3,27,0.040772769,1.93,1039255,480x720,24.0568,,,,,
sailing3,28,0.040239508,1.87,1039255,480x720,24.0568,,,,,
sailing3,29,0.040340218,1.9,1039255,480x720,24.0568,,,,,
sailing3,30,0.040268438,1.98,1039255,480x720,24.0568,,,,,
sailing3,31,0.039518446,1.83,1039255,480x720,24.0568,,,,,
sailing3,32,0.038984165,1.87,1039255,480x720,24.0568,,,,,
sailing3,33,0.039306866,1.83,1039255,480x720,24.0568,,,,,
sailing3,34,0.038922025,1.78,1039255,480x720,24.0568,,,,,
sailing3,35,0.039470136,1.84,1039255,480x720,24.0568,,,,,
sailing3,36,0.038649234,1.9,1039255,480x720,24.0568,,,,,
sailing3,37,0.038492804,1.83,1039255,480x720,24.0568,,,,,
sailing3,38,0.038181503,1.8,1039255,480x720,24.0568,,,,,
sailing3,39,0.038063543,1.79,1039255,480x720,24.0568,,,,,
sailing3,40,0.037735363,1.76,1039255,480x720,24.0568,,,,,
sailing3,41,0.037644633,1.75,1039255,480x720,24.0568,,,,,
sailing3,42,0.038015893,1.79,1039255,480x720,24.0568,,,,,
sailing3,43,0.037536301,1.74,1039255,480x720,24.0568,,,,,
sailing3,44,0.037272951,1.72,1039255,480x720,24.0568,,,,,
sailing3,45,0.037128221,1.73,1039255,480x720,24.0568,,,,,
sailing3,46,0.0366873,1.71,1039255,480x720,24.0568,,,,,
sailing3,47,0.03681418,1.76,1039255,480x720,24.0568,,,,,
sailing3,48,0.036891071,1.77,1039255,480x720,24.0568,,,,,
sailing3,49,0.03679913,1.74,1039255,480x720,24.0568,,,,,
sailing3,50,0.036991581,1.76,1039255,480x720,24.0568,,,,,
sailing3,51,0.036377179,1.68,1039255,480x720,24.0568,,,,,
sailing3,52,0.036227139,1.65,1039255,480x720,24.0568,,,,,
sailing3,53,0.03689031,1.72,1039255,480x720,24.0568,,,,,
sailing3,54,0.035681458,1.75,1039255,480x720,24.0568,,,,,
sailing3,55,0.038328424,1.74,1039255,480x720,24.0568,,,,,
sailing3,56,0.03642612,1.73,1039255,480x720,24.0568,,,,,
sailing3,57,0.035045197,1.63,1039255,480x720,24.0568,,,,,
sailing3,58,0.035508528,1.66,1039255,480x720,24.0568,,,,,
sailing3,59,0.035014236,1.63,1039255,480x720,24.0568,,,,,
sailing3,60,0.034938566,1.65,1039255,480x720,24.0568,,,,,
sailing3,61,0.034472895,1.71,1039255,480x720,24.0568,,,,,
sailing3,62,0.034503425,1.79,1039255,480x720,24.0568,,,,,
sailing3,63,0.033452703,1.68,1039255,480x720,24.0568,,,,,
sailing4,0,0.081977159,4.12,1182126,768x512,24.0504,,,,,
sailing4,1,0.083844533,4.27,1182126,768x512,24.0504,,,,,
sailing4,2,0.067724648,3.27,1182126,768x512,24.0504,,,,,
sailing4,3,0.061736255,3.05,1182126,768x512,24.0504,,,,,
sailing4,4,0.057995416,2.7,1182126,768x512,24.0504,,,,,
sailing4,5,0.055564652,2.69,1182126,768x512,24.0504,,,,,
sailing4,6,0.054282768,2.69,1182126,768x512,24.0504,,,,,
sailing4,7,0.05513354,2.66,1182126,768x512,24.0504,,,,,
sailing4,8,0.050822491,2.65,1182126,768x512,24.0504,,,,,
sailing4,9,0.050993522,2.42,1182126,768x512,24.0504,,,,,
sailing4,10,0.051127182,2.37,1182126,768x512,24.0504,,,,,
sailing4,11,0.047891024,2.34,1182126,768x512,24.0504,,,,,
sailing4,12,0.0462913,2.17,1182126,768x512,24.0504,,,,,
sailing4,13,0.04550838,2.16,1182126,768x512,24.0504,,,,,
sailing4,14,0.046632601,2.29,1182126,768x512,24.0504,,,,,
sailing4,15,0.044553397,2.08,1182126,768x512,24.0504,,,,,
sailing4,16,0.043948666,2.06,1182126,768x512,24.0504,,,,,
sailing4,17,0.045239599,2.22,1182126,768x512,24.0504,,,,,
sailing4,18,0.0457225,2.17,1182126,768x512,24.0504,,,,,
sailing4,19,0.043532605,2.11,1182126,768x512,24.0504,,,,,
sailing4,20,0.042822123,2.02,1182126,768x512,24.0504,,,,,
sailing4,21,0.042591583,1.95,1182126,768x512,24.0504,,,,,
sailing4,22,0.042320772,1.97,1182126,768x512,24.0504,,,,,
sailing4,23,0.041622091,1.96,1182126,768x512,24.0504,,,,,
sailing4,24,0.0410575,1.95,1182126,768x512,24.0504,,,,,
sailing4,25,0.040358458,1.94,1182126,768x512,24.0504,,,,,
sailing4,26,0.040221858,2.02,1182126,768x512,24.0504,,,,,
sailing4,27,0.039368566,1.91,1182126,768x512,24.0504,,,,,
sailing4,28,0.039245496,1.82,1182126,768x512,24.0504,,,,,
sailing4,29,0.039053765,1.85,1182126,768x512,24.0504,,,,,
sailing4,30,0.039073665,1.84,1182126,768x512,24.0504,,,,,
sailing4,31,0.039107005,1.85,1182126,768x512,24.0504,,,,,
sailing4,32,0.042423352,2.19,1182126,768x512,24.0504,,,,,
sailing4,33,0.037893992,1.81,1182126,768x512,24.0504,,,,,
sailing4,34,0.037462981,1.74,1182126,768x512,24.0504,,,,,
sailing4,35,0.037101431,1.79,1182126,768x512,24.0504,,,,,
sailing4,36,0.03649398,1.77,1182126,768x512,24.0504,,,,,
sailing4,37,0.036319109,1.72,1182126,768x512,24.0504,,,,,
sailing4,38,0.036817981,1.79,1182126,768x512,24.0504,,,,,
sailing4,39,0.035322537,1.62,1182126,768x512,24.0504,,,,,
sailing4,40,0.035481907,1.64,1182126,768x512,24.0504,,,,,
sailing4,41,0.034838046,1.68,1182126,768x512,24.0504,,,,,
sailing4,42,0.034033184,1.61,1182126,768x512,24.0504,,,,,
sailing4,43,0.034572126,1.6,1182126,768x512,24.0504,,,,,
sailing4,44,0.033427623,1.63,1182126,768x512,24.0504,,,,,
sailing4,45,0.032815682,1.58,1182126,768x512,24.0504,,,,,
sailing4,46,0.033189752,1.59,1182126,768x512,24.0504,,,,,
sailing4,47,0.034057325,1.69,1182126,768x512,24.0504,,,,,
sailing4,48,0.032539311,1.55,1182126,768x512,24.0504,,,,,
sailing4,49,0.033086842,1.59,1182126,768x512,24.0504,,,,,
sailing4,50,0.033255313,1.59,1182126,768x512,24.0504,,,,,
sailing4,51,0.03197313,1.5,1182126,768x512,24.0504,,,,,
sailing4,52,0.039189685,1.74,1182126,768x512,24.0504,,,,,
sailing4,53,0.031191658,1.46,1182126,768x512,24.0504,,,,,
sailing4,54,0.03217745,1.49,1182126,768x512,24.0504,,,,,
sailing4,55,0.032499451,1.55,1182126,768x512,24.0504,,,,,
sailing4,56,0.035654137,1.66,1182126,768x512,24.0504,,,,,
sailing4,57,0.030787438,1.51,1182126,768x512,24.0504,,,,,
sailing4,58,0.0322271,1.53,1182126,768x512,24.0504,,,,,
sailing4,59,0.030325297,1.41,1182126,768x512,24.0504,,,,,
sailing4,60,0.030737627,1.57,1182126,768x512,24.0504,,,,,
sailing4,61,0.029782145,1.39,1182126,768x512,24.0504,,,,,
sailing4,62,0.028401432,1.34,1182126,768x512,24.0504,,,,,
sailing4,63,0.028002611,1.3,1182126,768x512,24.0504,,,,,
statue,0,0.077732379,3.73,1039255,480x720,24.0568,,,,,
statue,1,0.07349773,3.61,1039255,480x720,24.0568,,,,,
statue,2,0.066483975,3.23,1039255,480x720,24.0568,,,,,
statue,3,0.061017653,2.98,1039255,480x720,24.0568,,,,,
statue,4,0.057496946,2.85,1039255,480x720,24.0568,,,,,
statue,5,0.054818969,2.61,1039255,480x720,24.0568,,,,,
statue,6,0.053682657,2.64,1039255,480x720,24.0568,,,,,
statue,7,0.052441984,2.45,1039255,480x720,24.0568,,,,,
statue,8,0.051678353,2.53,1039255,480x720,24.0568,,,,,
statue,9,0.049001247,2.31,1039255,480x720,24.0568,,,,,
statue,10,0.049325148,2.4,1039255,480x720,24.0568,,,,,
statue,11,0.047181373,2.1,1039255,480x720,24.0568,,,,,
statue,12,0.049440168,2.43,1039255,480x720,24.0568,,,,,
statue,13,0.04605597,2.14,1039255,480x720,24.0568,,,,,
statue,14,0.045128878,2.14,1039255,480x720,24.0568,,,,,
statue,15,0.044817198,2.09,1039255,480x720,24.0568,,,,,
statue,16,0.04544624,2.15,1039255,480x720,24.0568,,,,,
statue,17,0.043911645,2.03,1039255,480x720,24.0568,,,,,
statue,18,0.043616955,2.12,1039255,480x720,24.0568,,,,,
statue,19,0.044284377,2.1,1039255,480x720,24.0568,,,,,
statue,20,0.044202746,2.04,1039255,480x720,24.0568,,,,,
statue,21,0.043047954,2,1039255,480x720,24.0568,,,,,
statue,22,0.043185814,2.06,1039255,480x720,24.0568,,,,,
statue,23,0.042284833,2.01,1039255,480x720,24.0568,,,,,
statue,24,0.042455393,1.96,1039255,480x720,24.0568,,,,,
statue,25,0.042035792,1.93,1039255,480x720,24.0568,,,,,
statue,26,0.041979392,2,1039255,480x720,24.0568,,,,,
statue,27,0.042507293,1.99,1039255,480x720,24.0568,,,,,
statue,28,0.042109962,2,1039255,480x720,24.0568,,,,,
statue,29,0.042093562,2.04,1039255,480x720,24.0568,,,,,
statue,30,0.041059599,1.9,1039255,480x720,24.0568,,,,,
statue,31,0.040883559,1.94,1039255,480x720,24.0568,,,,,
statue,32,0.039995857,1.86,1039255,480x720,24.0568,,,,,
statue,33,0.039944258,1.84,1039255,480x720,24.0568,,,,,
statue,34,0.039406156,1.81,1039255,480x720,24.0568,,,,,
statue,35,0.039448856,1.88,1039255,480x720,24.0568,,,,,
statue,36,0.039208025,1.81,1039255,480x720,24.0568,,,,,
statue,37,0.039088735,1.84,1039255,480x720,24.0568,,,,,
statue,38,0.038632495,1.79,1039255,480x720,24.0568,,,,,
statue,39,0.038548004,1.82,1039255,480x720,24.0568,,,,,
statue,40,0.038591754,1.74,1039255,480x720,24.0568,,,,,
statue,41,0.040989319,1.97,1039255,480x720,24.0568,,,,,
statue,42,0.038079883,1.76,1039255,480x720,24.0568,,,,,
statue,43,0.037522982,1.75,1039255,480x720,24.0568,,,,,
statue,44,0.037393312,1.77,1039255,480x720,24.0568,,,,,
statue,45,0.037307131,1.76,1039255,480x720,24.0568,,,,,
statue,46,0.037278761,1.76,1039255,480x720,24.0568,,,,,
statue,47,0.037789792,1.78,1039255,480x720,24.0568,,,,,
statue,48,0.037169251,1.8,1039255,480x720,24.0568,,,,,
statue,49,0.036903851,1.74,1039255,480x720,24.0568,,,,,
statue,50,0.036997791,1.76,1039255,480x720,24.0568,,,,,
statue,51,0.03662301,1.68,1039255,480x720,24.0568,,,,,
statue,52,0.0367452,1.77,1039255,480x720,24.0568,,,,,
statue,53,0.040496989,1.94,1039255,480x720,24.0568,,,,,
statue,54,0.036376229,1.71,1039255,480x720,24.0568,,,,,
statue,55,0.036117009,1.72,1039255,480x720,24.0568,,,,,
statue,56,0.03656427,1.7,1039255,480x720,24.0568,,,,,
statue,57,0.035930008,1.69,1039255,480x720,24.0568,,,,,
statue,58,0.03678939,1.7,1039255,480x720,24.0568,,,,,
statue,59,0.035752498,1.69,1039255,480x720,24.0568,,,,,
statue,60,0.034779566,1.62,1039255,480x720,24.0568,,,,,
statue,61,0.034996747,1.62,1039255,480x720,24.0568,,,,,
statue,62,0.033616503,1.59,1039255,480x720,24.0568,,,,,
statue,63,0.033932724,1.63,1039255,480x720,24.0568,,,,,
stream,0,0.09650451,4.62,1182126,768x512,24.0504,,,,,
stream,1,0.089797886,4.27,1182126,768x512,24.0504,,,,,
stream,2,0.087263191,4.03,1182126,768x512,24.0504,,,,,
stream,3,0.073484641,3.57,1182126,768x512,24.0504,,,,,
stream,4,0.069456992,3.35,1182126,768x512,24.0504,,,,,
stream,5,0.066932176,3.3,1182126,768x512,24.0504,,,,,
stream,6,0.065463302,3.06,1182126,768x512,24.0504,,,,,
stream,7,0.062394856,2.99,1182126,768x512,24.0504,,,,,
stream,8,0.060590292,2.9,1182126,768x512,24.0504,,,,,
stream,9,0.060174141,2.9,1182126,768x512,24.0504,,,,,
stream,10,0.05962728,2.85,1182126,768x512,24.0504,,,,,
stream,11,0.058260347,2.74,1182126,768x512,24.0504,,,,,
stream,12,0.057740076,2.81,1182126,768x512,24.0504,,,,,
stream,13,0.056775594,2.78,1182126,768x512,24.0504,,,,,
stream,14,0.056368173,2.74,1182126,768x512,24.0504,,,,,
stream,15,0.055525951,2.51,1182126,768x512,24.0504,,,,,
stream,16,0.05491881,2.64,1182126,768x512,24.0504,,,,,
stream,17,0.053115496,2.52,1182126,768x512,24.0504,,,,,
stream,18,0.053230896,2.5,1182126,768x512,24.0504,,,,,
stream,19,0.054141818,2.55,1182126,768x512,24.0504,,,,,
stream,20,0.052827275,2.62,1182126,768x512,24.0504,,,,,
stream,21,0.052157074,2.47,1182126,768x512,24.0504,,,,,
stream,22,0.052369854,2.55,1182126,768x512,24.0504,,,,,
stream,23,0.051733893,2.5,1182126,768x512,24.0504,,,,,
stream,24,0.050294049,2.39,1182126,768x512,24.0504,,,,,
stream,25,0.05067316,2.57,1182126,768x512,24.0504,,,,,
stream,26,0.050641561,2.4,1182126,768x512,24.0504,,,,,
stream,27,0.048705797,2.31,1182126,768x512,24.0504,,,,,
stream,28,0.048385005,2.28,1182126,768x512,24.0504,,,,,
stream,29,0.048143285,2.36,1182126,768x512,24.0504,,,,,
stream,30,0.047078532,2.24,1182126,768x512,24.0504,,,,,
