Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
big_tree,0,42.532106191,360.43,264539,6088x4550,.0764
big_tree,1,43.134195552,412.40,272795,6088x4550,.0787
big_tree,2,42.624965939,374.17,279271,6088x4550,.0806
big_tree,3,42.762311018,377.99,288641,6088x4550,.0833
big_tree,4,42.547258936,364.71,298298,6088x4550,.0861
big_tree,5,4.560012010,193.93,396372,6088x4550,.1144
big_tree,6,4.549086554,194.26,411005,6088x4550,.1187
big_tree,7,4.528634108,192.32,424824,6088x4550,.1226
big_tree,8,4.547748211,192.80,440773,6088x4550,.1272
big_tree,9,4.561435062,192.55,457069,6088x4550,.1320
big_tree,10,4.554508907,195.84,473309,6088x4550,.1366
big_tree,11,4.648119217,219.94,490405,6088x4550,.1416
big_tree,12,4.572517707,197.28,509053,6088x4550,.1470
big_tree,13,4.544243124,194.95,531431,6088x4550,.1534
big_tree,14,4.558704296,194.62,554205,6088x4550,.1600
big_tree,15,4.583908743,194.95,571236,6088x4550,.1649
big_tree,16,4.554500717,194.60,594696,6088x4550,.1717
big_tree,17,4.577882650,197.92,612295,6088x4550,.1768
big_tree,18,4.590426347,194.77,629088,6088x4550,.1816
big_tree,19,4.565302471,194.07,655184,6088x4550,.1892
big_tree,20,4.610901403,194.39,674267,6088x4550,.1947
big_tree,21,4.549379595,193.29,700507,6088x4550,.2023
big_tree,22,4.598607976,195.02,718929,6088x4550,.2076
big_tree,23,4.596101660,194.53,744708,6088x4550,.2150
big_tree,24,4.559638269,194.70,762097,6088x4550,.2200
big_tree,25,4.583324872,193.67,786925,6088x4550,.2272
big_tree,26,4.616423756,196.14,810050,6088x4550,.2339
big_tree,27,4.582696750,196.57,822754,6088x4550,.2376
big_tree,28,4.542635081,193.36,841984,6088x4550,.2431
big_tree,29,4.530485953,194.94,857842,6088x4550,.2477
big_tree,30,4.605890442,195.04,870365,6088x4550,.2513
big_tree,31,4.536721117,193.03,880987,6088x4550,.2544
big_tree,32,4.574599002,195.26,891753,6088x4550,.2575
big_tree,33,4.566643494,195.51,893899,6088x4550,.2581
big_tree,34,4.550083417,193.69,905593,6088x4550,.2615
big_tree,35,4.596857252,194.98,917725,6088x4550,.2650
big_tree,36,4.601696302,195.77,929371,6088x4550,.2684
big_tree,37,4.579176192,196.26,942658,6088x4550,.2722
big_tree,38,4.591153689,197.00,954997,6088x4550,.2758
big_tree,39,4.600317880,194.58,968194,6088x4550,.2796
big_tree,40,4.591849570,194.44,981620,6088x4550,.2834
big_tree,41,4.606734324,196.33,985855,6088x4550,.2847
big_tree,42,4.614518452,196.71,1000201,6088x4550,.2888
big_tree,43,4.554597757,195.62,1014464,6088x4550,.2929
big_tree,44,4.623407291,196.57,1029171,6088x4550,.2972
big_tree,45,4.627420680,195.74,1044496,6088x4550,.3016
big_tree,46,4.584453214,194.86,1059922,6088x4550,.3061
big_tree,47,4.617312568,195.44,1075828,6088x4550,.3107
big_tree,48,4.615409243,197.06,1092232,6088x4550,.3154
big_tree,49,4.707792711,225.92,1098815,6088x4550,.3173
big_tree,50,4.617085667,197.25,1115484,6088x4550,.3221
big_tree,51,4.643814647,196.19,1133395,6088x4550,.3273
big_tree,52,4.606230943,195.15,1151305,6088x4550,.3325
big_tree,53,4.584524084,196.67,1170253,6088x4550,.3379
big_tree,54,4.623835433,195.70,1189271,6088x4550,.3434
big_tree,55,4.584368644,198.31,1209330,6088x4550,.3492
big_tree,56,4.621680787,195.77,1219499,6088x4550,.3521
big_tree,57,4.619966414,195.63,1241367,6088x4550,.3585
big_tree,58,4.588139572,199.10,1263537,6088x4550,.3649
big_tree,59,4.576582647,197.54,1286515,6088x4550,.3715
big_tree,60,4.602451605,195.03,1311689,6088x4550,.3788
big_tree,61,4.665899757,209.66,1337359,6088x4550,.3862
big_tree,62,4.633226674,197.22,1364326,6088x4550,.3940
big_tree,63,4.661826727,211.78,1381397,6088x4550,.3989
big_tree,64,4.588554183,197.90,1411184,6088x4550,.4075
big_tree,65,4.635683459,196.59,1442419,6088x4550,.4165
big_tree,66,4.641788083,197.71,1476199,6088x4550,.4263
big_tree,67,4.599833908,196.63,1512391,6088x4550,.4367
big_tree,68,4.321623244,180.56,1550488,6088x4550,.4477
big_tree,69,4.339071264,181.12,1579611,6088x4550,.4561
big_tree,70,4.258790263,178.31,1624471,6088x4550,.4691
big_tree,71,4.332557999,179.90,1673421,6088x4550,.4832
big_tree,72,4.287084957,178.92,1724852,6088x4550,.4981
big_tree,73,4.301872150,180.72,1781316,6088x4550,.5144
big_tree,74,4.313103505,182.06,1843827,6088x4550,.5325
big_tree,75,4.319657280,184.27,1897083,6088x4550,.5478
big_tree,76,4.306008479,181.79,1970245,6088x4550,.5690
big_tree,77,4.286985126,180.55,2050964,6088x4550,.5923
big_tree,78,4.353079035,183.80,2137681,6088x4550,.6173
big_tree,79,4.333302721,184.49,2234939,6088x4550,.6454
big_tree,80,4.379326634,186.02,2323595,6088x4550,.6710
big_tree,81,4.351865363,184.36,2436984,6088x4550,.7038
big_tree,82,4.364240010,188.48,2561187,6088x4550,.7396
big_tree,83,4.427745603,187.33,2697499,6088x4550,.7790
big_tree,84,4.377479830,185.65,2846375,6088x4550,.8220
big_tree,85,4.409782843,188.46,2995920,6088x4550,.8652
big_tree,86,4.397795326,187.59,3196310,6088x4550,.9231
big_tree,87,4.468610035,190.33,3403607,6088x4550,.9829
big_tree,88,4.436146911,190.00,3582570,6088x4550,1.0346
big_tree,89,4.486878395,190.05,3852964,6088x4550,1.1127
big_tree,90,4.482156235,192.95,4173838,6088x4550,1.2054
big_tree,91,4.450373123,191.63,4561733,6088x4550,1.3174
big_tree,92,4.514515097,195.54,5032494,6088x4550,1.4534
big_tree,93,4.464979966,191.91,5614959,6088x4550,1.6216
big_tree,94,4.472069102,191.61,6350225,6088x4550,1.8339
big_tree,95,4.549780070,192.87,7352606,6088x4550,2.1234
big_tree,96,4.569575062,195.45,8775275,6088x4550,2.5343
big_tree,97,4.578253442,196.81,10912953,6088x4550,3.1517
big_tree,98,4.745445478,205.83,14691047,6088x4550,4.2428
big_tree,99,4.814075879,211.43,20238109,6088x4550,5.8448
bridge,0,16.598328004,524.74,106273,2749x4049,.0763
bridge,1,16.415424334,527.06,109095,2749x4049,.0784
bridge,2,16.557990934,528.43,112670,2749x4049,.0809
bridge,3,16.324475171,527.25,116677,2749x4049,.0838
bridge,4,16.358917338,525.80,120996,2749x4049,.0869
bridge,5,1.937694157,83.08,162872,2749x4049,.1170
bridge,6,1.935512122,83.29,170638,2749x4049,.1226
bridge,7,1.933152356,83.11,177975,2749x4049,.1279
bridge,8,1.932663116,82.91,184524,2749x4049,.1326
bridge,9,1.933036437,82.82,191015,2749x4049,.1372
bridge,10,1.940809813,83.33,196882,2749x4049,.1415
bridge,11,1.943484609,82.98,205404,2749x4049,.1476
bridge,12,1.948611461,83.22,215296,2749x4049,.1547
