Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;;ssim;psnr;mse;;min fs;max fs ;avg fs;median fs
manfishing;90;0,008423345;0,33;243729;634x438;7,0215;90;0,987493781;40,21507166;6,188326155;;;;;
manfishing;91;0,008745245;0,36;254635;634x438;7,3357;91;0,988733388;40,75144571;5,469350936;;;;;
manfishing;92;0,008849246;0,46;266794;634x438;7,686;92;0,990120163;41,4289797;4,679316173;;;;;
manfishing;93;0,009180517;0,47;286131;634x438;8,2431;93;0,991557741;42,20620394;3,912550596;;;;;
manfishing;94;0,009332748;0,41;309597;634x438;8,9191;94;0,992977519;43,16365873;3,138444752;;;;;
manfishing;95;0,009789389;0,49;337464;634x438;9,7219;95;0,994357372;44,27196073;2,431556065;;;;;
manfishing;96;0,010460581;0,44;370325;634x438;10,6686;96;0,995827064;45,81445751;1,704647595;;;;;
manfishing;97;0,011148094;0,54;408730;634x438;11,775;97;0,997092076;47,71131931;1,101408515;;;;;
manfishing;98;0,011801915;0,57;453337;634x438;13,0601;98;0,998250256;50,50063393;0,579451335;;;;;
manfishing;99;0,013204379;0,66;517732;634x438;14,9152;99;0,999230381;54,88919075;0,210941139;;;;;
monarch;32;0,006849271;0,33;73252;768x512;1,4903;32;0,950280182;33,77029839;27,29295264;;;;;
monarch;33;0,006799321;0,36;74880;768x512;1,5234;33;0,95112225;33,88859164;26,55957964;;;;;
monarch;34;0,00678193;0,35;75751;768x512;1,5411;34;0,951522141;33,96523082;26,09499868;;;;;
monarch;35;0,007551843;0,33;77598;768x512;1,5787;35;0,952678937;34,08710743;25,3728714;;;;;
monarch;36;0,006757381;0,27;78962;768x512;1,6064;36;0,953356757;34,19969371;24,72355906;;;;;
monarch;37;0,00675063;0,33;79783;768x512;1,6231;37;0,953646468;34,25648428;24,40236579;;;;;
monarch;38;0,006804791;0,32;81641;768x512;1,6609;38;0,954536881;34,3759784;23,74009874;;;;;
monarch;39;0,00678923;0,27;82943;768x512;1,6874;39;0,955225118;34,46014264;23,28445604;;;;;
monarch;40;0,006931561;0,31;83434;768x512;1,6974;40;0,955413557;34,51504168;22,99197049;;;;;
monarch;41;0,00685583;0,32;85361;768x512;1,7366;41;0,956223023;34,6463746;22,30708906;;;;;
monarch;42;0,00677294;0,3;86377;768x512;1,7573;42;0,956560017;34,6986152;22,04036797;;;;;
monarch;43;0,006978531;0,34;87282;768x512;1,7757;43;0,957018252;34,78071268;21,62763808;;;;;
monarch;44;0,00687567;0,32;89001;768x512;1,8107;44;0,957669961;34,88838227;21,09804111;;;;;
monarch;45;0,006894191;0,32;90102;768x512;1,8331;45;0,958089646;34,94937533;20,80380758;;;;;
monarch;46;0,007124511;0,32;91525;768x512;1,862;46;0,958664434;35,05692814;20,2949295;;;;;
monarch;47;0,00695812;0,32;92091;768x512;1,8735;47;0,958969745;35,11981949;20,00315094;;;;;
monarch;48;0,007034081;0,35;93807;768x512;1,9085;48;0,959402873;35,17997017;19,72801293;;;;;
monarch;49;0,006990821;0,32;95588;768x512;1,9447;49;0,960037143;35,2814013;19,27259657;;;;;
monarch;50;0,007207752;0,39;95855;768x512;1,9501;50;0,960141987;35,32838205;19,06523471;;;;;
monarch;51;0,00699896;0,32;96172;768x512;1,9566;51;0,960286686;35,3769487;18,85321808;;;;;
monarch;52;0,007112272;0,38;98082;768x512;1,9954;52;0,960889533;35,47791977;18,41994731;;;;;
monarch;53;0,007072471;0,32;99971;768x512;2,0339;53;0,961228826;35,54446015;18,13987732;;;;;
monarch;54;0,007052091;0,32;100621;768x512;2,0471;54;0,961626589;35,61988113;17,82757399;;;;;
monarch;55;0,007090311;0,3;101678;768x512;2,0686;55;0,961942912;35,70155424;17,49544271;;;;;
monarch;56;0,007256372;0,33;103203;768x512;2,0996;56;0,96248219;35,79061869;17,14030287;;;;;
monarch;57;0,007158481;0,34;105045;768x512;2,1371;57;0,962890947;35,87788378;16,79933082;;;;;
monarch;58;0,007161931;0,31;106785;768x512;2,1725;58;0,963387079;35,9767172;16,42134179;;;;;
monarch;59;0,007218981;0,35;107910;768x512;2,1954;59;0,963774403;36,0508126;16,14355214;;;;;
monarch;60;0,007174632;0,37;109034;768x512;2,2183;60;0,964112622;36,14030978;15,8142785;;;;;
monarch;61;0,007237912;0,35;111217;768x512;2,2627;61;0,964665243;36,24929838;15,42234887;;;;;
monarch;62;0,007531902;0,33;112496;768x512;2,2887;62;0,964983384;36,33493551;15,12121921;;;;;
monarch;63;0,007280142;0,36;114812;768x512;2,3358;63;0,965514764;36,44598551;14,73946804;;;;;
monarch;64;0,007406102;0,32;116012;768x512;2,3602;64;0,965853424;36,52955991;14,45853763;;;;;
monarch;65;0,007507712;0,33;118674;768x512;2,4144;65;0,966447768;36,64955443;14,06452009;;;;;
monarch;66;0,007610283;0,31;120122;768x512;2,4438;66;0,966864844;36,75999086;13,7113834;;;;;
monarch;67;0,007544992;0,38;121989;768x512;2,4818;67;0,967280735;36,87127527;13,36450365;;;;;
monarch;68;0,007483053;0,32;125162;768x512;2,5464;68;0,967868628;36,99812704;12,97978973;;;;;
monarch;69;0,007565752;0,31;127111;768x512;2,586;69;0,968269915;37,10747333;12,6570655;;;;;
monarch;70;0,007580752;0,39;130149;768x512;2,6478;70;0,968863803;37,25819622;12,22533417;;;;;
monarch;71;0,007959214;0,37;132706;768x512;2,6999;71;0,969375368;37,39664806;11,84174093;;;;;
monarch;72;0,008026714;0,38;134578;768x512;2,7379;72;0,969764416;37,51605606;11,52059089;;;;;
monarch;73;0,007802023;0,37;138149;768x512;2,8106;73;0,970285843;37,64953206;11,17190297;;;;;
monarch;74;0,007920824;0,37;142827;768x512;2,9058;74;0,971097963;37,84206954;10,68743303;;;;;
monarch;75;0,008392605;0,41;143465;768x512;2,9188;75;0,971354017;37,9434887;10,44074504;;;;;
monarch;76;0,008014344;0,37;147032;768x512;2,9913;76;0,972007603;38,12737265;10,00790321;;;;;
monarch;77;0,008780436;0,42;152811;768x512;3,1089;77;0,972889223;38,34368471;9,521642897;;;;;
monarch;78;0,008283805;0,36;157491;768x512;3,2041;78;0,973400574;38,51190662;9,159878201;;;;;
monarch;79;0,008286934;0,36;160912;768x512;3,2737;79;0,973910694;38,68307712;8,805877686;;;;;
monarch;80;0,008118254;0,35;165598;768x512;3,369;80;0,974536141;38,89894128;8,378885057;;;;;
monarch;81;0,008421965;0,42;172319;768x512;3,5058;81;0,975406288;39,15112705;7,906197442;;;;;
monarch;82;0,008464715;0,44;176610;768x512;3,5931;82;0,976004465;39,37344767;7,511654324;;;;;
monarch;83;0,008594635;0,42;185037;768x512;3,7645;83;0,976936583;39,63227674;7,077056885;;;;;
monarch;84;0,008726736;0,39;190808;768x512;3,8819;84;0,977636062;39,9055385;6,645482381;;;;;
monarch;85;0,008774056;0,44;196030;768x512;3,9882;85;0,978390266;40,18696453;6,2285063;;;;;
monarch;86;0,009134727;0,4;206747;768x512;4,2062;86;0,979343664;40,53507095;5,748747932;;;;;
monarch;87;0,009288508;0,49;213126;768x512;4,336;87;0,980038101;40,85073734;5,345725165;;;;;
monarch;88;0,009512559;0,41;225037;768x512;4,5783;88;0,981013975;41,25682184;4,868533664;;;;;
monarch;89;0,009523088;0,47;234350;768x512;4,7678;89;0,981895344;41,64705177;4,45015547;;;;;
monarch;90;0,009851909;0,49;249439;768x512;5,0748;90;0,982929593;42,13428793;3,977878994;;;;;
monarch;91;0,00994641;0,51;261927;768x512;5,3289;91;0,983959201;42,61445278;3,561517504;;;;;
monarch;92;0,01011061;0,5;274242;768x512;5,5794;92;0,984971376;43,16121955;3,140207926;;;;;
monarch;93;0,010755212;0,54;298524;768x512;6,0734;93;0,98618053;43,79985573;2,710783217;;;;;
monarch;94;0,010859552;0,53;326522;768x512;6,6431;94;0,987505509;44,54137717;2,28529697;;;;;
monarch;95;0,011422794;0,6;361171;768x512;7,348;95;0,988964685;45,37523472;1,886066013;;;;;
monarch;96;0,011991796;0,55;407577;768x512;8,2921;96;0,991033465;46,53796953;1,443056742;;;;;
monarch;97;0,012965489;0,61;461670;768x512;9,3927;97;0,993098088;47,99521521;1,03171285;;;;;
monarch;98;0,014413743;0,66;530467;768x512;10,7923;98;0,995687463;50,26865006;0,611245049;;;;;
monarch;99;0,016437899;0,77;628267;768x512;12,7821;99;0,998194983;54,50275069;0,230571323;;;;;
ocean;73;0,008218354;0,38;149318;768x512;3,0378;73;0,950793595;36,28766596;15,28670078;;;;;
ocean;74;0,008426205;0,43;154781;768x512;3,149;74;0,952749103;36,4858906;14,60465495;;;;;
ocean;75;0,008307895;0,36;155712;768x512;3,1679;75;0,953488923;36,5742889;14,31039005;;;;;
ocean;76;0,008618105;0,38;159524;768x512;3,2455;76;0,954929693;36,74393237;13,76217651;;;;;
ocean;77;0,008675796;0,38;166271;768x512;3,3827;77;0,957028524;36,96736904;13,07204268;;;;;
ocean;78;0,008590375;0,41;170998;768x512;3,4789;78;0,958329024;37,12909127;12,59421878;;;;;
ocean;79;0,009169297;0,44;174675;768x512;3,5537;79;0,959625531;37,30132935;12,10451592;;;;;
ocean;80;0,008890686;0,42;179527;768x512;3,6524;80;0,961232713;37,50923778;11,53869205;;;;;
ocean;81;0,008969167;0,42;186853;768x512;3,8015;81;0,963185615;37,76948091;10,86756558;;;;;
ocean;82;0,009108918;0,41;192432;768x512;3,915;82;0,964675294;37,9867147;10,33734216;;;;;
ocean;83;0,009092037;0,43;200676;768x512;4,0827;83;0,966351705;38,23505195;9,762817383;;;;;
ocean;84;0,009217387;0,41;207889;768x512;4,2295;84;0,968158308;38,514427;9,154563904;;;;;
ocean;85;0,009220468;0,42;213758;768x512;4,3489;85;0,969636068;38,77496428;8,621521844;;;;;
ocean;86;0,009683919;0,44;225192;768x512;4,5815;86;0,97158517;39,11886692;7,965144687;;;;;
ocean;87;0,009839499;0,41;232632;768x512;4,7329;87;0,973141862;39,4206725;7,430415683;;;;;
ocean;88;0,00992944;0,43;246252;768x512;5,01;88;0,975235858;39,83617574;6,752471924;;;;;
ocean;89;0,01001556;0,47;256131;768x512;5,2109;89;0,977017028;40,23102191;6,165640089;;;;;
ocean;90;0,010362831;0,47;273536;768x512;5,5651;90;0,979125435;40,72151749;5,507171631;;;;;
ocean;91;0,010621732;0,45;287777;768x512;5,8548;91;0,980978394;41,22053584;4,909381443;;;;;
ocean;92;0,010735482;0,5;303080;768x512;6,1661;92;0,983063664;41,84437954;4,252481249;;;;;
ocean;93;0,011194704;0,54;329522;768x512;6,7041;93;0,985178859;42,57213812;3,596388075;;;;;
ocean;94;0,011672325;0,53;360570;768x512;7,3358;94;0,987437326;43,46849204;2,925709195;;;;;
ocean;95;0,012163847;0,57;398212;768x512;8,1016;95;0,989610969;44,48600159;2,314622667;;;;;
ocean;96;0,012944738;0,64;443635;768x512;9,0257;96;0,992020959;45,89353224;1,673890856;;;;;
ocean;97;0,013809091;0,64;498113;768x512;10,1341;97;0,994238644;47,6012484;1,12968021;;;;;
ocean;98;0,015012365;0,75;564903;768x512;11,4929;98;0,996493868;50,1591811;0,626848009;;;;;
ocean;99;0,016439119;0,71;662071;768x512;13,4698;99;0,998528893;54,52452045;0,229418437;;;;;
paintedhouse;70;0,010827762;0,51;200801;768x512;4,0853;70;0,951309085;33,55628272;28,67161051;;;;;
paintedhouse;71;0,009258268;0,47;204866;768x512;4,168;71;0,952617489;33,72461883;27,58153788;;;;;
paintedhouse;72;0,009258327;0,45;208379;768x512;4,2394;72;0,953934814;33,88333535;26,59174432;;;;;
paintedhouse;73;0,009778039;0,46;213243;768x512;4,3384;73;0,955124362;34,04936455;25,59433831;;;;;
paintedhouse;74;0,009469519;0,47;219863;768x512;4,4731;74;0,95686379;34,2673414;24,34143745;;;;;
paintedhouse;75;0,009548668;0,41;221691;768x512;4,5103;75;0,957817217;34,41103541;23,54923587;;;;;
paintedhouse;76;0,009695569;0,49;227144;768x512;4,6212;76;0,959527411;34,65518924;22,26185947;;;;;
paintedhouse;77;0,009707589;0,45;234747;768x512;4,7759;77;0,961365181;34,90713215;21,00715044;;;;;
paintedhouse;78;0,01034846;0,52;241256;768x512;4,9083;78;0,96268577;35,124907;19,97973209;;;;;
paintedhouse;79;0,0098722;0,45;246129;768x512;5,0075;79;0,964123667;35,34923233;18,97392273;;;;;
paintedhouse;80;0,00999306;0,48;252815;768x512;5,1435;80;0,96569264;35,6181276;17,83477359;;;;;
paintedhouse;81;0,0100964;0,46;261578;768x512;5,3218;81;0,967562419;35,92449247;16,62000359;;;;;
paintedhouse;82;0,01025027;0,54;268323;768x512;5,459;82;0,969005995;36,20808474;15,56940036;;;;;
paintedhouse;83;0,010416281;0,45;278815;768x512;5,6725;83;0,970794938;36,51823734;14,49628194;;;;;
paintedhouse;84;0,010587922;0,5;287352;768x512;5,8461;84;0,972391897;36,85074165;13,42784119;;;;;
paintedhouse;85;0,010992173;0,54;295312;768x512;6,0081;85;0,974047566;37,20813821;12,36706204;;;;;
paintedhouse;86;0,011124143;0,53;308772;768x512;6,2819;86;0,9759145;37,62479965;11,23570675;;;;;
paintedhouse;87;0,011151203;0,5;317727;768x512;6,4641;87;0,977531047;38,02817096;10,23913489;;;;;
paintedhouse;88;0,011243853;0,55;333517;768x512;6,7854;88;0,979458462;38,5256161;9,131008572;;;;;
paintedhouse;89;0,011881335;0,57;346106;768x512;7,0415;89;0,981215458;39,02735633;8,134759691;;;;;
paintedhouse;90;0,012189546;0,59;365858;768x512;7,4434;90;0,983148266;39,63197711;7,077545166;;;;;
paintedhouse;91;0,011924956;0,54;381812;768x512;7,7679;91;0,984983705;40,25026752;6,138377719;;;;;
paintedhouse;92;0,012554957;0,58;399097;768x512;8,1196;92;0,986918209;41,02029131;5,141042921;;;;;
paintedhouse;93;0,012779068;0,59;428061;768x512;8,7089;93;0,988751677;41,87130784;4,226195441;;;;;
paintedhouse;94;0,013312019;0,63;461900;768x512;9,3973;94;0,990757999;42,92324835;3,317076789;;;;;
paintedhouse;95;0,013541501;0,66;499259;768x512;10,1574;95;0,992534957;44,08295626;2,539713542;;;;;
paintedhouse;96;0,014346613;0,66;546139;768x512;11,1112;96;0,994499837;45,64119596;1,774029202;;;;;
paintedhouse;97;0,014732894;0,62;601146;768x512;12,2303;97;0,996170654;47,54487447;1,144439697;;;;;
paintedhouse;98;0,016068158;0,72;666341;768x512;13,5567;98;0,997743732;50,28224728;0,60933431;;;;;
paintedhouse;99;0,017352691;0,76;762384;768x512;15,5107;99;0,999044057;54,71927262;0,219357808;;;;;
parrots;44;0,006358639;0,27;60588;768x512;1,2326;44;0,950681347;37,31707163;12,06071896;;;;;
parrots;45;0,006590299;0,34;61417;768x512;1,2495;45;0,951104231;37,37006211;11,91445414;;;;;
parrots;46;0,006429249;0,27;62496;768x512;1,2714;46;0,951819666;37,47321614;11,63479529;;;;;
parrots;47;0,00661873;0,33;62810;768x512;1,2778;47;0,95216449;37,52058504;11,50858307;;;;;
parrots;48;0,006528929;0,27;64333;768x512;1,3088;48;0,952726552;37,58408364;11,34153917;;;;;
parrots;49;0,006477249;0,34;65743;768x512;1,3375;49;0,953624029;37,68781392;11,07385847;;;;;
parrots;50;0,00658605;0,33;65929;768x512;1,3413;50;0,953736239;37,72132133;10,98874834;;;;;
parrots;51;0,00672502;0,31;66057;768x512;1,3439;51;0,953873169;37,75599663;10,90136041;;;;;
parrots;52;0,00656187;0,27;67677;768x512;1,3768;52;0,954694054;37,85733145;10,64994134;;;;;
parrots;53;0,00659682;0,35;69383;768x512;1,4116;53;0,955202276;37,92783336;10,4784495;;;;;
parrots;54;0,006560419;0,32;69813;768x512;1,4203;54;0,955454302;37,97975841;10,3539132;;;;;
parrots;55;0,00660497;0,34;70603;768x512;1,4364;55;0,955943554;38,05666606;10,17217339;;;;;
parrots;56;0,006863521;0,34;71707;768x512;1,4588;56;0,956436804;38,13291108;9,995148553;;;;;
parrots;57;0,006660769;0,34;73360;768x512;1,4925;57;0,956915975;38,21048036;9,818210178;;;;;
parrots;58;0,00667208;0,32;75006;768x512;1,526;58;0,957602062;38,30121864;9,615203857;;;;;
parrots;59;0,00666567;0,33;75696;768x512;1,54;59;0,957943832;38,35742871;9,491557651;;;;;
parrots;60;0,006652259;0,3;76532;768x512;1,557;60;0,958348592;38,42648483;9,34182824;;;;;
parrots;61;0,00669326;0,27;78427;768x512;1,5956;61;0,958967231;38,53093748;9,119827271;;;;;
parrots;62;0,006833711;0,32;79484;768x512;1,6171;62;0,959390899;38,60183581;8,972155253;;;;;
parrots;63;0,006795691;0,28;81302;768x512;1,654;63;0,959916857;38,69109283;8,789639791;;;;;
parrots;64;0,006808991;0,32;82103;768x512;1,6703;64;0,960243503;38,75622061;8,658811781;;;;;
parrots;65;0,00683382;0,33;84379;768x512;1,7166;65;0,961003809;38,87285919;8,429356893;;;;;
parrots;66;0,006997601;0,32;85515;768x512;1,7398;66;0,96142408;38,95803995;8,265637716;;;;;
parrots;67;0,006954021;0,32;87010;768x512;1,7702;67;0,96192379;39,05198027;8,088767158;;;;;
parrots;68;0,007011631;0,29;89776;768x512;1,8264;68;0,962693969;39,16909655;7,87355211;;;;;
parrots;69;0,008013313;0,36;91381;768x512;1,8591;69;0,963108258;39,25510683;7,71915351;;;;;
parrots;70;0,007200521;0,34;93665;768x512;1,9056;70;0,963872864;39,38270498;7,495659722;;;;;
parrots;71;0,007047751;0,31;95841;768x512;1,9498;71;0,964461443;39,50383787;7,289480421;;;;;
parrots;72;0,007052871;0,34;97359;768x512;1,9807;72;0,964950456;39,60207764;7,126439412;;;;;
parrots;73;0,007227501;0,38;100549;768x512;2,0456;73;0,965518234;39,70939984;6,952490065;;;;;
parrots;74;0,007273132;0,39;104348;768x512;2,1229;74;0,966413822;39,88381595;6,678805033;;;;;
parrots;75;0,007304952;0,32;104822;768x512;2,1326;75;0,966651977;39,95008686;6,577663845;;;;;
parrots;76;0,007554913;0,33;107492;768x512;2,1869;76;0,967360358;40,09272844;6,365133497;;;;;
parrots;77;0,007547933;0,32;112604;768x512;2,2909;77;0,968316419;40,28402216;6,090853373;;;;;
parrots;78;0,007705943;0,31;116568;768x512;2,3715;78;0,968920936;40,41793407;5,905911764;;;;;
parrots;79;0,007547752;0,34;119155;768x512;2,4242;79;0,9695219;40,55511266;5,722279867;;;;;
parrots;80;0,007602032;0,36;123061;768x512;2,5036;80;0,970195874;40,72707765;5,500125461;;;;;
parrots;81;0,007611432;0,35;128614;768x512;2,6166;81;0,97117807;40,93874892;5,238482157;;;;;
parrots;82;0,007989644;0,37;132317;768x512;2,6919;82;0,971846945;41,10250071;5,044641283;;;;;
parrots;83;0,007919914;0,32;139972;768x512;2,8477;83;0,972778104;41,3128796;4,806095547;;;;;
parrots;84;0,008463816;0,38;144823;768x512;2,9464;84;0,97354076;41,51584559;4,58665212;;;;;
parrots;85;0,008108694;0,36;149280;768x512;3,0371;85;0,974299944;41,71706222;4,378991869;;;;;
parrots;86;0,008445025;0,42;158944;768x512;3,2337;86;0,975339704;41,99273948;4,109664917;;;;;
parrots;87;0,008571216;0,43;164271;768x512;3,3421;87;0,976101256;42,2180154;3,901924133;;;;;
parrots;88;0,008847726;0,41;174913;768x512;3,5586;88;0,977179224;42,52512698;3,635529412;;;;;
parrots;89;0,008771747;0,47;183316;768x512;3,7295;89;0,978212316;42,81276743;3,402542962;;;;;
parrots;90;0,009129937;0,46;197565;768x512;4,0194;90;0,979436722;43,1801586;3,126543681;;;;;
parrots;91;0,010751132;0,5;208948;768x512;4,251;91;0,980696919;43,55221267;2,869849311;;;;;
parrots;92;0,00987059;0,56;219996;768x512;4,4758;92;0,981834547;43,94932368;2,619075351;;;;;
parrots;93;0,00999492;0,53;243290;768x512;4,9497;93;0,983344925;44,46248682;2,327189128;;;;;
parrots;94;0,010504321;0,53;270413;768x512;5,5015;94;0,985022173;45,06072711;2,027718438;;;;;
parrots;95;0,010717562;0,56;303172;768x512;6,168;95;0,986883711;45,73865615;1,734661526;;;;;
parrots;96;0,011483264;0,67;346309;768x512;7,0456;96;0,989413488;46,76118211;1,370762295;;;;;
parrots;97;0,015865817;0,91;398740;768x512;8,1123;97;0,992069258;48,09104126;1,009197659;;;;;
parrots;98;0,018316364;1,38;466535;768x512;9,4916;98;0,995077332;50,31934569;0,604151408;;;;;
parrots;99;0,015840837;0,78;559358;768x512;11,3801;99;0,997882977;54,56589443;0,227243212;;;;;
plane;67;0,007141282;0,32;104756;768x512;2,1312;67;0,95008865;36,06677196;16,08433702;;;;;
plane;68;0,007268572;0,34;107741;768x512;2,1919;68;0,951092305;36,18390191;15,65633731;;;;;
plane;69;0,007205262;0,32;109713;768x512;2,2321;69;0,951896718;36,28677882;15,28982374;;;;;
plane;70;0,007568723;0,34;112928;768x512;2,2975;70;0,953114272;36,43146239;14,7888404;;;;;
plane;71;0,007332652;0,29;115333;768x512;2,3464;71;0,954131063;36,56543284;14,3396013;;;;;
plane;72;0,007600202;0,35;117380;768x512;2,3881;72;0,955131627;36,68449854;13,95180851;;;;;
plane;73;0,007558473;0,32;120468;768x512;2,4509;73;0,955981354;36,81156917;13,54950545;;;;;
plane;74;0,007498562;0,37;124941;768x512;2,5419;74;0,9573788;36,99065337;13,00214556;;;;;
plane;75;0,007690553;0,38;125843;768x512;2,5602;75;0,958117209;37,09250076;12,70077684;;;;;
plane;76;0,007966974;0,36;129251;768x512;2,6296;76;0,95928077;37,27941886;12,16573842;;;;;
plane;77;0,007986194;0,38;134671;768x512;2,7398;77;0,960793667;37,48161114;11,61232673;;;;;
plane;78;0,008117024;0,36;138826;768x512;2,8244;78;0,961812369;37,64811033;11,17556085;;;;;
plane;79;0,007865323;0,38;142067;768x512;2,8903;79;0,963033013;37,81939997;10,74336582;;;;;
plane;80;0,008328554;0,35;146313;768x512;2,9767;80;0,964290654;38,02912282;10,236891;;;;;
plane;81;0,008031044;0,38;151966;768x512;3,0917;81;0,96583652;38,27561807;9,672050476;;;;;
plane;82;0,008242754;0,36;156244;768x512;3,1787;82;0,967087943;38,49116519;9,203729418;;;;;
plane;83;0,008305815;0,36;163282;768x512;3,3219;83;0,968563608;38,74117787;8,688855489;;;;;
plane;84;0,008694136;0,45;168811;768x512;3,4344;84;0,969909909;39,00648689;8,173944261;;;;;
plane;85;0,008426466;0,37;173915;768x512;3,5383;85;0,97137283;39,29250723;7,652963426;;;;;
plane;86;0,008693646;0,36;183129;768x512;3,7257;86;0,973066189;39,6393803;7,065490723;;;;;
plane;87;0,008878206;0,43;189181;768x512;3,8488;87;0,97456945;39,96546624;6,554411994;;;;;
plane;88;0,008803426;0,4;199795;768x512;4,0648;88;0,976373846;40,38852237;5,946044074;;;;;
plane;89;0,009732279;0,42;208148;768x512;4,2347;89;0,977929358;40,79956711;5,409083049;;;;;
plane;90;0,009533778;0,47;221750;768x512;4,5115;90;0,979809027;41,3098679;4,809429593;;;;;
plane;91;0,009415648;0,43;233283;768x512;4,7461;91;0,981561816;41,83056003;4,266034444;;;;;
plane;92;0,009621988;0,49;246007;768x512;5,005;92;0,983567273;42,47283531;3,679567973;;;;;
plane;93;0,010231751;0,46;266494;768x512;5,4218;93;0,985666192;43,20522242;3,108551873;;;;;
plane;94;0,01017436;0,42;291289;768x512;5,9262;94;0,987927164;44,13687098;2,508379618;;;;;
plane;95;0,010886163;0,54;320967;768x512;6,53;95;0,99018258;45,21478274;1,957050747;;;;;
plane;96;0,011207443;0,46;356363;768x512;7,2502;96;0,992714781;46,74029679;1,377370199;;;;;
plane;97;0,011934015;0,58;397378;768x512;8,0846;97;0,99499329;48,65950548;0,885380215;;;;;
plane;98;0,012578638;0,56;443501;768x512;9,023;98;0,99712971;51,59231485;0,450659858;;;;;
plane;99;0,01353414;0,7;508199;768x512;10,3393;99;0,998847926;56,1963749;0,156114366;;;;;
rapids;76;0,010334261;0,53;233412;768x512;4,7487;76;0,950173131;34,67204404;22,17562951;;;;;
rapids;77;0,00998856;0,48;241836;768x512;4,9201;77;0,952373775;34,89237434;21,07865651;;;;;
rapids;78;0,010191801;0,46;248422;768x512;5,0541;78;0,953934656;35,06424193;20,26078033;;;;;
rapids;79;0,010141041;0,5;253744;768x512;5,1624;79;0,955613769;35,24945316;19,41489495;;;;;
rapids;80;0,010212171;0,49;260534;768x512;5,3005;80;0,957495455;35,47563948;18,42962138;;;;;
rapids;81;0,010498511;0,48;269946;768x512;5,492;81;0,959775711;35,74344596;17,3274943;;;;;
rapids;82;0,01037864;0,45;277339;768x512;5,6424;82;0,961498943;35,98465553;16,39135318;;;;;
rapids;83;0,010499082;0,48;287908;768x512;5,8575;83;0,963281106;36,24666375;15,43170759;;;;;
rapids;84;0,010653002;0,49;297233;768x512;6,0472;84;0,965476874;36,54526679;14,40634071;;;;;
rapids;85;0,011038383;0,53;305570;768x512;6,2168;85;0,967476341;36,85594007;13,41177792;;;;;
rapids;86;0,011021652;0,51;319832;768x512;6,5069;86;0,969834753;37,22950415;12,30636936;;;;;
rapids;87;0,011263354;0,52;329745;768x512;6,7086;87;0,971877234;37,58522057;11,33857049;;;;;
rapids;88;0,011450315;0,5;346828;768x512;7,0562;88;0,974384169;38,04492194;10,19971805;;;;;
rapids;89;0,012403007;0,6;360187;768x512;7,328;89;0,976594077;38,49935626;9,186386956;;;;;
rapids;90;0,011923506;0,55;381560;768x512;7,7628;90;0,979110341;39,05597099;8,081337823;;;;;
rapids;91;0,013053989;0,62;399478;768x512;8,1274;91;0,981459526;39,62941133;7,08172777;;;;;
rapids;92;0,012437707;0,59;419325;768x512;8,5311;92;0,984089398;40,3712919;5,969681634;;;;;
rapids;93;0,013211029;0,69;449502;768x512;9,1451;93;0,986573665;41,19343286;4,940115187;;;;;
rapids;94;0,013542731;0,61;486330;768x512;9,8944;94;0,989230311;42,22889369;3,892162747;;;;;
rapids;95;0,014297102;0,71;528591;768x512;10,7542;95;0,991567975;43,39917836;2,97277832;;;;;
rapids;96;0,014867265;0,7;578516;768x512;11,7699;96;0,994082926;44,99054984;2,060750326;;;;;
rapids;97;0,015623737;0,71;636740;768x512;12,9545;97;0,996140828;46,96370622;1,308307224;;;;;
rapids;98;0,01658795;0,76;702280;768x512;14,2879;98;0,997921966;49,89631875;0,665960524;;;;;
rapids;99;0,018090774;0,86;793198;768x512;16,1376;99;0,999161474;54,51740126;0,22979482;;;;;
sailing1;74;0,0099048;0,49;202545;768x512;4,1207;74;0,951484655;34,55830782;22,7640525;;;;;
sailing1;75;0,009310987;0,46;204094;768x512;4,1523;75;0,952444788;34,67869717;22,14168379;;;;;
sailing1;76;0,009297028;0,43;208892;768x512;4,2499;76;0,954196044;34,8855844;21,11163754;;;;;
sailing1;77;0,009413788;0,44;216570;768x512;4,4061;77;0,956248252;35,123577;19,98585171;;;;;
sailing1;78;0,009640819;0,47;222477;768x512;4,5263;78;0,957794048;35,31632174;19,11825222;;;;;
sailing1;79;0,009974549;0,46;227206;768x512;4,6225;79;0,959357879;35,51311527;18,27127414;;;;;
sailing1;80;0,00987447;0,49;233234;768x512;4,7451;80;0,960950833;35,75790389;17,26990594;;;;;
sailing1;81;0,00991446;0,47;241929;768x512;4,922;81;0,963065026;36,04498342;16,16523488;;;;;
sailing1;82;0,0100523;0,47;248425;768x512;5,0542;82;0,964735089;36,30166338;15,23751068;;;;;
sailing1;83;0,010389751;0,5;258149;768x512;5,252;83;0,966510222;36,57764029;14,29935116;;;;;
sailing1;84;0,010381441;0,55;266624;768x512;5,4244;84;0,96839858;36,8892136;13,30941603;;;;;
sailing1;85;0,010331761;0,45;274023;768x512;5,575;85;0,970088302;37,2031164;12,38137054;;;;;
sailing1;86;0,010628712;0,57;286972;768x512;5,8384;86;0,972197034;37,58834589;11,33041382;;;;;
